Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2018,GILGIT-BALTISTAN (GB),Skardu,9,-,10283,485312073,25666,412647654,11002,463454681,-
6/30/2018,GILGIT-BALTISTAN (GB),Total,63,-,58107,2098618444,112879,9959536790,59344,2010578712,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,7515,133563100,5191,10862839,7515,133563100,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,5,-,5875,105733900,6931,4952414,5875,105733900,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,3234,60058750,2142,5565774,3234,60058750,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2538,41235250,3070,1771490,2538,41235250,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,437,7331000,-,-,437,7331000,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,1994,36561450,-,-,1994,36561450,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,5545,2950904,-,-,-
6/30/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,19,-,21593,384483450,22879,26103421,21593,384483450,-
6/30/2018,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,32,-,24655,665157036,258787,11958939665,24242,861703746,-
6/30/2018,ISLAMABAD CAPITAL TERRITORY (ICT),Total,32,-,24655,665157036,258787,11958939665,24242,861703746,-
