Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2016,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,-
9/30/2016,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Chagai,-,-,-,-,22,38129,-,-,-
9/30/2016,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Gwadar,4,-,294,8195717,20972,173923945,-,-,-
9/30/2016,BALUCHISTAN,Jafarabad,2,-,608,8736607,202,17559,-,-,-
9/30/2016,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Kalat,-,-,-,-,155,38356,-,-,-
9/30/2016,BALUCHISTAN,Kech (Turbat),-,-,-,-,49149,10292276,361,8910000,-
9/30/2016,BALUCHISTAN,Kharan,-,-,-,-,16,4794,-,-,-
9/30/2016,BALUCHISTAN,Khuzdar,-,-,-,-,231,500963,-,-,-
9/30/2016,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Lasbela,5,-,1889,38747818,30255,598115,6826,168652328,-
9/30/2016,BALUCHISTAN,Loralai,-,-,-,-,114,149435,-,-,-
9/30/2016,BALUCHISTAN,Mastung,-,-,-,-,196,66702,-,-,-
9/30/2016,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Nasirabad,1,-,1218,55565936,10577,22101957,1475,55758686,-
9/30/2016,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Panjgur,-,-,-,-,21596,3280710,-,-,-
9/30/2016,BALUCHISTAN,Pishin,-,-,-,-,851,266388,-,-,-
9/30/2016,BALUCHISTAN,Qila Abdullah,-,-,-,-,26,4618,-,-,-
9/30/2016,BALUCHISTAN,Qila Saifullah,-,-,-,-,553,57109,-,-,-
9/30/2016,BALUCHISTAN,Quetta,6,-,1923,59880701,140696,121553899,1902,53875685,-
9/30/2016,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Sibi,-,-,-,-,819,226603,-,-,-
9/30/2016,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
9/30/2016,BALUCHISTAN,Zhob,-,-,-,-,485,103860,-,-,-
9/30/2016,BALUCHISTAN,Ziarat,-,-,-,-,4,-,-,-,-
9/30/2016,BALUCHISTAN,Total,18,-,5932,171126779,286998,334587159,10564,287196699,-
9/30/2016,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,14734,425196000,28231,461071664,14296,356651202,-
9/30/2016,KHYBER-PAKHTUNKHWA (KP),Bannu,4,-,2068,33594624,1984,609139,2068,33594624,-
9/30/2016,KHYBER-PAKHTUNKHWA (KP),Batgram,1,-,324,6668900,705,130633,324,6668900,-
9/30/2016,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,1074,43107512,1804,26956123,1085,43115762,-
