Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2015,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,26054
3/31/2015,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
3/31/2015,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
3/31/2015,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
3/31/2015,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
3/31/2015,BALUCHISTAN,Gwadar,4,-,66,740864,18376,30353070,66,740864,55537
3/31/2015,BALUCHISTAN,Jafarabad,1,-,249,453527,-,-,-,-,121911
3/31/2015,BALUCHISTAN,Jhal Magsi,1,-,419,6731437,-,-,-,-,29887
3/31/2015,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
3/31/2015,BALUCHISTAN,Kech (Turbat),1,-,-,-,49149,10292276,-,-,92271
3/31/2015,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
3/31/2015,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
3/31/2015,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
3/31/2015,BALUCHISTAN,Lasbela,2,-,800,8821860,15972,527285,1567,9013577,84637
3/31/2015,BALUCHISTAN,Loralai,-,-,-,-,-,-,-,-,76879
3/31/2015,BALUCHISTAN,Mastung,-,-,-,-,-,-,-,-,41317
3/31/2015,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
3/31/2015,BALUCHISTAN,Nasirabad,1,-,1565,49513777,10027,16638122,1606,50948777,75783
3/31/2015,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
3/31/2015,BALUCHISTAN,Panjgur,-,-,-,-,20742,3280710,-,-,51074
3/31/2015,BALUCHISTAN,Pishin,-,-,-,-,-,-,-,-,100179
3/31/2015,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
3/31/2015,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
3/31/2015,BALUCHISTAN,Quetta,6,-,1320,34585759,2658,46451402,1350,35335759,174437
3/31/2015,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
3/31/2015,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
3/31/2015,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
3/31/2015,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
3/31/2015,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
3/31/2015,BALUCHISTAN,Total,16,-,4419,100847224,127003,108904606,4589,96038977,1656762
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,14308,329100793,19038,289965034,14755,282027401,180672
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Bannu,2,-,127,2329000,-,-,127,2329000,167380
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,-,-,-,-,58257
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,3884,88818367,20592,18831083,3632,87666367,271736
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Chitral,6,-,5161,207295650,28656,791583798,5404,213370650,84846
3/31/2015,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3325,103213862,8388,234416613,3331,103423862,221328
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Haripur,11,3,17445,306289446,24115,128061533,15944,179761884,103830
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,946,5525000,1635,371053,-,-,102174
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Kohat,3,-,3286,61960143,6125,58006241,2827,59767143,114908
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,70,1233000,-,-,70,1233000,107505
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,4118,75622105,36504,54933512,4136,76162105,106429
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Mansehra,10,-,8085,195604228,5031,69973669,8620,155505369,271288
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Mardan,10,-,7537,185832851,61843,105555334,8483,183262821,354988
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Mingora,-,-,-,-,-,-,-,-,-
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,11104,177047645,19816,436247773,11805,172850645,201208
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Peshawar,9,-,6399,89599830,9911,288087313,4504,76433830,451548
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,-,-,-,-,116366
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Swabi,6,1,6900,146983322,36243,34859957,4399,127551617,230073
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Swat,4,-,4205,119101376,13669,111106709,4191,118693986,286555
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
3/31/2015,KHYBER-PAKHTUNKHWA (KP),Total,95,4,96900,2095556618,291566,2621999622,92228,1840039680,4083817
3/31/2015,PUNJAB,Attock,51,7,48026,821588617,89333,262646105,38512,601985769,262870
3/31/2015,PUNJAB,Bahawalpur,43,-,115368,3119600116,338029,2106227575,148922,2873805549,461777
3/31/2015,PUNJAB,Bhakkar,39,-,67531,1532723989,191182,204377349,81482,1967980365,252453
3/31/2015,PUNJAB,Bhawalnagar,30,-,80853,2242678402,287935,893633772,95787,1854666887,427843
3/31/2015,PUNJAB,Chakwal,49,-,42174,726154080,79862,115535686,26959,455763132,219565
3/31/2015,PUNJAB,D.G. Khan,24,-,46694,1294890863,192192,419795800,53943,1465488560,419252
3/31/2015,PUNJAB,Faisalabad,128,-,174965,2939272051,105156,597310846,222526,2386957010,1096924
3/31/2015,PUNJAB,Gujranwala,119,-,131879,2907360728,87693,384237044,137625,2570750828,735741
3/31/2015,PUNJAB,Gujrat,41,-,46840,1054206608,43419,610029838,46469,831208634,446630
3/31/2015,PUNJAB,Hafizabad,34,-,42895,1026968032,29746,92337357,53767,1457159031,231170
3/31/2015,PUNJAB,Jhang,46,-,48870,1340890968,51585,271691036,57834,976230463,626546
3/31/2015,PUNJAB,Jhelum,40,-,55475,805668112,49162,39893734,26136,471340623,170498
3/31/2015,PUNJAB,Kasur,54,-,74020,1703819568,63858,433085624,78313,1509328552,586427
3/31/2015,PUNJAB,Khanewal,29,-,48416,1160325836,57727,240264337,61434,940891370,432948
3/31/2015,PUNJAB,Khushab,40,-,51240,997965553,146669,169124167,65232,1356276759,235163
3/31/2015,PUNJAB,Lahore,184,-,203010,4010714253,136914,3856031325,213579,2958644972,872760
3/31/2015,PUNJAB,Leyyah,37,-,57185,1364972516,62450,196310830,51997,1269877774,263251
3/31/2015,PUNJAB,Lodhran,28,-,66306,2043731508,89963,479000452,81839,1719867737,261693
3/31/2015,PUNJAB,Mandi Bahauddin,26,-,22228,431621635,10520,70548387,19784,338311031,298371
3/31/2015,PUNJAB,Mianwali,25,-,36681,607107193,100964,84353810,58370,1350139339,252413
3/31/2015,PUNJAB,Multan,76,-,120056,2793295866,95057,901618671,164232,2457310395,689339
3/31/2015,PUNJAB,Muzaffargarh,33,-,61901,1467266969,64956,280640934,72405,1404580284,570580
3/31/2015,PUNJAB,Nankana Sahib,19,-,25352,526454461,800,3927271,9074,178967435,-
3/31/2015,PUNJAB,Narowal,23,-,33154,701123891,24707,137762510,27375,598156509,268902
3/31/2015,PUNJAB,Okara,43,-,65217,1767631788,76807,359031598,65618,1567116858,509842
