Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,10366,296516070,53481,575526242,11558,291929525,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Peshawar,19,-,8298,302385441,1740084,3142209352,7027,238199362,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,10727,1831430,-,-,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Swabi,7,-,6867,238447414,85489,337375308,3751,154822544,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Swat,4,-,3194,46432266,52977,13919138,3194,46432266,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Tank,1,-,405,8235000,8973,2715198,405,8235000,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,8914,2531481,-,-,-,-
9/30/2017,KHYBER-PAKHTUNKHWA (KP),Total,122,-,117377,3994170332,2629863,8302190879,113097,3346794205,-
9/30/2017,PUNJAB,Attock,79,-,81250,1727610877,156501,725831784,85980,2153924307,-
9/30/2017,PUNJAB,Bahawalpur,62,-,177202,7623630273,609700,3635570992,250619,7638405883,-
9/30/2017,PUNJAB,Bhakkar,45,-,107997,4604213943,405380,1263924196,104519,4019286490,-
9/30/2017,PUNJAB,Bhawalnagar,67,-,171068,7414025263,527194,2216186689,223429,6362765602,-
9/30/2017,PUNJAB,Chakwal,81,-,70479,1502043111,134161,311342978,65944,1507125524,-
9/30/2017,PUNJAB,D.G. Khan,36,-,75934,2787610354,334433,909772203,84710,3008739929,-
9/30/2017,PUNJAB,Faisalabad,159,-,244704,6571267451,369432,1678610897,418039,8821296550,-
9/30/2017,PUNJAB,Gujranwala,168,-,198059,5476997192,257497,1241200808,353913,9455484122,-
9/30/2017,PUNJAB,Gujrat,60,-,99005,2862992532,145179,1445799227,124631,3332731284,-
9/30/2017,PUNJAB,Hafizabad,34,-,54898,2005273106,81054,441107647,84727,3111138461,-
9/30/2017,PUNJAB,Jhang,67,-,118734,4142623969,220604,773461063,146048,3486601589,-
9/30/2017,PUNJAB,Jhelum,51,-,70309,1319667431,117167,457024025,56950,1661496396,-
9/30/2017,PUNJAB,Kasur,74,-,134280,4225381571,181466,847891885,237262,5351650402,-
9/30/2017,PUNJAB,Khanewal,44,-,79675,3232586539,234490,839066758,139314,3556775526,-
9/30/2017,PUNJAB,Khushab,56,-,67374,1967788012,205272,492747294,98746,2856233672,-
9/30/2017,PUNJAB,Lahore,230,-,282611,7812325983,6130629,19967118461,512917,10877321614,-
9/30/2017,PUNJAB,Leyyah,63,-,142140,5508544523,238749,1331356822,154209,4942653005,-
9/30/2017,PUNJAB,Lodhran,34,-,115391,6063804116,266345,1537119798,135630,4340167710,-
9/30/2017,PUNJAB,Mandi Bahauddin,41,-,58859,1734679487,34499,386389776,74025,1960503454,-
9/30/2017,PUNJAB,Mianwali,46,-,54422,1343153964,175933,292970220,82393,2376792696,-
9/30/2017,PUNJAB,Multan,108,-,186063,6741886338,364091,3423824385,260293,6529761064,-
9/30/2017,PUNJAB,Muzaffargarh,50,-,137992,5082527628,270522,956894797,197298,5163670513,-
9/30/2017,PUNJAB,Nankana Sahib,47,-,63069,1798922093,49413,142393335,93245,1596700922,-
9/30/2017,PUNJAB,Narowal,58,-,61696,1540153886,71795,446201820,67050,1666282376,-
9/30/2017,PUNJAB,Okara,67,-,119065,4862679796,265543,1828795375,175931,4420345278,-
9/30/2017,PUNJAB,Pakpattan,36,-,65237,2997528830,150769,695024976,86378,2585554960,-
9/30/2017,PUNJAB,Rahimyar Khan,64,-,178718,9113961399,378516,2220391481,231597,7544128652,-
9/30/2017,PUNJAB,Rajanpur,36,-,80758,2736525947,239394,1079649256,83353,2874331722,-
9/30/2017,PUNJAB,Rawalpindi,137,-,138483,3065200868,401063,9363198444,108932,2157168298,-
9/30/2017,PUNJAB,Sahiwal,50,-,97186,3882768555,253219,1115310666,154049,4455993087,-
9/30/2017,PUNJAB,Sargodha,113,-,150400,4303208755,241061,789680887,242236,6531331089,-
9/30/2017,PUNJAB,Sheikhupura,76,-,111384,3123120426,174867,651067427,138359,2816126334,-
9/30/2017,PUNJAB,Sialkot,95,-,124062,3689916173,189149,1547233957,145888,3578555254,-
9/30/2017,PUNJAB,Toba Tek Singh,37,-,79351,2800126555,173905,645746250,128509,3231151146,-
9/30/2017,PUNJAB,Vihari,40,-,90737,3910255527,212581,1001482862,115581,3509612566,-
9/30/2017,PUNJAB,Chiniot,21,-,34477,863724961,58752,117801017,27143,649234689,-
9/30/2017,PUNJAB,Total,2552,-,4176171,1.42799E+11,14474080,67215307100,5772335,1.52715E+11,-
9/30/2017,SINDH,Badin,38,-,44608,1094356102,238428,183957835,53805,1482467138,-
9/30/2017,SINDH,Dadu,24,-,44248,981347835,54309,343365134,14510,392687812,-
9/30/2017,SINDH,Ghotki,13,-,30464,1370119040,75562,644196032,25703,1230692613,-
9/30/2017,SINDH,Hyderabad,68,-,65653,2189688431,133696,1131562840,66667,2264981267,-
9/30/2017,SINDH,Jacobabad,2,-,4089,112936369,18832,42308245,4259,125694025,-
9/30/2017,SINDH,Jamshoro,14,-,14448,229535358,20636,13124309,3063,610100,-
9/30/2017,SINDH,Karachi,128,-,126651,3964034170,2072957,29782467606,228813,5923429101,-
9/30/2017,SINDH,Khairpur,22,-,39259,1821101104,95935,1112828933,48263,1872862691,-
9/30/2017,SINDH,Larkana,12,-,34835,1561387821,95057,1149275617,37770,1651848662,-
9/30/2017,SINDH,Matyari,18,-,33076,916510319,35904,225223217,32431,613374452,-
9/30/2017,SINDH,Mirpur Khas,26,-,40947,1051449424,36450,544777556,23046,667897415,-
9/30/2017,SINDH,Naushahro Feroze,22,-,20452,603000288,13737,217706009,8227,311374301,-
9/30/2017,SINDH,Nawabshah,29,-,33330,934010343,38395,2668850982,24624,493825014,-
9/30/2017,SINDH,Sanghar,45,1,69523,1827508800,57799,421748240,44912,793137665,-
9/30/2017,SINDH,Sehwan Sharif,-,-,-,-,763,396254,-,-,-
9/30/2017,SINDH,Shehdad Kot,4,-,12884,624051589,34245,234841656,14505,635681520,-
9/30/2017,SINDH,Shikarpur,5,-,10127,382091085,25038,186825714,8348,350067972,-
9/30/2017,SINDH,Sukkur,30,-,45480,1736793835,74910,1896802284,31672,1282789619,-
9/30/2017,SINDH,Tando Allahyar,16,-,21152,744830587,42534,209864434,18481,549629075,-
9/30/2017,SINDH,Tando Jam,5,-,4965,124666249,4982,32438046,2766,69283343,-
9/30/2017,SINDH,Tando Muhammad Khan,6,-,10459,553946547,22525,191124654,18287,672198820,-
9/30/2017,SINDH,Tharparkar,24,-,44510,1454277932,50373,334213023,25951,748669844,-
9/30/2017,SINDH,Thatta,33,-,33974,859000617,129163,314441568,30495,1020307522,-
9/30/2017,SINDH,Umar Kot,27,-,38834,962351515,22440,414240286,17326,331538787,-
9/30/2017,SINDH,Kashmore,2,-,2683,115958119,21618,56875384,2822,122664120,-
9/30/2017,SINDH,Total,737,1,1020809,32904744064,5691861,61146464844,923435,29115073513,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,5450,120130506,77664,80583443,3750,109390268,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,-,2834,66663051,18374,10586740,-,-,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Kotli,10,-,11964,252149389,91585,22825684,27234,916220000,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Mirpur,3,-,1235,67236893,35964,560543812,1392,64633446,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,-,10083,370658716,514731,1792915301,10375,377895165,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,346,1023712,-,-,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,8537,157334837,77248,58156408,8374,303521946,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,2028,40807410,31573,11435829,-,-,-
9/30/2017,AZAD JAMMU AND KASHMIR (AJK),Total,34,-,43052,1105416509,847485,2538070929,51125,1771660825,-
9/30/2017,GILGIT-BALTISTAN (GB),Astore,2,-,2028,63696467,4667,98101929,2030,63746462,-
9/30/2017,GILGIT-BALTISTAN (GB),Diamer,2,-,244,3620100,1278,968277298,244,3620100,-
9/30/2017,GILGIT-BALTISTAN (GB),Ghanche,6,-,2824,104974624,9780,370310693,2946,100522616,-
9/30/2017,GILGIT-BALTISTAN (GB),Ghizer,13,-,12772,413892724,24273,373015572,12831,417322725,-
9/30/2017,GILGIT-BALTISTAN (GB),Gilgit,27,-,22393,553097380,68188,6640504483,22820,541563112,-
9/30/2017,GILGIT-BALTISTAN (GB),Skardu,8,-,9210,370053672,26718,346746277,9906,354014150,-
9/30/2017,GILGIT-BALTISTAN (GB),Total,58,-,49471,1509334968,134904,8796956252,50777,1480789164,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,7468,120815500,5266,1720221,7468,120815500,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,5,-,5484,100998950,6940,1309334,5484,100998950,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,3407,50500500,2178,1723374,3407,50500500,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2078,38591750,1897,111090,2078,38591750,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,360,7233000,-,-,360,7233000,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,360,-,-,360,7233000,-,-,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,2,-,1840,32818750,-,-,1840,32818750,-
9/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,19,-,20637,350958450,16281,4864019,20637,350958450,-
9/30/2017,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,26,-,22644,509331259,3545670,13985718772,27670,1068409274,-
9/30/2017,ISLAMABAD CAPITAL TERRITORY (ICT),Total,26,-,22644,509331259,3545670,13985718772,27670,1068409274,-
