Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2008,BALUCHISTAN,Awaran,-,-,-,-,-,-,-,-,26054
9/30/2008,BALUCHISTAN,Barkhan,1,0,971,6644949,-,-,16,131500,31881
9/30/2008,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
9/30/2008,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
9/30/2008,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
9/30/2008,BALUCHISTAN,Gwadar,5,0,2279,15428107,8739,2780113,1735,39611450,55537
9/30/2008,BALUCHISTAN,Jafarabad,1,0,3484,41185169,-,-,1130,13231300,121911
9/30/2008,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
9/30/2008,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
9/30/2008,BALUCHISTAN,Kech (Turbat),4,0,26,272892,32478,6844903,52,1560000,92271
9/30/2008,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
9/30/2008,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
9/30/2008,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
9/30/2008,BALUCHISTAN,Lasbela,-,-,-,-,-,-,-,-,84637
9/30/2008,BALUCHISTAN,Loralai,2,0,1982,12725808,-,-,168,1787300,76879
9/30/2008,BALUCHISTAN,Mastung,1,0,367,2279954,-,-,16,160000,41317
9/30/2008,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
9/30/2008,BALUCHISTAN,Nasirabad,1,0,2882,30471099,-,-,843,9000200,75783
9/30/2008,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
9/30/2008,BALUCHISTAN,Panjgur,-,-,-,-,-,-,-,-,51074
9/30/2008,BALUCHISTAN,Pishin,1,0,1325,9796245,-,-,31,320500,100179
9/30/2008,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
9/30/2008,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
9/30/2008,BALUCHISTAN,Quetta,6,0,4667,25265862,1084,32494000,1000,10117623,174437
9/30/2008,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
9/30/2008,BALUCHISTAN,Sibi,1,0,1956,13081397,-,-,3,35000,48944
9/30/2008,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
9/30/2008,BALUCHISTAN,Zhob,1,0,774,4428232,-,-,24,214000,53848
9/30/2008,BALUCHISTAN,Ziarat,1,0,18,70621,-,-,-,-,7268
9/30/2008,BALUCHISTAN,Total,25,0,19208,142896990,39081,73914466,6727,72969546,1656762
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Abbottabad,3,0,6180,23072747,12821,3896130,2100,12100000,180672
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Batgram,2,0,860,2151787,2815,109165,504,1976000,58257
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Charsadda,20,0,13071,129624789,9665,1168201,16519,457434900,271736
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Chitral,6,0,8827,181667305,13821,219693108,8113,157487425,84846
9/30/2008,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,2,0,5776,70090953,-,-,1246,17299900,221328
9/30/2008,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
