Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Bagh,-,5484,39828115,28057,15086966,11625,178972909,-,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,5800,47140510,33864,6940982,25931,481572000,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,9785,82108421,55766,18185718,12341,173692399,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3718,23498426,33735,23426206,4376,38539249,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,442,3979702,10279,1742422,1894,35178000,-
6/30/2010,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,25229,196555174,161701,65382294,56167,907954557,-
6/30/2010,GILGIT-BALTISTAN (GB),Astore,1,-,1486,23315428,2528,40225068,1486,23315428,-
6/30/2010,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
6/30/2010,GILGIT-BALTISTAN (GB),Ghanche,2,-,2851,54525878,4496,125204272,2851,54525878,-
6/30/2010,GILGIT-BALTISTAN (GB),Ghizer,5,-,4690,96089988,15136,121956677,4690,96089988,-
6/30/2010,GILGIT-BALTISTAN (GB),Gilgit,4,-,3803,86523116,18458,612567394,3803,86523116,-
6/30/2010,GILGIT-BALTISTAN (GB),Skardu,3,-,4874,96948997,8405,131415926,4874,96948997,-
6/30/2010,GILGIT-BALTISTAN (GB),Total,15,-,17704,357403407,49023,1031369337,17704,357403407,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,45,184466,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,57,287204,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,233,863965,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,3,-,335,1335635,-,-,-,-,-
6/30/2010,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,8,-,2200,44075910,14916,412681452,2029,60147741,74750
