Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2010,BALUCHISTAN,Total,26,-,19822,154623763,80257,42790535,14338,145940806,1656762
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Abbottabad,5,-,6592,45519059,13727,12043120,6212,43456675,180672
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Batgram,2,-,501,4516630,48,106575,-,-,58257
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,4280,28898218,12926,1264925,4415,36470145,271736
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Chitral,5,-,7542,146765454,20864,446145675,7542,146765454,84846
12/31/2010,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3721,44972674,3669,20553484,3085,42444084,221328
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Haripur,4,-,5729,56328733,34466,28871191,4746,46597173,103830
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,623,4687404,86,58464,-,-,102174
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Kohat,2,-,5995,35791084,23,10000,3010,22826286,114908
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Malakand,2,-,540,4152887,20272,2564023,275,2720327,106429
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Mansehra,4,-,5770,52028598,23757,39285296,5092,42542325,271288
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Mardan,14,-,22802,222862119,27896,5394508,4054,38823502,354988
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,466,1931439,-,-,-,-,-
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,9057,66321139,8672,38275968,9034,83317832,201208
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Peshawar,9,-,9745,54966015,6695,37352328,6308,50954806,451548
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,-,-,-,-,116366
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Swabi,6,-,6143,60934406,26933,3971240,3109,34831409,230073
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Swat,1,-,-,-,6488,770115,-,-,286555
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Upper Dir,1,-,247,2136154,60,102281,-,-,142427
12/31/2010,KHYBER-PAKHTUNKHWA (KP),Total,72,-,89753,832812013,206582,636769193,56882,591750018,4083817
12/31/2010,PUNJAB,Attock,38,-,20239,192394106,54209,104700690,64355,1117214678,262870
12/31/2010,PUNJAB,Bahawalpur,37,-,72393,1211555113,308528,356250167,196584,3397383940,461777
12/31/2010,PUNJAB,Bhakkar,28,-,21147,266967971,119503,63938822,63883,1149211890,252453
12/31/2010,PUNJAB,Bhawalnagar,13,-,41394,715181117,204456,204910923,124223,2227522356,427843
12/31/2010,PUNJAB,Chakwal,33,-,12024,126263597,49872,123451451,34665,623376581,219565
12/31/2010,PUNJAB,D.G. Khan,22,-,27133,435901243,120368,175358730,49011,841803319,419252
12/31/2010,PUNJAB,Faisalabad,92,-,115658,1079091740,88411,149569719,171744,1353009622,1096924
12/31/2010,PUNJAB,Gujranwala,69,-,94457,1224310901,41569,119172545,104499,887746636,735741
12/31/2010,PUNJAB,Gujrat,21,-,29484,312141431,16008,98129509,29544,244080934,446630
12/31/2010,PUNJAB,Hafizabad,7,-,14768,227548126,5365,7349958,17336,127976419,231170
12/31/2010,PUNJAB,Jhang,35,-,30691,351012357,30286,42138014,36996,287257310,626546
12/31/2010,PUNJAB,Jhelum,25,-,13353,132396663,21287,18744394,1827,11957755,170498
12/31/2010,PUNJAB,Kasur,37,-,62960,705881335,25549,61815704,76486,594308191,586427
12/31/2010,PUNJAB,Khanewal,16,-,30991,365801822,30971,80561895,60361,752180454,432948
12/31/2010,PUNJAB,Khushab,33,-,18692,178049783,106836,68486558,60624,1043173482,235163
12/31/2010,PUNJAB,Lahore,155,-,222800,2520675546,73126,370773806,267070,2172444373,872760
12/31/2010,PUNJAB,Leyyah,8,-,17030,213395995,50923,76994038,14277,232258502,263251
12/31/2010,PUNJAB,Lodhran,10,-,28573,518268952,53513,159356959,82986,1471050287,261693
12/31/2010,PUNJAB,Mandi Bahauddin,6,-,14307,75753030,3653,688027,9026,70836363,298371
12/31/2010,PUNJAB,Mianwali,29,-,16678,141949043,43673,5352800,54959,997883546,252413
12/31/2010,PUNJAB,Multan,69,-,93521,1012469185,59829,460697683,153366,1899169774,689339
12/31/2010,PUNJAB,Muzaffargarh,4,-,8566,102552239,75570,43886347,7356,104220445,570580
12/31/2010,PUNJAB,Nankana Sahib,9,-,8270,613565963,-,-,223,2007436,-
12/31/2010,PUNJAB,Narowal,8,-,20911,229755759,10042,3964097,6757,126833965,268902
12/31/2010,PUNJAB,Okara,17,-,31288,404766445,23617,23572279,30591,299887889,509842
12/31/2010,PUNJAB,Pakpattan,11,-,23738,310301903,33111,79174813,44234,693624104,281988
12/31/2010,PUNJAB,Rahimyar Khan,30,-,40162,577037999,47077,251523004,80272,1152239871,585705
12/31/2010,PUNJAB,Rajanpur,17,-,26707,425410136,77210,161220280,56959,1000711583,260436
12/31/2010,PUNJAB,Rawalpindi,75,-,58396,507013155,101421,505512445,108543,1325410384,327457
12/31/2010,PUNJAB,Sahiwal,30,-,52830,550143947,36021,69519592,80735,1047196940,395468
12/31/2010,PUNJAB,Sargodha,31,-,47708,492290625,43897,41783093,98031,1306164635,671679
12/31/2010,PUNJAB,Sheikhupura,24,-,35741,657609764,3893,3009241,34207,293386177,831522
12/31/2010,PUNJAB,Sialkot,39,-,38975,394122875,22081,64843148,36167,344120049,501997
12/31/2010,PUNJAB,Toba Tek Singh,7,-,21898,290298234,53761,51854969,44859,656482592,309316
12/31/2010,PUNJAB,Vihari,15,-,28334,374014299,43218,78797936,60803,904270622,475398
12/31/2010,PUNJAB,Total,1100,-,1441817,17935892400,2078854,4127103635,2363560,30758403104,15233924
12/31/2010,SINDH,Badin,15,-,11661,170735847,62062,86163760,16292,291247718,294781
12/31/2010,SINDH,Dadu,20,-,15635,158481240,40634,60934462,23530,72507876,447305
12/31/2010,SINDH,Ghotki,6,-,13145,212349290,13351,38595725,10937,191474897,248442
12/31/2010,SINDH,Hyderabad,41,1,44693,548587987,35851,314291969,69488,1156659167,517652
12/31/2010,SINDH,Jacobabad,4,-,12566,166173730,5447,44571113,7009,107002987,361146
12/31/2010,SINDH,Jamshoro,3,-,1639,12194841,5631,8473480,4999,20752176,-
12/31/2010,SINDH,Karachi,102,-,125410,1589345879,110998,4782700500,104610,867748461,1329990
12/31/2010,SINDH,Khairpur,21,-,29859,441279623,9266,89112782,14786,275502409,401853
12/31/2010,SINDH,Larkana,9,-,17169,222940513,19047,51996202,15475,207189765,534891
12/31/2010,SINDH,Matyari,10,1,17248,272708674,22701,37489535,30276,498504753,-
12/31/2010,SINDH,Mirpur Khas,22,-,20958,271187390,54626,47557749,22805,290949255,210494
12/31/2010,SINDH,Naushahro Feroze,7,-,14871,195726080,2239,20268421,5507,110366348,266462
12/31/2010,SINDH,Nawabshah,17,1,26361,362319385,12584,27032178,24167,308776822,225430
12/31/2010,SINDH,Sanghar,16,1,29539,332127067,1019,7359577,19954,87358988,354133
12/31/2010,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
12/31/2010,SINDH,Shehdad Kot,1,-,635,8697152,-,-,586,5495242,-
12/31/2010,SINDH,Shikarpur,2,-,3397,39334272,-,-,2965,34789289,237633
12/31/2010,SINDH,Sukkur,20,-,23515,324078658,8149,38056436,19777,258043987,213080
12/31/2010,SINDH,Tando Allahyar,10,-,11488,199751801,18344,44368725,13772,244828719,-
12/31/2010,SINDH,Tando Jam,2,-,1644,38599591,2065,22521182,1471,31016033,-
12/31/2010,SINDH,Tando Muhammad Khan,5,-,7564,135313783,9838,50257590,13381,247795430,-
12/31/2010,SINDH,Tharparkar,30,-,14196,141632103,182465,125587616,52236,80362723,283491
12/31/2010,SINDH,Thatta,21,-,7340,106089775,29347,136397039,7222,132213222,245046
12/31/2010,SINDH,Umar Kot,17,-,18299,183049459,43687,77230043,42957,49814259,185966
12/31/2010,SINDH,Total,401,4,468832,6132704140,689351,6110966084,524203,5570400526,6357795
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,5525,39540431,28475,15086966,11313,178268965,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,5690,45183931,34257,6190774,23898,443820000,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,9546,78255344,68814,19042618,11473,157234455,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3454,28309006,34303,24897940,4152,40524844,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,255,1571372,10481,1896859,1071,19890000,-
12/31/2010,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,24470,192860084,176330,67115157,51907,839738264,-
12/31/2010,GILGIT-BALTISTAN (GB),Astore,1,-,1150,14374718,2602,31275194,1150,14374718,-
12/31/2010,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
12/31/2010,GILGIT-BALTISTAN (GB),Ghanche,2,-,2022,32101041,4568,134749524,2022,32101041,-
12/31/2010,GILGIT-BALTISTAN (GB),Ghizer,5,-,3632,67264107,15615,142556966,3632,67264107,-
12/31/2010,GILGIT-BALTISTAN (GB),Gilgit,4,-,2458,53324230,18666,423356977,2458,53324230,-
12/31/2010,GILGIT-BALTISTAN (GB),Skardu,3,-,3263,59250672,8576,137204594,3263,59250672,-
12/31/2010,GILGIT-BALTISTAN (GB),Total,15,-,12525,226314768,50027,869143255,12525,226314768,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,45,177878,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,220,803877,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,2,-,265,981755,-,-,-,-,-
12/31/2010,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,2052,17414075,14300,8716800,7148,132756000,74750
