Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2012,PUNJAB,Bhakkar,20,-,33750,634423194,151649,126576116,55762,1239939390,252453
12/31/2012,PUNJAB,Bhawalnagar,19,-,41594,857973278,246455,619324315,36918,585021006,427843
12/31/2012,PUNJAB,Chakwal,37,-,16642,213975624,66523,87067075,25181,500418852,219565
12/31/2012,PUNJAB,D.G. Khan,26,-,33080,715401537,156082,333593401,36481,727541359,419252
12/31/2012,PUNJAB,Faisalabad,102,-,127392,1397068360,66091,326851481,198338,1374621377,1096924
12/31/2012,PUNJAB,Gujranwala,74,-,96944,1703659650,58078,342263502,103531,908267714,735741
12/31/2012,PUNJAB,Gujrat,25,-,29975,541237333,23518,363715053,42289,500316467,446630
12/31/2012,PUNJAB,Hafizabad,16,-,19092,628627238,13728,63407279,29966,475300721,231170
12/31/2012,PUNJAB,Jhang,25,-,34686,768954074,27736,130474470,49577,476549592,626546
12/31/2012,PUNJAB,Jhelum,41,-,26693,324646699,44715,26349217,48039,1023905062,170498
12/31/2012,PUNJAB,Kasur,36,-,64809,1058028802,41608,195986802,72875,741734152,586427
12/31/2012,PUNJAB,Khanewal,26,-,36439,536103509,41471,216787455,49082,503305889,432948
12/31/2012,PUNJAB,Khushab,25,-,27580,387137179,131216,112023024,49969,1000776812,235163
12/31/2012,PUNJAB,Lahore,151,-,195111,2638289708,110977,1741524196,232354,2230140917,872760
12/31/2012,PUNJAB,Leyyah,11,-,17521,328514252,30898,105942146,23860,465838989,263251
12/31/2012,PUNJAB,Lodhran,18,-,35289,785828826,77203,388960202,36781,588337704,261693
12/31/2012,PUNJAB,Mandi Bahauddin,19,-,8877,128476206,3704,34024841,9533,81749902,298371
12/31/2012,PUNJAB,Mianwali,19,-,26067,353481932,74960,30382080,45529,1000164360,252413
12/31/2012,PUNJAB,Multan,78,-,86963,1309170345,57850,709498928,122176,1104792747,689339
12/31/2012,PUNJAB,Muzaffargarh,16,-,16080,252010920,12590,43369553,18145,284681920,570580
12/31/2012,PUNJAB,Nankana Sahib,8,-,12394,213367830,-,-,3852,57855109,-
12/31/2012,PUNJAB,Narowal,14,-,18613,282321826,9101,61140418,27097,595054255,268902
12/31/2012,PUNJAB,Okara,27,-,36601,844730910,36165,141374398,42237,612527022,509842
12/31/2012,PUNJAB,Pakpattan,21,-,31399,562387404,39083,134564811,41207,585253620,281988
12/31/2012,PUNJAB,Rahimyar Khan,40,-,75163,1597594324,116761,595118922,95939,1650667859,585705
12/31/2012,PUNJAB,Rajanpur,15,-,36197,695610563,119669,297195139,48249,973279892,260436
12/31/2012,PUNJAB,Rawalpindi,95,-,76400,964185042,109495,1074211643,127472,1527438072,327457
12/31/2012,PUNJAB,Sahiwal,34,-,41208,644398877,55467,244802147,54246,709063951,395468
12/31/2012,PUNJAB,Sargodha,56,-,68798,1021999291,44268,215284292,116465,1702389311,671679
12/31/2012,PUNJAB,Sheikhupura,42,-,53703,665422807,16024,45167993,45622,559243643,831522
12/31/2012,PUNJAB,Sialkot,40,-,49113,729317357,26048,187000524,78975,1101910378,501997
12/31/2012,PUNJAB,Toba Tek Singh,12,-,24467,392315622,40541,173968022,36958,530965463,309316
12/31/2012,PUNJAB,Vihari,24,1,35254,625844044,61371,280510903,35742,527155962,475398
12/31/2012,PUNJAB,Total,1284,8,1635988,26693526796,2491502,10601096475,2172808,28810715111,15233924
12/31/2012,SINDH,Badin,18,-,14805,231379085,104197,76906331,11349,247058969,294781
12/31/2012,SINDH,Dadu,25,-,24454,247414287,74354,135691740,56900,88095079,447305
12/31/2012,SINDH,Ghotki,16,-,27056,530850260,19841,73674076,16251,323587968,248442
12/31/2012,SINDH,Hyderabad,38,-,38930,676572623,47814,378213557,38244,709462086,517652
12/31/2012,SINDH,Jacobabad,5,-,12247,161577031,6130,38874769,4204,59150365,361146
12/31/2012,SINDH,Jamshoro,5,-,4541,72751047,23492,36114794,6541,41434103,-
12/31/2012,SINDH,Karachi,117,-,135426,2607915636,738463,9157500591,139356,1323431540,1329990
12/31/2012,SINDH,Khairpur,23,-,36626,658989607,17923,107143563,16532,306908330,401853
12/31/2012,SINDH,Larkana,18,-,30108,448277471,23390,203594992,15760,237271235,534891
12/31/2012,SINDH,Matyari,16,-,23960,381673137,31315,105032284,18181,187449778,-
12/31/2012,SINDH,Mirpur Khas,27,-,25164,408070139,84702,96836383,19416,196097514,210494
12/31/2012,SINDH,Naushahro Feroze,15,-,21194,312039440,7995,31049886,9184,84798023,266462
12/31/2012,SINDH,Nawabshah,16,-,25792,483243305,19039,73523605,13488,142127687,225430
12/31/2012,SINDH,Sanghar,24,-,37209,440899760,2149,28219157,26438,109435889,354133
12/31/2012,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
12/31/2012,SINDH,Shehdad Kot,10,-,11993,175387234,8206,24799496,6675,93606323,-
12/31/2012,SINDH,Shikarpur,9,-,4887,65669434,1464,18387081,3209,46518801,237633
12/31/2012,SINDH,Sukkur,23,-,29779,582893310,18152,306019334,16698,253476754,213080
12/31/2012,SINDH,Tando Allahyar,7,-,10859,259528116,21656,69264570,6453,126602668,-
12/31/2012,SINDH,Tando Jam,3,-,2165,54460659,2295,31298000,1186,31879214,-
12/31/2012,SINDH,Tando Muhammad Khan,5,-,7678,160982896,21013,78007201,8793,178029814,-
12/31/2012,SINDH,Tharparkar,29,-,24390,269161412,265938,166185412,63566,86318213,283491
12/31/2012,SINDH,Thatta,13,-,10377,169633406,43507,153988324,4340,102723494,245046
12/31/2012,SINDH,Umar Kot,31,-,25024,307226916,57353,76229111,53096,62135604,185966
12/31/2012,SINDH,Total,493,-,584664,9706596211,1640388,11466554255,555860,5037599451,6357795
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Bagh,5,-,9194,78691383,45785,34206850,14747,302935905,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,8237,77759094,37284,5821956,16474,370665000,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,9085,99321912,35367,49177260,7029,92284398,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,4726,69157754,39784,22325075,6201,106861277,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,818,9109810,11295,2045269,1636,36810000,-
12/31/2012,AZAD JAMMU AND KASHMIR (AJK),Total,26,-,32060,334039953,169515,113576410,46087,909556580,-
12/31/2012,GILGIT-BALTISTAN (GB),Astore,1,-,707,32098662,2931,105010759,707,32098662,-
12/31/2012,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
12/31/2012,GILGIT-BALTISTAN (GB),Ghanche,1,-,630,25893064,5217,141085046,630,25893064,-
12/31/2012,GILGIT-BALTISTAN (GB),Ghizer,5,-,3666,125370781,17228,254915494,3666,125370781,-
12/31/2012,GILGIT-BALTISTAN (GB),Gilgit,5,-,1967,88832661,18804,576194267,1967,88832661,-
12/31/2012,GILGIT-BALTISTAN (GB),Skardu,4,-,3165,102316377,9465,182941944,3165,102316377,-
12/31/2012,GILGIT-BALTISTAN (GB),Total,16,-,10135,374511545,53645,1260147510,10135,374511545,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
12/31/2012,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,11,-,4461,56885629,21134,11311009,8922,147255000,74750
