Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2019,BALUCHISTAN,Awaran,-,-,-,-,11506,1762657,-,-,-
9/30/2019,BALUCHISTAN,Barkhan,-,-,-,-,569,4020494,-,-,-
9/30/2019,BALUCHISTAN,Bolan,-,-,-,-,992,3998120,-,-,-
9/30/2019,BALUCHISTAN,Chagai,-,-,-,-,10,1023,-,-,-
9/30/2019,BALUCHISTAN,Dera Bugti,-,-,-,-,2148,7095662,-,-,-
9/30/2019,BALUCHISTAN,Gwadar,9,-,556,22129437,24223,55235897,541,21944075,-
9/30/2019,BALUCHISTAN,Jafarabad,3,-,56,2731850,42560,106989449,-,-,-
9/30/2019,BALUCHISTAN,Jhal Magsi,-,-,-,-,361,980969,-,-,-
9/30/2019,BALUCHISTAN,Kalat,-,-,-,-,595,2466411,-,-,-
9/30/2019,BALUCHISTAN,Kech (Turbat),-,-,-,-,68175,10292276,-,-,-
9/30/2019,BALUCHISTAN,Kharan,-,-,-,-,963,1703280,-,-,-
9/30/2019,BALUCHISTAN,Khuzdar,-,-,-,-,252,70764,-,-,-
9/30/2019,BALUCHISTAN,Kohlu,-,-,-,-,154,631404,-,-,-
9/30/2019,BALUCHISTAN,Lasbela,5,-,1244,37815093,45387,1461235,7783,205563757,-
9/30/2019,BALUCHISTAN,Loralai,-,-,-,-,10256,31965309,-,-,-
9/30/2019,BALUCHISTAN,Mastung,-,-,-,-,655,1754666,-,-,-
9/30/2019,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,-
9/30/2019,BALUCHISTAN,Nasirabad,2,-,4737,384495987,15862,84492601,4763,385350987,-
9/30/2019,BALUCHISTAN,Nushki,-,-,-,-,3054,6147356,-,-,-
9/30/2019,BALUCHISTAN,Panjgur,-,-,-,-,22479,3696403,-,-,-
9/30/2019,BALUCHISTAN,Pishin,-,-,-,-,2213,9992370,-,-,-
9/30/2019,BALUCHISTAN,Qila Abdullah,-,-,-,-,61,15189,-,-,-
9/30/2019,BALUCHISTAN,Qila Saifullah,-,-,-,-,545,80643,-,-,-
9/30/2019,BALUCHISTAN,Quetta,10,-,5239,312676552,524185,1697472191,4901,300802507,-
9/30/2019,BALUCHISTAN,Sherani,-,-,-,-,132,223346,-,-,-
9/30/2019,BALUCHISTAN,Sibi,2,-,1441,97587183,1504,20911707,1441,97587183,-
9/30/2019,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
9/30/2019,BALUCHISTAN,Zhob,-,-,-,-,1618,2469483,-,-,-
9/30/2019,BALUCHISTAN,Ziarat,-,-,-,-,454,902647,-,-,-
9/30/2019,BALUCHISTAN,Total,31,-,13273,857436102,780913,2056833553,19429,1011248510,500000
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Abbottabad,17,1,16810,928917481,86716,1140424932,14813,639397252,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Bannu,5,-,4648,119884865,2775,230474713,4567,73388700,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Batgram,1,-,443,6150534,677,520614,443,6150534,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,878,39290063,4038,102467366,927,43030063,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Charsadda,7,-,5192,264722394,40653,328931365,5270,171915076,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Chitral,11,-,9021,634414843,56509,1476645198,9346,607227094,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,11,-,14914,938026853,2383300,3181074546,17155,744149363,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,3548,8717581,-,-,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Haripur,14,15,24491,1050931309,62624,383595424,44403,528674867,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,1835,14343600,3280,4368906,-,-,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Kohat,7,-,5149,190009368,17672,454147448,4064,162128408,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,-,60,6855536,2085,33765995,-,-,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,676,9635350,33074,112766508,676,9635350,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Lower Dir,2,-,34,20081586,2603,53926193,-,-,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,3674,130054634,71243,290005993,3685,130614634,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Mansehra,16,-,13061,538314594,18500,439186637,13941,365754617,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Mardan,14,-,15291,841531328,112175,326221718,14127,372019914,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,3150,190973495,14126,527683649,3336,198413495,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Nowshera,14,-,16029,583340019,43269,288955410,16127,399772222,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Peshawar,22,-,15133,697279712,944262,5103612174,15767,331228526,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Shangla,1,-,217,11859356,63593,180165817,217,11859356,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Swabi,14,1,8965,341512478,90638,876590767,7597,187071257,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Swat,7,-,3566,154491088,12798,111901858,3261,53577138,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Tank,2,-,1725,24768900,1743,2049639,1725,24768900,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,1503,322943,-,-,-
9/30/2019,KHYBER-PAKHTUNKHWA (KP),Total,173,17,164962,7737389385,4073404,15658523393,181447,5060776765,5000000
9/30/2019,PUNJAB,Attock,61,15,106787,2614304691,170528,756917845,185198,3631059011,-
9/30/2019,PUNJAB,Bahawalpur,77,-,228862,12512713892,706554,4593014532,263528,9133744014,-
9/30/2019,PUNJAB,Bhakkar,46,-,124327,6263629615,354611,787048980,108925,3989241503,-
9/30/2019,PUNJAB,Bhawalnagar,78,-,211305,13286127405,651440,2906087740,212517,7843664738,-
9/30/2019,PUNJAB,Chakwal,64,-,95861,2437707841,119450,583391460,131470,3585911110,-
9/30/2019,PUNJAB,Chiniot,19,-,51329,1917378619,157121,454233498,72173,2316193577,-
9/30/2019,PUNJAB,D.G. Khan,35,-,82938,3877769804,316892,1538160331,98444,4020730107,-
9/30/2019,PUNJAB,Faisalabad,200,-,306243,9880562063,455358,3192621574,505604,11670410597,-
9/30/2019,PUNJAB,Gujranwala,152,-,238119,8494152528,271982,1518685989,366505,10383669098,-
9/30/2019,PUNJAB,Gujrat,60,-,92078,3207640042,82033,1287098274,115552,3307543153,-
9/30/2019,PUNJAB,Hafizabad,31,-,66156,3174975516,126983,523507876,81336,3152216914,-
9/30/2019,PUNJAB,Jhang,74,1,139789,6468685003,206026,802708952,171741,4933799034,-
9/30/2019,PUNJAB,Jhelum,39,-,86386,2175218279,92153,659954828,134552,4333010260,-
9/30/2019,PUNJAB,Kasur,90,-,150382,5588039961,193363,854208569,235393,5727379943,-
9/30/2019,PUNJAB,Khanewal,59,-,110150,5535332972,193363,996554325,148271,4404161835,-
9/30/2019,PUNJAB,Khushab,40,-,79657,3046161253,215278,544250703,114853,3586412664,-
9/30/2019,PUNJAB,Lahore,245,-,306864,11287418212,13105089,39497750011,543844,13313167079,-
9/30/2019,PUNJAB,Leyyah,75,-,162678,8754867623,454530,1601438270,157634,5572735424,-
9/30/2019,PUNJAB,Lodhran,35,-,115925,8220479275,411023,1325847490,116164,4600312658,-
9/30/2019,PUNJAB,Mandi Bahauddin,47,-,79300,3129485486,73443,606032333,125259,4040825879,-
9/30/2019,PUNJAB,Mianwali,32,-,68371,1974793730,164758,506660578,90351,2684162800,-
9/30/2019,PUNJAB,Multan,117,-,197888,9727063155,380292,4608301788,254138,7330447972,-
9/30/2019,PUNJAB,Muzaffargarh,72,-,175320,8993591529,310161,1156481498,221601,6855184252,-
9/30/2019,PUNJAB,Nankana Sahib,61,-,94383,3409857513,43479,279507636,141445,3006351481,-
9/30/2019,PUNJAB,Narowal,37,-,81182,2879100017,75493,660448959,117152,3754054369,-
9/30/2019,PUNJAB,Okara,80,-,149208,7429639984,276296,1449219944,214812,5784624739,-
9/30/2019,PUNJAB,Pakpattan,36,-,77878,4279944689,165967,535798983,87892,2779309508,-
9/30/2019,PUNJAB,Rahimyar Khan,87,-,264836,16231938492,546336,3324372520,302677,10902057058,-
9/30/2019,PUNJAB,Rajanpur,48,-,120564,5615634525,270395,1365121592,127683,5238738944,-
9/30/2019,PUNJAB,Rawalpindi,113,8,166383,4410687171,1971354,13080872822,124034,2865697416,-
9/30/2019,PUNJAB,Sahiwal,66,-,125681,6048729865,238921,1088954388,200421,5705318263,-
9/30/2019,PUNJAB,Sargodha,90,-,200676,7434497895,199616,994492441,288033,8711857048,-
9/30/2019,PUNJAB,Sheikhupura,105,-,153072,5227971387,103874,749327136,189738,4174733218,-
9/30/2019,PUNJAB,Sialkot,100,-,173857,6776504295,178879,2170162570,236807,6973057117,-
9/30/2019,PUNJAB,Toba Tek Singh,62,-,121906,5318599131,185561,820366563,192486,5034801954,-
9/30/2019,PUNJAB,Vihari,55,-,134403,6921950109,229902,1378085486,145176,5086163814,-
9/30/2019,PUNJAB,Total,2688,24,5140744,2.24553E+11,23698504,99197688484,6823409,2.00433E+11,12600000
9/30/2019,SINDH,Badin,40,-,57132,1771842650,247434,368183946,61774,1910558466,-
9/30/2019,SINDH,Dadu,34,-,66309,2860405683,74420,1000521794,32645,1738202206,-
9/30/2019,SINDH,Ghotki,25,-,51052,2654700385,123943,588290149,26200,1603496285,-
9/30/2019,SINDH,Hyderabad,44,-,82149,2775061276,151114,2139412623,98180,2994620266,-
9/30/2019,SINDH,Jacobabad,7,-,11605,389116785,15476,60108420,4942,235757576,-
9/30/2019,SINDH,Jamshoro,15,-,30900,717232828,12059,3528674,10846,150538600,-
9/30/2019,SINDH,Karachi,154,-,488332,7382052191,10504679,71040439937,239111,7719735154,-
9/30/2019,SINDH,Kashmore,7,-,19541,1063087767,36729,201185682,12095,642147093,-
9/30/2019,SINDH,Khairpur,42,-,74570,3587852160,111564,1383363173,61963,2695634853,-
9/30/2019,SINDH,Larkana,35,-,66724,3494084849,116798,1671813778,61431,2916398182,-
9/30/2019,SINDH,Matyari,21,-,40519,1627746810,48281,397612996,44297,1203774178,-
9/30/2019,SINDH,Mirpur Khas,45,-,76238,2877955266,193895,961456992,61422,2400946758,-
9/30/2019,SINDH,Naushahro Feroze,41,-,67754,2925716278,46944,379862054,43137,1702257075,-
9/30/2019,SINDH,Nawabshah,26,-,37039,1444960671,48450,449676480,34856,803885010,-
9/30/2019,SINDH,Sanghar,55,1,97148,3361165787,188379,933316388,76089,1923877576,-
9/30/2019,SINDH,Sehwan Sharif,-,-,-,-,717,396254,-,-,-
9/30/2019,SINDH,Shaheed Benazirabad,12,-,25465,1211661613,387,370715,8392,496486462,-
9/30/2019,SINDH,Shehdad Kot,22,-,41265,2078267269,42503,359154066,26908,1334632934,-
9/30/2019,SINDH,Shikarpur,12,-,28952,1279266756,37413,332003811,17813,895039774,-
9/30/2019,SINDH,Sujawal,6,-,6448,118255284,9644,11569807,370,75600,-
9/30/2019,SINDH,Sukkur,42,-,81703,4204602013,134329,2269630406,66479,2972087025,-
9/30/2019,SINDH,Tando Allahyar,17,-,34629,1446577265,104396,283038224,31276,1023444504,-
9/30/2019,SINDH,Tando Jam,1,-,913,14110194,1328,321259,-,-,-
9/30/2019,SINDH,Tando Muhammad Khan,9,-,20110,974045370,71039,187262344,22773,855829489,-
9/30/2019,SINDH,Tharparkar,25,-,54214,2237406130,40257,427184770,24800,1418471133,-
9/30/2019,SINDH,Thatta,25,-,38370,1386792291,102475,391675486,34379,1332094047,-
9/30/2019,SINDH,Umar Kot,30,-,67818,2609065624,59750,728223647,35991,1546203921,-
9/30/2019,SINDH,Total,792,1,1666899,56493031193,12524403,86569603876,1138169,42516194166,2400000
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Bagh,10,-,14611,532307190,76301,94010107,16742,609084248,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Bhimber,8,-,10069,308239599,2338,4549318,11804,359194180,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Kotli,17,-,20623,752996683,88180,291577209,31118,916094450,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Mirpur,11,-,8961,391997739,10519,1625730082,9141,377607900,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,17,-,29608,1345661452,225617,3164247979,26117,1113210003,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Neelum,2,-,1716,30567397,335,1027321,1716,30567397,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Poonch,9,-,16681,518778080,105199,195836318,23302,737122189,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,7,-,8297,279232329,279603,744277697,10792,304831600,-
9/30/2019,AZAD JAMMU AND KASHMIR (AJK),Total,81,-,110566,4159780469,788092,6121256031,130732,4447711967,-
9/30/2019,GILGIT-BALTISTAN (GB),Astore,3,-,1987,152687785,4803,224913058,2281,105475480,-
9/30/2019,GILGIT-BALTISTAN (GB),Diamer,3,-,589,25887640,3905,816011627,520,20653088,-
9/30/2019,GILGIT-BALTISTAN (GB),Ghanche,6,-,3091,213594007,10140,497599152,3432,196263151,-
9/30/2019,GILGIT-BALTISTAN (GB),Ghizer,16,-,13340,847920969,32165,701145671,13795,852882293,-
9/30/2019,GILGIT-BALTISTAN (GB),Gilgit,30,1,23121,1218740963,87253,9244838920,23621,1104776864,-
9/30/2019,GILGIT-BALTISTAN (GB),Skardu,8,-,6484,545671753,20010,498082244,7158,502824799,-
9/30/2019,GILGIT-BALTISTAN (GB),Total,66,1,48612,3004503116,158276,11982590671,50807,2782875675,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,8313,140047600,8253,22822265,8313,140047600,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,7,-,7890,140779750,7888,23756119,7890,140779750,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,4069,70993800,1487,2387461,4069,70993800,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2491,45129050,929,53229,2491,45129050,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,441,7759150,46,294771,441,7759150,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,2384,39819140,823,4081899,2384,39819140,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,8387,15673782,-,-,-
9/30/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,21,-,25588,444528490,27813,69069526,25588,444528490,-
9/30/2019,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,30,-,30844,902235682,267864,19998987137,96039,3561415538,-
9/30/2019,ISLAMABAD CAPITAL TERRITORY (ICT),Total,30,-,30844,902235682,267864,19998987137,96039,3561415538,-
