Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Kohat,5,-,6179,223423026,16958,455906256,5322,221934626,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,-,-,-,2291,36600271,-,-,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,729,10139800,33074,112766508,729,10139800,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,2441,4608052,-,-,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,4058,135367061,69692,268830049,4085,136947061,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Mansehra,16,-,13064,444998258,16577,435748414,13887,312066123,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Mardan,14,-,14791,760787278,108374,331259415,14508,385867536,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,3852,205031396,13051,465802636,3969,211932038,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Nowshera,12,-,16049,551642759,39203,254082160,16507,415581498,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Peshawar,22,-,13970,563536481,983247,4711569778,14839,298450691,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Shangla,1,-,58,4141013,63426,180152107,58,4141013,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Swabi,9,1,8175,306166522,87982,802818090,7109,205920083,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Swat,6,-,3534,117882390,15197,48799288,3407,54691243,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Tank,2,-,1437,23543750,1743,2049639,1437,23543750,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,1503,322943,-,-,-
3/31/2019,KHYBER-PAKHTUNKHWA (KP),Total,155,17,160627,6797406328,4082347,17965345405,181669,4940288320,5000000
3/31/2019,PUNJAB,Attock,57,15,107459,2562668197,165668,1020044726,179612,3420625663,-
3/31/2019,PUNJAB,Bahawalpur,75,-,224470,11944613128,668784,4430332044,268825,9067665199,-
3/31/2019,PUNJAB,Bhakkar,40,-,122600,6161581051,403206,830188262,107399,4011781586,-
3/31/2019,PUNJAB,Bhawalnagar,77,-,225566,12573036804,612578,2873834961,233226,7771142016,-
3/31/2019,PUNJAB,Chakwal,61,-,95636,2255645482,113570,555335097,141253,3815109173,-
3/31/2019,PUNJAB,Chiniot,17,-,52844,1819910996,155687,478391584,74400,2322890368,-
3/31/2019,PUNJAB,D.G. Khan,37,-,85308,3653180672,286063,1390552129,97644,3825841574,-
3/31/2019,PUNJAB,Faisalabad,193,-,313553,9585646573,440108,2760894654,522382,11519246991,-
3/31/2019,PUNJAB,Gujranwala,150,-,245873,8136012017,254508,1459131322,367490,10248054048,-
3/31/2019,PUNJAB,Gujrat,58,-,95648,3237580149,67720,1377346232,118618,3326855976,-
3/31/2019,PUNJAB,Hafizabad,30,-,72319,3084923627,115771,549016143,82019,3123343251,-
3/31/2019,PUNJAB,Jhang,73,1,137433,5856511388,192120,792368110,174383,4753731103,-
3/31/2019,PUNJAB,Jhelum,39,-,87926,2130110614,87374,682807853,120341,3952878981,-
3/31/2019,PUNJAB,Kasur,89,-,158519,5661454525,177011,803554927,258898,5887394845,-
3/31/2019,PUNJAB,Khanewal,51,-,112066,5203473150,200076,1122716357,146224,4218278078,-
3/31/2019,PUNJAB,Khushab,37,-,82843,2865697275,208985,503404102,109983,3374997764,-
3/31/2019,PUNJAB,Lahore,242,-,316264,11329891788,13178692,51089763742,544455,13261734668,-
3/31/2019,PUNJAB,Leyyah,74,-,173684,8680787935,422539,1686532333,170507,5833489869,-
3/31/2019,PUNJAB,Lodhran,34,-,123150,8025003649,393604,1331951672,125856,4621242772,-
3/31/2019,PUNJAB,Mandi Bahauddin,44,-,79874,2962617678,66589,552375202,123251,3786757629,-
3/31/2019,PUNJAB,Mianwali,32,-,69629,1756218511,159448,476512038,89265,2563811375,-
3/31/2019,PUNJAB,Multan,110,-,205331,9731595801,359896,3943872202,266162,7601332508,-
3/31/2019,PUNJAB,Muzaffargarh,70,-,192972,9219088044,287366,1113678258,241684,7147821568,-
3/31/2019,PUNJAB,Nankana Sahib,59,-,90451,2999874692,36214,242699589,133397,2720160033,-
3/31/2019,PUNJAB,Narowal,51,-,99647,3074833705,65885,679894611,103653,3056779303,-
3/31/2019,PUNJAB,Okara,81,-,157733,7376653046,256232,1476675925,227462,5718885641,-
3/31/2019,PUNJAB,Pakpattan,36,-,78349,4307311026,154175,519273238,89152,2724203073,-
3/31/2019,PUNJAB,Rahimyar Khan,85,-,259163,15314891243,517037,3431662795,314275,11092051599,-
3/31/2019,PUNJAB,Rajanpur,46,-,120244,5339126943,261498,1267999793,120523,4901662451,-
3/31/2019,PUNJAB,Rawalpindi,113,8,162795,4225969931,1975780,23411067259,125560,2802735110,-
3/31/2019,PUNJAB,Sahiwal,66,-,128940,6094325156,240705,1100009505,203472,5803283971,-
3/31/2019,PUNJAB,Sargodha,90,-,206311,7096228389,181212,1003643641,312959,9342263831,-
3/31/2019,PUNJAB,Sheikhupura,101,-,158805,5194581687,94941,864541179,198228,4338910734,-
3/31/2019,PUNJAB,Sialkot,103,-,170964,6353782312,165564,2128904986,221789,6600720846,-
3/31/2019,PUNJAB,Toba Tek Singh,60,-,117265,4825316820,170814,808915415,183750,4782791411,-
3/31/2019,PUNJAB,Vihari,55,-,136534,6905130546,203373,1265246587,136339,4911307943,-
3/31/2019,PUNJAB,Total,2636,24,5268168,2.17545E+11,23340793,1.20025E+11,6934436,1.98252E+11,12600000
3/31/2019,SINDH,Badin,43,-,55169,1711006884,247156,363270322,62325,1869642792,-
3/31/2019,SINDH,Dadu,30,-,63480,2514560186,64990,925407353,30089,1577696341,-
3/31/2019,SINDH,Ghotki,26,-,46071,2320492330,102846,641401989,22818,1389228962,-
3/31/2019,SINDH,Hyderabad,43,-,86736,3107255402,121978,2060802969,103584,3308833233,-
3/31/2019,SINDH,Jacobabad,6,-,11323,353070114,17956,49283800,7820,208583378,-
3/31/2019,SINDH,Jamshoro,13,-,30040,731478364,10395,3945557,13927,219121778,-
3/31/2019,SINDH,Karachi,162,-,321370,9307747250,8029369,47172649046,387217,10064723314,-
3/31/2019,SINDH,Kashmore,5,-,16679,883302988,31732,206198574,9031,467733894,-
3/31/2019,SINDH,Khairpur,35,-,70831,3409086000,105309,1464804117,60571,2604278423,-
3/31/2019,SINDH,Larkana,34,-,60419,3074086131,111726,1693745473,64150,2764843176,-
3/31/2019,SINDH,Matyari,20,-,46417,1847270666,42726,396293151,52497,1374245944,-
3/31/2019,SINDH,Mirpur Khas,44,-,76528,2807627240,165701,843442993,62475,2350319799,-
3/31/2019,SINDH,Naushahro Feroze,40,-,66822,2755747255,41454,382071963,39953,1599079934,-
3/31/2019,SINDH,Nawabshah,41,-,48623,1599212773,34026,385439256,37063,725795512,-
3/31/2019,SINDH,Sanghar,57,1,96416,3266474179,179538,931579453,73881,1744964856,-
3/31/2019,SINDH,Sehwan Sharif,-,-,-,-,717,396254,-,-,-
3/31/2019,SINDH,Shaheed Benazirabad,1,-,12819,929115358,9224,70956879,7181,473962305,-
3/31/2019,SINDH,Shehdad Kot,26,-,40664,1801819102,42700,384336520,29694,1160982141,-
3/31/2019,SINDH,Shikarpur,11,-,25326,1077839007,38370,354693338,17692,746349066,-
3/31/2019,SINDH,Sujawal,1,-,-,-,50,1373037,-,-,-
3/31/2019,SINDH,Sukkur,39,-,78636,3953654632,122864,2289008086,65875,2713696150,-
3/31/2019,SINDH,Tando Allahyar,18,-,35593,1455192048,100302,317849816,33722,1031741131,-
3/31/2019,SINDH,Tando Jam,2,-,2805,61152182,1328,321259,2033,1065050,-
3/31/2019,SINDH,Tando Muhammad Khan,9,-,19181,933808799,85283,282593890,24706,858475939,-
3/31/2019,SINDH,Tharparkar,28,-,51289,2006526223,30142,361110234,24358,1245041776,-
3/31/2019,SINDH,Thatta,26,-,43577,1345675806,138970,394189446,35976,1215985434,-
3/31/2019,SINDH,Umar Kot,30,-,70564,2501762631,54781,700836721,38650,1485895388,-
3/31/2019,SINDH,Total,790,1,1477378,55754963547,9931633,62678001496,1307288,43202285716,2400000
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,12372,421081956,73180,85225019,13744,517238987,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Bhimber,10,-,8913,269246794,2338,4549318,2995,73828000,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Kotli,13,-,18129,662347641,75557,279045339,48017,1561135500,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Mirpur,10,-,7911,357845888,9383,1362462194,3200,164829022,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,17,-,25353,1195054550,200303,3053151853,23155,1044734241,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Neelum,2,-,1975,63266977,335,1027321,1090,26718097,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Poonch,9,-,13869,429073426,104448,193218851,20087,669136512,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,6,-,5835,199438041,275212,744277697,1995,52129000,-
3/31/2019,AZAD JAMMU AND KASHMIR (AJK),Total,73,-,94357,3597355273,740756,5722957591,114283,4109749358,-
3/31/2019,GILGIT-BALTISTAN (GB),Astore,3,-,1941,121054195,4348,149261087,2092,91514248,-
3/31/2019,GILGIT-BALTISTAN (GB),Diamer,3,-,711,35114659,3667,777753521,558,15826177,-
3/31/2019,GILGIT-BALTISTAN (GB),Ghanche,6,-,3473,188975649,9666,478109444,3754,180169713,-
3/31/2019,GILGIT-BALTISTAN (GB),Ghizer,17,-,14775,749532724,30716,622457190,15128,764062724,-
3/31/2019,GILGIT-BALTISTAN (GB),Gilgit,27,1,27746,1089731625,85655,8436844525,28191,1001613716,-
3/31/2019,GILGIT-BALTISTAN (GB),Skardu,8,-,7429,534459457,19458,468114127,8151,499660897,-
3/31/2019,GILGIT-BALTISTAN (GB),Total,64,1,56075,2718868309,153510,10932539894,57874,2552847475,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,8398,141557250,8253,22822265,8398,141557250,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,7,-,6806,124474050,7888,23756119,6806,124474050,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,3877,70802350,1487,2387461,3877,70802350,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2457,42297150,929,53229,2457,42297150,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,444,8169650,46,294771,444,8169650,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,2183,38831850,823,4081899,2183,38831850,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,8373,5044506,-,-,-
3/31/2019,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,21,-,24165,426132300,27799,58440250,24165,426132300,-
3/31/2019,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,29,-,26498,768011676,312123,18268441962,75859,2822574456,-
3/31/2019,ISLAMABAD CAPITAL TERRITORY (ICT),Total,29,-,26498,768011676,312123,18268441962,75859,2822574456,-
