Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Bhimber,,,,,,,,,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,7180,63831113,37087,5634757,14360,323100000,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Mirpur,,,,,,,,,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,8631,87276227,45410,26824907,6553,78366769,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Neelum,,,,,,,,,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3241,44598044,37821,29016824,3277,30533756,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,672,6889914,10896,1999023,1344,30240000,-
6/30/2012,AZAD JAMMU AND KASHMIR (AJK),Total,27,-,27015,262704390,152259,79328571,36170,666772106,-
6/30/2012,GILGIT-BALTISTAN (GB),Astore,1,-,676,30216454,2826,205846331,676,30216454,-
6/30/2012,GILGIT-BALTISTAN (GB),Diamer,,,,,,,,,-
6/30/2012,GILGIT-BALTISTAN (GB),Ghanche,1,-,655,25764821,4896,148702262,655,25764821,-
6/30/2012,GILGIT-BALTISTAN (GB),Ghizer,5,-,3575,109851904,16834,227509128,3575,109851904,-
6/30/2012,GILGIT-BALTISTAN (GB),Gilgit,4,-,2069,84732282,18445,481782896,2069,84732282,-
6/30/2012,GILGIT-BALTISTAN (GB),Skardu,4,-,3574,98694621,9159,161740070,3574,98694621,-
6/30/2012,GILGIT-BALTISTAN (GB),Total,15,-,10549,349260082,52160,1225580687,10549,349260082,-
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,,,,,,,,,
6/30/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
6/30/2012,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,3797,46908085,17485,9328810,6854,114105000,74750
