Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2015,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,26054
6/30/2015,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
6/30/2015,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
6/30/2015,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
6/30/2015,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
6/30/2015,BALUCHISTAN,Gwadar,4,-,34,468311,18747,50192476,34,468311,55537
6/30/2015,BALUCHISTAN,Jafarabad,2,-,549,7888173,-,-,-,-,121911
6/30/2015,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
6/30/2015,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
6/30/2015,BALUCHISTAN,Kech (Turbat),1,-,5,123534,49149,10292276,5,275000,92271
6/30/2015,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
6/30/2015,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
6/30/2015,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
6/30/2015,BALUCHISTAN,Lasbela,1,-,683,7257871,17844,527285,1366,7257871,84637
6/30/2015,BALUCHISTAN,Loralai,-,-,-,-,-,-,-,-,76879
6/30/2015,BALUCHISTAN,Mastung,-,-,-,-,-,-,-,-,41317
6/30/2015,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
6/30/2015,BALUCHISTAN,Nasirabad,1,-,2081,68930082,10498,19427763,2240,74475082,75783
6/30/2015,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
6/30/2015,BALUCHISTAN,Panjgur,-,-,-,-,21030,3280710,-,-,51074
6/30/2015,BALUCHISTAN,Pishin,-,-,-,-,-,-,-,-,100179
6/30/2015,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
6/30/2015,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
6/30/2015,BALUCHISTAN,Quetta,6,-,1611,36239665,2675,66331489,1643,37039664,174437
6/30/2015,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
6/30/2015,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
6/30/2015,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
6/30/2015,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
6/30/2015,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
6/30/2015,BALUCHISTAN,Total,15,-,4963,120907636,130022,151413739,5288,119515929,1656762
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,15084,361718931,21227,339905775,15694,321714514,180672
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Bannu,2,-,399,6748600,-,-,399,6748600,167380
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,-,-,-,-,58257
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,5,100000,45,203364,5,100000,133171
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Charsadda,3,-,3854,93388194,20989,23542608,3650,92364194,271736
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Chitral,6,-,5279,219222550,28957,818476096,5435,223122532,84846
6/30/2015,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,2931,104103166,8816,253943296,2937,104313166,221328
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Haripur,11,3,18298,339928118,25396,138982453,16890,205784174,103830
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,882,5322500,1560,230219,-,-,102174
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Kohat,3,-,3744,73479143,6538,78401245,3299,71484143,114908
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,179,2788600,-,-,179,2788600,107505
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,4021,76427646,36808,54343518,4060,77617646,106429
6/30/2015,KHYBER-PAKHTUNKHWA (KP),Mansehra,13,-,9661,232112368,4955,92306034,10348,192177192,271288
