Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Mansehra,12,268,13951,312565419,48502,225766281,14227,250116719,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Mardan,10,381,9850,383989220,116918,162102871,10176,256570401,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Mingora,1,109,3043,135528703,9696,419756024,3251,141958703,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Nowshera,9,160,8492,277920504,49960,254886364,9655,267634786,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Peshawar,16,2836,8764,299709261,1565777,2652016219,6426,190695589,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Shangla,-,8,-,-,15,11374,-,-,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Swabi,7,174,6638,215186602,87709,227075304,3453,126480848,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Swat,4,146,3014,40671121,43768,851805,3014,40671121,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Tank,1,40,359,8508000,5428,40540,359,8508000,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,50,-,-,1713,50750,-,-,-
6/30/2017,KHYBER-PAKHTUNKHWA (KP),Total,118,5991,111694,3793223498,2245519,6929004583,107771,3141022914,-
6/30/2017,PUNJAB,Attock,75,229,78865,1637543597,145779,565442969,77110,1834906101,-
6/30/2017,PUNJAB,Bahawalpur,60,799,168639,7068100766,579321,3227134615,229174,6589853313,-
6/30/2017,PUNJAB,Bhakkar,47,396,93655,3973023060,406557,759351283,76633,2858857368,-
6/30/2017,PUNJAB,Bhawalnagar,69,524,161917,6982108652,463420,2244464951,197413,5552429184,-
6/30/2017,PUNJAB,Chakwal,80,359,64298,1344310494,135897,266367867,49071,1071639486,-
6/30/2017,PUNJAB,D.G. Khan,29,381,68711,2555710053,272764,852124821,71127,2679488393,-
6/30/2017,PUNJAB,Faisalabad,149,2308,238193,6232214403,327936,1660858728,390971,7999147580,-
6/30/2017,PUNJAB,Gujranwala,95,2241,150939,4431014221,231259,1072502895,310653,8225184396,-
6/30/2017,PUNJAB,Gujrat,64,408,89438,2527398366,135330,1041147169,105258,2696563603,-
6/30/2017,PUNJAB,Hafizabad,33,249,49150,1736683805,90570,274095904,81137,2842062126,-
6/30/2017,PUNJAB,Jhang,63,773,99095,3295428387,214218,670944537,130864,3045163875,-
6/30/2017,PUNJAB,Jhelum,44,345,71272,1307807177,67868,336579777,42090,1131252306,-
6/30/2017,PUNJAB,Kasur,78,719,131149,4121313348,165003,819442838,218506,4862215702,-
6/30/2017,PUNJAB,Khanewal,43,579,74417,3018443032,213062,648491338,135260,3458269808,-
6/30/2017,PUNJAB,Khushab,50,399,63688,1802571416,205781,440293662,91323,2650974525,-
6/30/2017,PUNJAB,Lahore,239,20215,276852,7546169603,5588113,18134761265,480664,9997210461,-
6/30/2017,PUNJAB,Leyyah,61,542,129649,5005604532,171595,855651479,131909,4068467828,-
6/30/2017,PUNJAB,Lodhran,35,356,107869,5612941047,197343,1013666142,111716,3278637936,-
6/30/2017,PUNJAB,Mandi Bahauddin,45,379,62796,1872283197,115289,377877411,66199,1789615926,-
6/30/2017,PUNJAB,Mianwali,39,561,51198,1205566531,184280,223192203,77134,2330905477,-
6/30/2017,PUNJAB,Multan,109,2344,177283,6240231537,327778,3151702026,236613,5635910803,-
6/30/2017,PUNJAB,Muzaffargarh,52,729,125140,4680108093,254504,734368982,171310,4498060606,-
6/30/2017,PUNJAB,Nankana Sahib,42,165,60108,1638346441,37950,103094217,82356,1384132891,-
6/30/2017,PUNJAB,Narowal,50,485,54928,1376186731,135481,350137683,58339,1509271987,-
6/30/2017,PUNJAB,Okara,70,561,115079,4752645019,251910,1122059683,147698,3624517103,-
6/30/2017,PUNJAB,Pakpattan,34,612,59106,2688234787,102407,432937434,74893,2097600503,-
6/30/2017,PUNJAB,Rahimyar Khan,61,164,180309,8779940107,301561,1977635243,297565,9194264977,-
6/30/2017,PUNJAB,Rajanpur,34,774,79543,2645103124,215459,966847627,77850,2619637528,-
6/30/2017,PUNJAB,Rawalpindi,139,1696,132772,2941826128,501300,10049098345,103137,1904593034,-
6/30/2017,PUNJAB,Sahiwal,51,826,91594,3644709454,215805,1019137336,129778,3698132311,-
6/30/2017,PUNJAB,Sargodha,115,963,148820,3958611607,124110,788798491,236986,6394482738,-
6/30/2017,PUNJAB,Sheikhupura,73,702,105584,2936912858,109501,598948636,136158,2925939728,-
6/30/2017,PUNJAB,Sialkot,95,893,116266,3432327794,244113,984246576,138233,3398434563,-
6/30/2017,PUNJAB,Toba Tek Singh,37,372,74684,2569377251,111226,567261362,113453,2867908761,-
6/30/2017,PUNJAB,Vihari,36,772,89202,3800357081,146330,1023491965,116138,3546083882,-
6/30/2017,PUNJAB,Chiniot,21,206,32096,850847131,56593,165246793,23720,565449173,-
6/30/2017,PUNJAB,Total,2417,45026,3874304,1.30212E+11,13047413,59519404251,5218439,1.34827E+11,-
6/30/2017,SINDH,Badin,35,82,47563,1116650819,233080,170724417,52340,1408733636,-
6/30/2017,SINDH,Dadu,22,217,50195,1266704288,25749,281863542,27666,792023560,-
6/30/2017,SINDH,Ghotki,18,351,37972,1433918939,75324,499245317,20658,908381684,-
6/30/2017,SINDH,Hyderabad,61,739,63676,2043355922,146419,1090550621,58333,1978887669,-
6/30/2017,SINDH,Jacobabad,7,170,11392,245435495,12539,47016339,5558,106017401,-
6/30/2017,SINDH,Jamshoro,12,121,13388,209940726,1503,497168,2129,422950,-
6/30/2017,SINDH,Karachi,176,12096,188920,6621657239,3592159,46421577264,284224,8279563891,-
6/30/2017,SINDH,Khairpur,35,451,52915,1917589004,77511,983377335,42698,1427998959,-
6/30/2017,SINDH,Larkana,25,312,44448,1593190728,106824,1289080113,40726,1456512388,-
6/30/2017,SINDH,Matyari,18,56,32870,956353504,26427,192403120,32104,662998938,-
6/30/2017,SINDH,Mirpur Khas,27,219,49477,1421157991,56781,625646371,41828,1287505706,-
6/30/2017,SINDH,Naushahro Feroze,31,59,34470,940265322,16266,201327714,12207,398689758,-
6/30/2017,SINDH,Nawabshah,31,376,47711,1412101886,44451,466729597,30968,725042022,-
6/30/2017,SINDH,Sanghar,48,210,68134,1705198928,64646,353950161,46978,676295313,-
6/30/2017,SINDH,Sehwan Sharif,-,46,-,-,764,396254,-,-,-
6/30/2017,SINDH,Shehdad Kot,13,18,24912,852429832,32394,219939034,21482,651919454,-
6/30/2017,SINDH,Shikarpur,10,169,14021,441331976,26260,170523324,8477,319386554,-
6/30/2017,SINDH,Sukkur,33,496,52342,1780411151,59558,1761864817,26892,975802006,-
6/30/2017,SINDH,Tando Allahyar,15,143,21495,775394200,38435,220803957,18266,558862609,-
6/30/2017,SINDH,Tando Jam,3,31,3509,55595879,1361,341446,1373,293930,-
6/30/2017,SINDH,Tando Muhammad Khan,6,69,9839,522031047,13902,144580625,14877,544950970,-
6/30/2017,SINDH,Tharparkar,23,9,46063,1406873059,26325,293095056,27621,768123345,-
6/30/2017,SINDH,Thatta,30,101,27927,732221546,118519,277960849,32840,963459896,-
6/30/2017,SINDH,Umar Kot,31,23,52855,1457653737,33239,372504631,31562,823745370,-
6/30/2017,SINDH,Kashmore,3,112,1108,61979590,10595,27426502,1164,66046538,-
6/30/2017,SINDH,Total,713,16676,997202,30969442807,4841031,56113425574,882971,25781664546,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Bagh,7,89,5744,122642758,75911,65932551,3746,112815734,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,110,2481,52813931,16235,310903,-,-,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Kotli,10,136,10497,220021512,84061,6997722,24107,799840000,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Mirpur,3,219,1179,63365202,37995,399262391,1241,54235682,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,589,9191,336049762,480115,1508244999,7775,272322629,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,17,-,-,12788,1356287,-,-,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,10,8743,165386560,74100,42240657,8892,319899788,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,19,1739,32666444,18097,2318598,-,-,-
6/30/2017,AZAD JAMMU AND KASHMIR (AJK),Total,34,1189,39574,992946170,799302,2026664108,45761,1559113834,-
6/30/2017,GILGIT-BALTISTAN (GB),Astore,2,-,1987,61924691,3569,139797049,1989,61974691,-
6/30/2017,GILGIT-BALTISTAN (GB),Diamer,2,-,200,2826000,139,1074881622,200,2826000,-
6/30/2017,GILGIT-BALTISTAN (GB),Ghanche,4,-,2718,96355974,7558,366951264,2806,92349725,-
6/30/2017,GILGIT-BALTISTAN (GB),Ghizer,11,2,12168,380688856,22216,396419963,12225,384038855,-
6/30/2017,GILGIT-BALTISTAN (GB),Gilgit,21,34,20638,503650817,63169,6183474094,21021,492120985,-
6/30/2017,GILGIT-BALTISTAN (GB),Skardu,8,8,9546,339835444,16994,338063530,10252,326267872,-
6/30/2017,GILGIT-BALTISTAN (GB),Total,48,44,47257,1385281782,113645,8499587522,48493,1359578128,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,75,7016,115953250,161,46980,7016,115953250,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,5,9,4620,91059500,38829,11681,4620,91059500,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,36,3299,49382800,1492,4693,3299,49382800,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,17,1950,37461500,1822,80962,1950,37461500,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,18,310,6946500,-,-,310,6946500,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,9,1567,30791750,-,-,1567,30791750,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,3,-,-,-,-,-,-,-
6/30/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,19,167,18762,331595300,42304,144316,18762,331595300,-
6/30/2017,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,25,1586,20651,426140868,3284962,13511131759,12151,449525594,-
6/30/2017,ISLAMABAD CAPITAL TERRITORY (ICT),Total,25,1586,20651,426140868,3284962,13511131759,12151,449525594,-
