Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2018,BALUCHISTAN,Awaran,-,-,-,-,16670,9100578,-,-,-
12/31/2018,BALUCHISTAN,Barkhan,-,-,-,-,333,457772,-,-,-
12/31/2018,BALUCHISTAN,Bolan,-,-,-,-,7842,6471313,-,-,-
12/31/2018,BALUCHISTAN,Chagai,-,-,-,-,647,570834,-,-,-
12/31/2018,BALUCHISTAN,Dera Bugti,-,-,-,-,924,1207682,-,-,-
12/31/2018,BALUCHISTAN,Gwadar,8,-,81,1322086,24047,45213734,41,958997,-
12/31/2018,BALUCHISTAN,Jafarabad,-,-,-,-,9060,9329910,-,-,-
12/31/2018,BALUCHISTAN,Jhal Magsi,-,-,-,-,112,121663,-,-,-
12/31/2018,BALUCHISTAN,Kalat,-,-,-,-,405,242318,-,-,-
12/31/2018,BALUCHISTAN,Kech (Turbat),-,-,-,-,53497,10292276,2,80000,-
12/31/2018,BALUCHISTAN,Kharan,-,-,-,-,12,561,-,-,-
12/31/2018,BALUCHISTAN,Khuzdar,-,-,-,-,217,54913,-,-,-
12/31/2018,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,-
12/31/2018,BALUCHISTAN,Lasbela,5,-,1186,26207891,44031,694840,6833,173570207,-
12/31/2018,BALUCHISTAN,Loralai,-,-,-,-,94,4322,-,-,-
12/31/2018,BALUCHISTAN,Mastung,-,-,-,-,178,43214,-,-,-
12/31/2018,BALUCHISTAN,Musakhel,-,-,-,-,625,75575,-,-,-
12/31/2018,BALUCHISTAN,Nasirabad,2,-,3061,235327090,12883,88073393,3339,245357090,-
12/31/2018,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
12/31/2018,BALUCHISTAN,Panjgur,-,-,-,-,22278,3280710,-,-,-
12/31/2018,BALUCHISTAN,Pishin,-,-,-,-,1517,1399663,-,-,-
12/31/2018,BALUCHISTAN,Qila Abdullah,-,-,-,-,83212,90964665,-,-,-
12/31/2018,BALUCHISTAN,Qila Saifullah,-,-,-,-,690,118831,-,-,-
12/31/2018,BALUCHISTAN,Quetta,10,-,4784,281576391,192003,542172417,4587,268945832,-
12/31/2018,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
12/31/2018,BALUCHISTAN,Sibi,2,-,977,14463400,11113,17583965,977,14463400,-
12/31/2018,BALUCHISTAN,Washuk,-,-,-,-,17,7776,-,-,-
12/31/2018,BALUCHISTAN,Zhob,-,-,-,-,1062,452292,-,-,-
12/31/2018,BALUCHISTAN,Ziarat,-,-,-,-,218,257960,-,-,-
12/31/2018,BALUCHISTAN,Total,27,-,10089,558896858,483687,828193176,15779,703375526,500000
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Abbottabad,15,1,16464,775102601,100926,1030894177,14928,558628874,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Bannu,4,-,4746,68590700,6794,125429472,4746,68590700,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Batgram,1,-,358,5617084,5739,5192949,358,5617084,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,976,46802730,3607,97526302,1003,47882730,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Charsadda,5,-,4772,210315852,46884,302841605,5071,163212540,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Chitral,11,-,6674,512489318,46230,1337160929,6762,507020165,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,9,-,14157,771727049,57254,622342148,17465,762498647,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,2645,1548472,-,-,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Haripur,14,15,23210,850838000,62618,469405253,42947,462364977,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,1770,13377600,1901,185819,-,-,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Kohat,5,-,6373,234594968,43605,513854046,5529,234027568,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,-,-,-,761,62568815,-,-,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,821,9600700,12741,21921358,821,9600700,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,1589,1025214,-,-,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,3871,134457153,55079,234808960,3894,135837153,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Mansehra,16,-,12021,389473665,45221,442825661,12863,280358567,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Mardan,14,-,14005,701470961,122814,340197891,13938,370498816,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,3663,196658735,12592,472994797,3921,210589534,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Nowshera,12,-,15192,534912289,60884,297061779,15670,412904766,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Peshawar,22,-,13011,497517720,891080,4411992464,13640,270998498,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Shangla,1,-,1,75000,7441,7989224,1,75000,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Swabi,9,1,7919,292698726,127144,929678481,6282,169022771,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Swat,5,-,3320,90719723,14271,33460134,3255,53521090,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Tank,2,-,1098,19204000,4368,5094564,1098,19204000,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,14901,15411038,-,-,-
12/31/2018,KHYBER-PAKHTUNKHWA (KP),Total,153,17,154422,6356244574,1749089,11783411553,174192,4742454180,5000000
12/31/2018,PUNJAB,Attock,84,15,105196,2476485550,194298,998098457,174386,3351134966,-
12/31/2018,PUNJAB,Bahawalpur,72,-,209679,10891180521,687173,4732002160,261014,8785636955,-
12/31/2018,PUNJAB,Bhakkar,52,-,126847,6288453047,438691,1022034084,103665,3938258641,-
12/31/2018,PUNJAB,Bhawalnagar,79,-,211070,11266918119,640564,3272611478,223500,7453657789,-
12/31/2018,PUNJAB,Chakwal,97,-,96500,2182065363,141732,603610977,121327,3071670224,-
12/31/2018,PUNJAB,Chiniot,23,-,52012,1711136483,63001,280899222,72147,2258607906,-
12/31/2018,PUNJAB,D.G. Khan,44,-,79963,3402483354,334060,1492482503,95547,3663078913,-
12/31/2018,PUNJAB,Faisalabad,191,-,310872,9183765138,364167,2428421250,514313,11186150742,-
12/31/2018,PUNJAB,Gujranwala,178,-,244624,7888391982,289075,1580726909,359486,10057029518,-
12/31/2018,PUNJAB,Gujrat,67,-,107905,4429003256,82209,1342386296,119000,3268197656,-
12/31/2018,PUNJAB,Hafizabad,41,-,68306,2672563048,63107,372464190,79376,3015358142,-
12/31/2018,PUNJAB,Jhang,72,-,132776,5412944059,246868,999294527,171595,4611144465,-
12/31/2018,PUNJAB,Jhelum,60,-,87862,2081535348,116501,732897259,122963,3999117570,-
12/31/2018,PUNJAB,Kasur,88,-,155153,5431093886,156128,835323993,259087,5784845629,-
12/31/2018,PUNJAB,Khanewal,49,-,104996,4702337699,187223,1170434313,145259,4132648925,-
12/31/2018,PUNJAB,Khushab,53,-,80650,2623837307,206740,578674038,108844,3324049593,-
12/31/2018,PUNJAB,Lahore,258,-,338354,11853018672,12289745,35379698016,540283,12863065976,-
12/31/2018,PUNJAB,Leyyah,72,-,168476,8080272248,288921,1500139593,167885,5640796049,-
12/31/2018,PUNJAB,Lodhran,34,-,114889,7327251946,302125,1483841116,127386,4596891526,-
