Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Peshawar,10,-,10111,56658104,6671,19154278,6581,52615195,451548
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,-,-,-,-,116366
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Swabi,3,-,6182,60040757,26728,3878202,3170,34456615,230073
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Swat,1,-,-,-,9823,1356125,-,-,286555
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Upper Dir,1,-,247,2055749,314,110531,-,-,142427
3/31/2011,KHYBER-PAKHTUNKHWA (KP),Total,69,-,89779,846477227,214001,602284784,56787,591582556,4083817
3/31/2011,PUNJAB,Attock,38,-,20793,203141177,54470,106671657,56483,1010566870,262870
3/31/2011,PUNJAB,Bahawalpur,35,-,76720,1302906123,314357,251669349,178003,3152096622,461777
3/31/2011,PUNJAB,Bhakkar,28,-,22325,289274931,126644,53573515,58905,1095935021,252453
3/31/2011,PUNJAB,Bhawalnagar,13,-,44057,750360634,209967,144905732,109733,2020018562,427843
3/31/2011,PUNJAB,Chakwal,33,-,11489,125306661,50716,110696428,28769,537705046,219565
3/31/2011,PUNJAB,D.G. Khan,21,-,29630,503701467,135322,174468782,48561,866534264,419252
3/31/2011,PUNJAB,Faisalabad,93,-,113518,1061102497,94147,119700097,171294,1464768582,1096924
3/31/2011,PUNJAB,Gujranwala,70,1,92416,1194841921,44744,107427475,96828,830129000,735741
3/31/2011,PUNJAB,Gujrat,21,-,29480,345011314,18202,137223834,32809,339979207,446630
3/31/2011,PUNJAB,Hafizabad,7,-,14473,275965444,6956,7381419,17120,145461139,231170
3/31/2011,PUNJAB,Jhang,35,-,28962,369133318,31358,42007090,40418,373632032,626546
3/31/2011,PUNJAB,Jhelum,25,-,13895,135322727,21894,19292700,1942,13241798,170498
3/31/2011,PUNJAB,Kasur,37,-,58260,689059099,29146,64893646,71375,597857703,586427
3/31/2011,PUNJAB,Khanewal,16,-,31831,387375811,31128,66500816,58911,763892923,432948
3/31/2011,PUNJAB,Khushab,35,-,18707,184145613,111722,60578692,52677,935142873,235163
3/31/2011,PUNJAB,Lahore,152,1,211964,2211188347,87010,483547856,247392,1991286263,872760
3/31/2011,PUNJAB,Leyyah,8,-,18085,240341881,52594,51965548,18170,326808542,263251
3/31/2011,PUNJAB,Lodhran,9,-,31456,570059288,55418,111623937,74994,1364605766,261693
3/31/2011,PUNJAB,Mandi Bahauddin,6,-,14011,77248134,3741,722428,10878,123345934,298371
3/31/2011,PUNJAB,Mianwali,29,-,17539,164338098,52665,5756790,49425,930248122,252413
3/31/2011,PUNJAB,Multan,68,-,97973,1134182426,45599,250510900,152100,1911770113,689339
3/31/2011,PUNJAB,Muzaffargarh,5,-,9334,111276590,78237,13294218,8264,118979688,570580
3/31/2011,PUNJAB,Nankana Sahib,9,-,8177,712146723,-,-,190,1488323,-
3/31/2011,PUNJAB,Narowal,8,-,20967,245666536,10644,4201942,15488,342010572,268902
3/31/2011,PUNJAB,Okara,17,-,30317,429400631,26757,24999273,33722,414546704,509842
3/31/2011,PUNJAB,Pakpattan,13,-,24955,329728982,29521,57820072,44783,741495774,281988
3/31/2011,PUNJAB,Rahimyar Khan,30,-,42730,714299083,53361,177184730,75309,1137871384,585705
3/31/2011,PUNJAB,Rajanpur,17,-,29552,480585577,90710,94507763,56650,1011512554,260436
3/31/2011,PUNJAB,Rawalpindi,75,-,59469,540996331,95877,405713105,103358,1245638440,327457
3/31/2011,PUNJAB,Sahiwal,30,-,51134,540594505,36834,59011074,78072,1076146886,395468
3/31/2011,PUNJAB,Sargodha,31,-,46769,487840038,46031,30742065,92867,1292036170,671679
3/31/2011,PUNJAB,Sheikhupura,25,-,36550,698693721,4223,6365803,35518,346018978,831522
3/31/2011,PUNJAB,Sialkot,37,-,40630,433732090,22937,63576686,48571,650634876,501997
3/31/2011,PUNJAB,Toba Tek Singh,7,-,22484,307406153,53709,44358887,47888,765868338,309316
3/31/2011,PUNJAB,Vihari,16,-,30620,421815218,43279,62474739,58273,890543073,475398
3/31/2011,PUNJAB,Total,1099,2,1451272,18668189089,2169920,3415369047,2275740,30829818142,15233924
3/31/2011,SINDH,Badin,15,-,9471,131517616,80567,83829653,11472,211791133,294781
3/31/2011,SINDH,Dadu,17,-,16180,173205458,40688,54914303,24191,88881908,447305
3/31/2011,SINDH,Ghotki,11,-,20010,359490748,30592,32855695,28831,278475022,248442
3/31/2011,SINDH,Hyderabad,40,-,45290,579723552,38420,260166189,62079,1055027285,517652
3/31/2011,SINDH,Jacobabad,6,-,13178,172207781,12506,49528877,12505,105250335,361146
3/31/2011,SINDH,Jamshoro,2,-,2637,23077863,5631,8473480,5151,22272176,-
3/31/2011,SINDH,Karachi,102,-,125626,1718289698,142053,4158697635,116710,1004155748,1329990
3/31/2011,SINDH,Khairpur,25,-,35163,510502173,27522,74886015,29340,261967364,401853
3/31/2011,SINDH,Larkana,16,-,16522,213337019,32901,46167281,24128,185563292,534891
3/31/2011,SINDH,Matyari,10,-,19884,301564175,23939,32302547,29932,470893310,-
3/31/2011,SINDH,Mirpur Khas,26,-,23009,304845488,57157,39096149,25012,340141483,210494
3/31/2011,SINDH,Naushahro Feroze,12,-,18574,256229047,14101,12132718,16105,113350691,266462
3/31/2011,SINDH,Nawabshah,19,-,25838,394529327,13591,31439372,22067,310002748,225430
3/31/2011,SINDH,Sanghar,19,1,32352,369964904,1125,9166370,22767,103235344,354133
3/31/2011,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
3/31/2011,SINDH,Shehdad Kot,8,-,2807,30728554,11946,1791900,11518,6878439,-
3/31/2011,SINDH,Shikarpur,4,-,4240,45981815,3345,501750,6081,33853039,237633
3/31/2011,SINDH,Sukkur,24,-,27405,403678245,22907,51653765,31395,261960098,213080
3/31/2011,SINDH,Tando Allahyar,10,-,12605,232411415,19025,46671907,13739,259167131,-
3/31/2011,SINDH,Tando Jam,3,-,1997,51776658,2085,52161705,1669,41680522,-
3/31/2011,SINDH,Tando Muhammad Khan,4,-,5496,97832016,9929,32126468,9344,178194454,-
3/31/2011,SINDH,Tharparkar,18,-,14101,165459102,205549,217525004,55515,92369783,283491
3/31/2011,SINDH,Thatta,20,-,8424,95719412,31337,50349673,6675,99624294,245046
3/31/2011,SINDH,Umar Kot,31,-,24334,228512398,46599,84534626,43701,50924830,185966
3/31/2011,SINDH,Total,442,1,505143,6860584464,873515,5430973083,609925,5575660429,6357795
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,4956,36413514,28491,15086966,8592,138885010,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,5673,47538061,34475,6229423,19856,382927500,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,9002,77044858,68768,20008052,10090,142576683,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3161,35845785,35659,23817834,3534,34635142,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,134,640740,10603,1926469,469,9045000,-
3/31/2011,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,22926,197482958,177996,67068744,42541,708069335,-
3/31/2011,GILGIT-BALTISTAN (GB),Astore,4,-,2414,50904353,18675,420751463,2414,50904353,-
3/31/2011,GILGIT-BALTISTAN (GB),Diamer,5,-,3035,59460263,16020,137686343,3035,59460263,-
3/31/2011,GILGIT-BALTISTAN (GB),Ghanche,-,-,-,-,-,-,-,-,-
3/31/2011,GILGIT-BALTISTAN (GB),Ghizer,1,-,914,10700881,2631,41209048,914,10700881,-
3/31/2011,GILGIT-BALTISTAN (GB),Gilgit,3,-,3003,55150503,8648,127920594,3003,55150503,-
3/31/2011,GILGIT-BALTISTAN (GB),Skardu,2,-,1765,25706579,4643,136443270,1765,25706579,-
3/31/2011,GILGIT-BALTISTAN (GB),Total,15,-,11131,201922579,50617,864010718,11131,201922579,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
3/31/2011,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,2157,20935581,14519,8824925,6169,119137500,74750
