Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2009,BALUCHISTAN,Awaran,-,-,-,-,-,-,-,-,26054
6/30/2009,BALUCHISTAN,Barkhan,1,-,915,6453324,-,-,915,6453324,31881
6/30/2009,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
6/30/2009,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
6/30/2009,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
6/30/2009,BALUCHISTAN,Gwadar,5,-,1858,11456434,9480,2561056,2050,32868406,55537
6/30/2009,BALUCHISTAN,Jafarabad,1,-,1915,24144701,-,-,1915,24144701,121911
6/30/2009,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
6/30/2009,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
6/30/2009,BALUCHISTAN,Kech (Turbat),1,-,4,5070,30099,6416481,14,420000,92271
6/30/2009,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
6/30/2009,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
6/30/2009,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
6/30/2009,BALUCHISTAN,Lasbela,-,-,-,-,-,-,-,-,84637
6/30/2009,BALUCHISTAN,Loralai,1,-,1881,11330354,-,-,1881,11330354,76879
6/30/2009,BALUCHISTAN,Mastung,-,-,-,-,-,-,-,-,41317
6/30/2009,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
6/30/2009,BALUCHISTAN,Nasirabad,1,-,1291,15190829,-,-,1291,15190829,75783
6/30/2009,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
6/30/2009,BALUCHISTAN,Panjgur,-,-,-,-,-,-,-,-,51074
6/30/2009,BALUCHISTAN,Pishin,1,-,1216,9080692,-,-,1216,9080692,100179
6/30/2009,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
6/30/2009,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
6/30/2009,BALUCHISTAN,Quetta,6,-,4643,28289023,2462,7731987,4587,27826508,174437
6/30/2009,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
6/30/2009,BALUCHISTAN,Sibi,1,-,1828,12072627,-,-,1828,12072627,48944
6/30/2009,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
