Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Mardan,52,-,33464,330955639,24378,3676891,30873,422860700,354988
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Mingora,2,-,1657,18199043,-,-,2090,3158300,-
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Nowshera,5,-,7229,50466082,3274,777552,1851,16866200,201208
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Peshawar,9,-,12521,116703056,3512,793584,5258,66845600,451548
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Shangla,1,-,1003,2284339,-,-,1047,1565000,116366
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Swabi,6,-,12817,111119475,11560,3103718,7089,100327900,230073
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Swat,2,-,3668,36793296,4676,711087,2691,40365000,286555
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Tank,1,-,-,-,-,-,-,-,62446
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
12/31/2007,KHYBER-PAKHTUNKHWA (KP),Total,117,-,133311,1331379623,117085,214866783,86062,1081735657,4083817
12/31/2007,PUNJAB,Attock,37,-,16610,139873421,44013,89648520,14550,204650612,262870
12/31/2007,PUNJAB,Bahawalpur,32,-,62531,900254307,73254,229834450,65896,962283128,461777
12/31/2007,PUNJAB,Bhakkar,28,-,20220,198914960,30503,25418205,18389,270619800,252453
12/31/2007,PUNJAB,Bhawalnagar,16,-,38900,591621495,41576,100458828,57654,903629800,427843
12/31/2007,PUNJAB,Chakwal,36,-,11606,106329196,31582,69059872,10687,144362673,219565
12/31/2007,PUNJAB,D.G. Khan,13,-,20261,252041900,24967,53516495,7643,186515363,419252
12/31/2007,PUNJAB,Faisalabad,82,-,88413,747169385,36022,11903343,7617,77456228,1096924
12/31/2007,PUNJAB,Gujranwala,-,52479,582064510,28850,26118730,7831,67628368,735741,-
12/31/2007,PUNJAB,Gujrat,13,-,8056,70096920,10833,2112056,2368,7576500,446630
12/31/2007,PUNJAB,Hafizabad,5,-,7088,56730108,7020,1215604,935,8805300,231170
12/31/2007,PUNJAB,Jhang,15,-,11606,102713833,13396,12799080,3009,23426921,626546
12/31/2007,PUNJAB,Jhelum,36,-,12738,115860656,15003,16470711,14438,202796600,170498
12/31/2007,PUNJAB,Kasur,29,-,48287,431399265,7489,9946078,14089,104786628,586427
12/31/2007,PUNJAB,Khanewal,10,-,16383,162909113,16204,10807733,10620,122504534,432948
12/31/2007,PUNJAB,Khushab,26,-,16456,126008559,39611,47882306,11730,180349600,235163
12/31/2007,PUNJAB,Lahore,120,-,169332,1815969499,36004,18407829,65651,684781383,872760
12/31/2007,PUNJAB,Leyyah,4,-,14356,162422860,14020,2054557,756,26903500,263251
12/31/2007,PUNJAB,Lodhran,15,-,19357,300168942,32751,82191504,34772,518681800,261693
12/31/2007,PUNJAB,Mandi Bahauddin,6,-,8860,79277656,10914,2603259,828,6799700,298371
12/31/2007,PUNJAB,Mianwali,29,-,19582,171280517,13107,1404985,17465,246682300,252413
12/31/2007,PUNJAB,Multan,55,-,48507,441999737,32914,56618685,13748,183746825,689339
12/31/2007,PUNJAB,Muzaffargarh,4,-,6475,64835912,14072,1071978,2056,36144400,570580
12/31/2007,PUNJAB,Nankana Sahib,7,-,5431,157950000,-,-,-,-,-
12/31/2007,PUNJAB,Narowal,8,-,8571,78272975,24124,2277242,830,13278900,268902
12/31/2007,PUNJAB,Okara,10,-,15614,142147132,16129,6595534,2857,32184184,509842
12/31/2007,PUNJAB,Pakpattan,7,-,14744,152107510,13454,9178849,5348,72145200,281988
12/31/2007,PUNJAB,Rahimyar Khan,31,-,26346,292375026,23464,78252406,51218,755885713,585705
12/31/2007,PUNJAB,Rajanpur,11,-,16271,208604938,17691,40300599,10913,226085600,260436
12/31/2007,PUNJAB,Rawalpindi,75,-,45175,389165420,43444,82070766,14082,187058844,327457
12/31/2007,PUNJAB,Sahiwal,13,-,22207,200629195,24290,12314441,5447,67175135,395468
12/31/2007,PUNJAB,Sargodha,22,-,30050,253248538,24967,2726999,1682,23934800,671679
12/31/2007,PUNJAB,Sheikhupura,16,-,29178,334100739,6069,1133525,9117,69070514,831522
12/31/2007,PUNJAB,Sialkot,18,-,12804,115465964,29989,8221952,26,11268200,501997
12/31/2007,PUNJAB,Toba Tek Singh,7,-,12205,104235421,16120,1435533,497,16056300,309316
12/31/2007,PUNJAB,Vihari,14,-,18178,216822670,29377,34555188,18297,300633582,475398
12/31/2007,PUNJAB,Total,890,-,974877,10265068279,843223,1150607842,503046,6945908935,15233924
12/31/2007,SINDH,Badin,9,-,7690,80173750,45582,45650066,3739,47162227,294781
12/31/2007,SINDH,Dadu,16,-,11547,101028063,31049,28688739,6572,15526124,447305
12/31/2007,SINDH,Ghotki,3,-,5294,56806521,1290,12325800,4587,15728809,248442
12/31/2007,SINDH,Hyderabad,30,-,32612,290260053,17307,52327989,25499,293639920,517652
12/31/2007,SINDH,Jacobabad,3,-,9485,106762367,647,14854200,2111,13001864,361146
12/31/2007,SINDH,Jamshoro,26,-,32736,250388891,9931,8037670,-,-,-
12/31/2007,SINDH,Karachi,72,-,60789,610837628,53065,900577354,35070,403775700,1329990
12/31/2007,SINDH,Khairpur,7,-,27051,282109371,25492,52643889,16793,83808964,401853
12/31/2007,SINDH,Larkana,4,-,10537,117221399,434,7182000,1484,3684491,534891
12/31/2007,SINDH,Matyari,4,-,4650,47402406,9937,7020057,4430,66450000,-
12/31/2007,SINDH,Mirpur Khas,10,-,9181,80275052,36071,7486632,7240,78032175,210494
12/31/2007,SINDH,Naushahro Feroze,2,-,9053,83584514,513,7625000,2805,26514295,266462
12/31/2007,SINDH,Nawabshah,5,1,15922,169550133,2728,11129321,6389,55116725,225430
12/31/2007,SINDH,Sanghar,8,1,17751,136433699,4,40,11182,11768185,354133
12/31/2007,SINDH,Sehwan Sharif,1,-,2369,19661181,-,-,802,1656200,-
12/31/2007,SINDH,Shehdad Kot,-,-,-,-,-,-,-,-,-
12/31/2007,SINDH,Shikarpur,1,-,1154,10143622,-,-,278,547900,237633
12/31/2007,SINDH,Sukkur,4,-,7593,69497779,1434,10077000,2744,30067812,213080
12/31/2007,SINDH,Tando Allahyar,5,1,6125,53541876,9528,16574615,4316,46865537,-
12/31/2007,SINDH,Tando Muhammad Khan,5,-,4182,43403199,6044,7718129,1747,20302644,-
12/31/2007,SINDH,Tharparkar,22,-,16005,121468308,114747,94579624,6125,11707237,245046
12/31/2007,SINDH,Thatta,6,-,2877,27775982,13680,11282934,224,10562600,283491
12/31/2007,SINDH,Umar Kot,13,-,9576,67875657,32778,32780997,4394,1987875,185966
12/31/2007,SINDH,Total,256,3,304179,2826201451,412261,1328562056,148531,1237907284,6357795
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,2512,12040772,17728,5886224,326,4890000,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Bhimber,1,-,523,2631488,-,-,1238,2324800,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Kotli,7,-,4282,31766199,14327,2769876,4466,67110000,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,-,7084,38076779,13681,3919392,1866,30067000,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Neelum,2,-,683,10559523,1462,6976000,1225,10559523,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Poonch,5,-,1759,8065338,28294,7335833,752,9059900,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,439,3376530,6645,1445565,405,6075000,-
12/31/2007,AZAD JAMMU AND KASHMIR (AJK),Total,25,-,17282,106516629,82137,28332890,10278,130086223,-
12/31/2007,GILGIT-BALTISTAN (GB),Astore,1,-,2083,41935474,475,7671000,2083,41935474,-
12/31/2007,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
12/31/2007,GILGIT-BALTISTAN (GB),Ghanche,2,-,2421,52881740,3179,81487000,2421,52881740,-
12/31/2007,GILGIT-BALTISTAN (GB),Ghizer,5,-,4328,83842432,5475,51321000,4328,83842432,-
12/31/2007,GILGIT-BALTISTAN (GB),Gilgit,4,-,5755,143629098,11277,102146000,5755,143629098,-
12/31/2007,GILGIT-BALTISTAN (GB),Skardu,3,-,4241,92064301,4380,77899000,4241,92064301,-
12/31/2007,GILGIT-BALTISTAN (GB),Total,15,-,18828,414353045,24786,320524000,18828,414353045,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,670,4519150,-,-,736,2133500,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,652,5982607,-,-,1811,3574500,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2007,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,2,-,1322,10501757,-,-,2547,5708000,-
12/31/2007,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,9,-,3539,53485978,12631,253370763,3081,59742624,74750
12/31/2007,ISLAMABAD CAPITAL TERRITORY (ICT),Total,-,-,-,-,-,-,-,-,-
