Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2016,PUNJAB,Rajanpur,29,-,68869,1912996631,247503,716593540,84840,2261545864,-
6/30/2016,PUNJAB,Rawalpindi,120,-,99913,2092474346,190689,4356089153,96945,1593309639,-
6/30/2016,PUNJAB,Sahiwal,43,-,66370,2040958975,222727,502565778,103310,2670657304,-
6/30/2016,PUNJAB,Sargodha,107,-,117790,2583629963,107022,504885693,218374,5118892936,-
6/30/2016,PUNJAB,Sheikhupura,67,-,90495,1974581483,48914,165206044,121538,2247777049,-
6/30/2016,PUNJAB,Sialkot,65,-,83302,2026218021,96953,445984846,123607,2819575192,-
6/30/2016,PUNJAB,Toba Tek Singh,31,-,55242,1559889840,84849,439855057,83608,1924295342,-
6/30/2016,PUNJAB,Vihari,35,-,74651,2217849789,89538,550258558,102225,2557196464,-
6/30/2016,PUNJAB,Chiniot,14,-,12305,232959332,10961,53162912,12922,338579744,-
6/30/2016,PUNJAB,Total,2123,8,3096778,83159225064,6004790,31939396627,4535157,1.03565E+11,-
6/30/2016,SINDH,Badin,37,-,35997,690084458,201688,127155851,43344,1063321574,-
6/30/2016,SINDH,Dadu,41,-,40075,672665772,17678,139212845,16169,400869994,-
6/30/2016,SINDH,Ghotki,20,-,31439,923220947,48142,184018352,18398,706925618,-
6/30/2016,SINDH,Hyderabad,61,-,58331,1550765904,256914,755499225,60505,1719658250,-
6/30/2016,SINDH,Jacobabad,4,-,8347,162434822,9925,44883281,4818,62307950,-
6/30/2016,SINDH,Jamshoro,12,-,12858,142376076,1245,443055,2151,322650,-
6/30/2016,SINDH,Karachi,153,-,152496,4014854201,5121921,26331741902,234107,6121117402,-
6/30/2016,SINDH,Khairpur,39,-,44073,1193822409,55897,374073048,39234,1192304834,-
6/30/2016,SINDH,Larkana,26,-,42863,1167168209,68040,579481868,37738,1051876486,-
6/30/2016,SINDH,Matyari,18,-,30384,645355619,26254,130297024,27072,448058613,-
6/30/2016,SINDH,Mirpur Khas,46,-,50247,1124669122,146859,283619566,43978,1165077428,-
6/30/2016,SINDH,Naushahro Feroze,24,-,25582,538847536,12381,52715456,9798,254247474,-
6/30/2016,SINDH,Nawabshah,31,-,38316,890753228,39319,188697458,29334,630338324,-
6/30/2016,SINDH,Sanghar,47,1,58955,1107037455,18064,74423978,39052,460799292,-
6/30/2016,SINDH,Sehwan Sharif,-,-,-,-,533,295430,-,-,-
6/30/2016,SINDH,Shehdad Kot,11,-,22515,647760016,26249,109818778,20789,477452298,-
6/30/2016,SINDH,Shikarpur,8,-,11151,305071773,11939,122001302,6791,221193688,-
6/30/2016,SINDH,Sukkur,32,-,39732,1058114127,84260,1213824939,26396,807025702,-
6/30/2016,SINDH,Tando Allahyar,12,-,17246,542855976,44309,75882424,17129,535553105,-
6/30/2016,SINDH,Tando Jam,2,-,2466,33092993,1114,304224,1192,203210,-
6/30/2016,SINDH,Tando Muhammad Khan,7,-,9311,301888211,43548,67072062,8322,314245208,-
6/30/2016,SINDH,Tharparkar,55,-,38148,972752780,19001,158476896,21105,576194166,-
6/30/2016,SINDH,Thatta,23,-,26642,600479520,122118,234548781,26931,804267904,-
6/30/2016,SINDH,Umar Kot,44,-,50138,1070116944,26326,147618184,22868,527989174,-
6/30/2016,SINDH,Kashmore,1,-,685,33760420,3208,28170936,685,33760420,-
6/30/2016,SINDH,Total,754,1,847997,20389948518,6406932,31424276866,757906,19575110764,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,10825,186082870,57896,66587552,11710,292709136,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,-,2806,50435400,1117,497923,-,-,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,12915,226752592,42747,7072400,29453,722414976,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Mirpur,4,-,1417,23792472,4884,9371642,432,5886346,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,-,9546,219649085,194164,851824901,9553,228009713,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,11619,332575,-,-,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,11085,207642992,48903,43456493,13175,347276288,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,1485,27268948,17584,2306585,-,-,-
6/30/2016,AZAD JAMMU AND KASHMIR (AJK),Total,33,-,50079,941624359,378914,981450071,64323,1596296459,-
6/30/2016,GILGIT-BALTISTAN (GB),Astore,3,-,3356,79718392,3332,147978336,3358,79768392,-
6/30/2016,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
6/30/2016,GILGIT-BALTISTAN (GB),Ghanche,3,-,1961,61684084,6640,257246784,1961,61684084,-
6/30/2016,GILGIT-BALTISTAN (GB),Ghizer,9,-,6217,176623104,10589,175226544,6249,179348104,-
6/30/2016,GILGIT-BALTISTAN (GB),Gilgit,16,-,15567,453885230,61329,2357233366,14971,447282592,-
6/30/2016,GILGIT-BALTISTAN (GB),Skardu,9,-,8457,255118060,17521,284433620,8913,237769136,-
6/30/2016,GILGIT-BALTISTAN (GB),Total,40,-,35558,1027028870,99411,3222118650,35452,1005852308,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,5,-,3401,70811296,-,-,3401,70811296,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,3,-,863,20892450,41,15830,863,20892450,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,2,-,1804,39374048,367,79721,1804,39374048,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,559,11248000,1618,11381,559,11248000,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,393,9967500,-,-,393,9967500,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
6/30/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,13,-,7020,152293294,2026,106932,7020,152293294,-
6/30/2016,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,21,-,12809,231919596,1699095,4576196348,6326,182870876,-
6/30/2016,ISLAMABAD CAPITAL TERRITORY (ICT),Total,21,-,12809,231919596,1699095,4576196348,6326,182870876,-
