Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,15566,420026285,35292,402177494,21081,362652272,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Bannu,3,-,1498,23658560,697,676471,1498,23658560,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,195,64705,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,767,28628572,1122,14526500,774,28863572,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,3459,91937975,28148,64804645,3239,84387924,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Chitral,7,-,3981,174675104,32363,978755603,4415,185525104,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3634,145950496,12386,100973483,3636,146010496,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,460,282708,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Haripur,15,-,19124,426522085,40296,140594043,26699,261874768,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Karak,2,-,595,4347000,1988,308462,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Kohat,3,-,3830,98203608,9589,102676082,3383,96377608,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,40653,9011158,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,859,13799750,144,37779,859,13799750,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,2620,441636,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,2731,60549747,36991,63087484,2780,62209747,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Mansehra,13,-,14471,312200774,8445,117457205,14757,269886534,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Mardan,10,-,9775,260457048,74716,140838809,11671,231140804,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,3122,131159760,7379,133063312,3131,131469760,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,9338,178771383,23376,492746126,10499,172348348,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Peshawar,12,-,7142,139849936,266935,1545904556,6257,142128866,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,12,5093,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Swabi,7,-,8104,240775326,57936,106630465,6074,224400398,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Swat,3,-,1728,20114724,12612,1612404,1728,20114724,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,243,142698,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,1430,430453,-,-,-
3/31/2016,KHYBER-PAKHTUNKHWA (KP),Total,110,-,109724,2771628133,696028,4417249374,122481,2456849235,-
3/31/2016,PUNJAB,Attock,58,7,60863,1177183550,129780,327765285,97086,868818988,-
3/31/2016,PUNJAB,Bahawalpur,51,-,141608,4481149120,425284,2747540337,210707,3735799480,-
3/31/2016,PUNJAB,Bhakkar,39,-,70956,2166833288,281949,366592038,79259,2388876012,-
3/31/2016,PUNJAB,Bhawalnagar,51,-,117215,3558328325,355135,1286617332,154644,3241525990,-
3/31/2016,PUNJAB,Chakwal,49,-,45733,854679958,86764,141500702,32197,585556292,-
3/31/2016,PUNJAB,D.G. Khan,24,-,54452,1625554082,237796,492173651,61756,1836578848,-
3/31/2016,PUNJAB,Faisalabad,141,-,190880,4224164269,186023,925112879,358360,2823612789,-
3/31/2016,PUNJAB,Gujranwala,130,-,149777,3441557432,179397,675385363,235254,3289281526,-
3/31/2016,PUNJAB,Gujrat,51,-,63422,1512850344,55158,674544005,96657,1142851720,-
3/31/2016,PUNJAB,Hafizabad,29,-,41326,1094540764,41126,104292274,74938,1856642838,-
3/31/2016,PUNJAB,Jhang,56,-,72456,1951890178,87216,422740183,129630,1388092440,-
3/31/2016,PUNJAB,Jhelum,37,-,63665,1013409106,54386,104715223,28868,579550386,-
3/31/2016,PUNJAB,Kasur,64,-,99578,2599158164,101262,632988172,187082,2367403228,-
3/31/2016,PUNJAB,Khanewal,30,-,55012,1632916712,122815,354236932,116793,1197498112,-
3/31/2016,PUNJAB,Khushab,44,-,57447,1276401180,155419,201859162,90180,1536277058,-
3/31/2016,PUNJAB,Lahore,209,-,225954,5511158024,1064514,6494997491,461967,3613372887,-
3/31/2016,PUNJAB,Leyyah,51,-,93398,2717901994,106057,489972347,100086,2200307656,-
3/31/2016,PUNJAB,Lodhran,29,-,82171,3063946658,139718,602733206,107329,2488471094,-
3/31/2016,PUNJAB,Mandi Bahauddin,32,-,31207,708172862,19015,134603272,44743,561262422,-
3/31/2016,PUNJAB,Mianwali,30,-,41154,801152706,125366,129468600,62953,1487588680,-
3/31/2016,PUNJAB,Multan,97,-,141236,3956189688,178011,1300968332,218973,3305779456,-
3/31/2016,PUNJAB,Muzaffargarh,36,-,90459,2428702166,102680,458989242,128933,2415470100,-
3/31/2016,PUNJAB,Nankana Sahib,32,-,38905,838642833,8860,44548409,45570,343895891,-
3/31/2016,PUNJAB,Narowal,38,-,46537,1011457641,49728,229307852,39342,811496462,-
3/31/2016,PUNJAB,Okara,46,-,72791,2592281022,115549,724840112,97371,1912150332,-
3/31/2016,PUNJAB,Pakpattan,28,-,45952,1475483416,74007,237492935,77258,1044534040,-
3/31/2016,PUNJAB,Rahimyar Khan,63,-,153680,5388249012,251580,1411780560,268712,5492999288,-
3/31/2016,PUNJAB,Rajanpur,27,-,62991,1689735293,193684,605466589,82749,2133640916,-
3/31/2016,PUNJAB,Rawalpindi,113,-,95852,1980961194,397225,3027089905,101825,1178347292,-
3/31/2016,PUNJAB,Sahiwal,39,-,66015,1941855729,118847,467925388,105389,1644333440,-
3/31/2016,PUNJAB,Sargodha,102,-,113947,2310921336,99003,440707026,223709,3399092152,-
3/31/2016,PUNJAB,Sheikhupura,65,-,86007,1974456705,48965,368931863,119209,1218974509,-
3/31/2016,PUNJAB,Sialkot,65,-,80688,1966508732,118562,639701298,118494,1452471120,-
3/31/2016,PUNJAB,Toba Tek Singh,29,-,52349,1383682580,82125,386535872,82585,1220405610,-
3/31/2016,PUNJAB,Vihari,33,-,77063,2440278816,99003,561810784,105635,1931510952,-
3/31/2016,PUNJAB,Chiniot,14,-,15600,280409928,10404,56571432,3330,95292440,-
3/31/2016,PUNJAB,Total,2032,7,2998346,79072764807,5902413,28272506053,4549573,68789762446,-
3/31/2016,SINDH,Badin,37,-,33873,624747175,201876,121586801,46653,397044780,-
3/31/2016,SINDH,Dadu,39,-,39253,732913228,17438,228887609,17036,372391537,-
3/31/2016,SINDH,Ghotki,18,-,28302,826914830,43898,274532444,15663,529562048,-
3/31/2016,SINDH,Hyderabad,58,-,52619,1451690122,256385,815599130,54968,1526618224,-
3/31/2016,SINDH,Jacobabad,4,-,6508,125561606,9232,43319170,4649,55707024,-
3/31/2016,SINDH,Jamshoro,12,-,12515,142308732,1933,545442,2861,500675,-
3/31/2016,SINDH,Karachi,154,-,150300,4837987215,4302464,20049090018,246142,3686999490,-
3/31/2016,SINDH,Khairpur,43,-,47708,1284206594,50611,501444438,40141,861130546,-
3/31/2016,SINDH,Larkana,23,-,33494,1048295756,54879,589704776,28157,977738778,-
3/31/2016,SINDH,Matyari,14,-,24409,536745523,19884,137355176,25862,394533020,-
3/31/2016,SINDH,Mirpur Khas,43,-,44517,1041348429,126285,358975049,40984,1039039444,-
3/31/2016,SINDH,Naushahro Feroze,27,-,29009,650516279,15814,121773977,7985,211977830,-
3/31/2016,SINDH,Nawabshah,24,-,32189,864067638,38155,301002293,26997,560751878,-
3/31/2016,SINDH,Sanghar,45,2,57308,1133827490,17991,158087408,36956,420314008,-
3/31/2016,SINDH,Sehwan Sharif,-,-,-,-,344,252004,-,-,-
3/31/2016,SINDH,Shehdad Kot,12,-,15371,438971528,18348,91099864,14882,475545664,-
3/31/2016,SINDH,Shikarpur,7,-,9606,272400296,11600,107265093,6804,207476896,-
3/31/2016,SINDH,Sukkur,30,-,37416,1037547641,77675,1216671190,24679,738408840,-
3/31/2016,SINDH,Tando Allahyar,11,-,15640,582097852,42254,288352569,16102,500900305,-
3/31/2016,SINDH,Tando Jam,3,-,3186,68927767,3134,30726216,1968,37514090,-
3/31/2016,SINDH,Tando Muhammad Khan,7,-,8501,364065230,42687,116443057,7230,267819368,-
3/31/2016,SINDH,Tharparkar,55,-,37332,926838178,16854,131547455,20798,506845862,-
3/31/2016,SINDH,Thatta,25,-,25358,552220264,109852,222359120,28479,495079320,-
3/31/2016,SINDH,Umar Kot,41,-,45741,1053377359,25497,226075462,23564,506756517,-
3/31/2016,SINDH,Kashmore,1,-,627,30477768,3088,23096568,627,30477768,-
3/31/2016,SINDH,Total,733,2,790782,20628054500,5508178,26155792329,740187,14801133912,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,12498,222465030,57317,61009895,14461,357073312,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,-,2822,49827852,871,298554,-,-,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,12828,221621072,42713,6982121,30124,728640000,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Mirpur,3,-,1263,20721456,1961,70273903,409,4984564,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,-,10044,207541942,75900,575996512,10052,210172870,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,11619,332575,-,-,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,11307,185481776,56936,40546793,14047,351492024,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,1469,24908924,17584,2306585,-,-,-
3/31/2016,AZAD JAMMU AND KASHMIR (AJK),Total,32,-,52231,932568052,264901,757746938,69093,1652362770,-
3/31/2016,GILGIT-BALTISTAN (GB),Astore,2,-,1533,48808386,3259,105881216,1535,48858382,-
3/31/2016,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
3/31/2016,GILGIT-BALTISTAN (GB),Ghanche,3,-,1597,48134390,5885,206113360,1597,48134390,-
3/31/2016,GILGIT-BALTISTAN (GB),Ghizer,9,-,7936,276328824,20468,345550144,7940,276428824,-
3/31/2016,GILGIT-BALTISTAN (GB),Gilgit,16,-,12567,311648970,27871,1864098427,12990,300472328,-
3/31/2016,GILGIT-BALTISTAN (GB),Skardu,10,-,7883,234397252,14889,282880220,8389,220566584,-
3/31/2016,GILGIT-BALTISTAN (GB),Total,40,-,31516,919317822,72372,2804523367,32451,894460508,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,5,-,1715,36970048,15400,842434,1715,36970048,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,147,3685000,11211,103110,147,3685000,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,2,-,885,19460800,532,265580,885,19460800,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,352,7678000,1617,78868,352,7678000,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2016,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,9,-,3099,67793848,28760,1289992,3099,67793848,-
3/31/2016,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,20,-,11757,205783078,1008040,4901425540,5827,157982750,-
3/31/2016,ISLAMABAD CAPITAL TERRITORY (ICT),Total,20,-,11757,205783078,1008040,4901425540,5827,157982750,-
