Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2010,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3314,20898615,33400,23211464,4160,38916194,-
3/31/2010,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,506,4733689,10197,1630322,-,-,-
3/31/2010,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,23595,182374172,154871,62395355,62022,1004382978,-
3/31/2010,GILGIT-BALTISTAN (GB),Astore,1,-,1459,25202251,2338,21169088,1459,25202251,-
3/31/2010,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
3/31/2010,GILGIT-BALTISTAN (GB),Ghanche,2,-,2794,56431320,4448,97457583,2794,56431320,-
3/31/2010,GILGIT-BALTISTAN (GB),Ghizer,5,-,4705,99543913,14308,109317234,4705,99543913,-
3/31/2010,GILGIT-BALTISTAN (GB),Gilgit,4,-,3873,88133680,18232,549560214,3873,88133680,-
3/31/2010,GILGIT-BALTISTAN (GB),Skardu,3,-,4555,96690801,8177,111855383,4555,96690801,-
3/31/2010,GILGIT-BALTISTAN (GB),Total,15,-,17386,366001965,47503,889359502,17386,366001965,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,97,440146,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,945,5325509,-,-,50,299219,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,686,4377390,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,277,1055742,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,4,-,2005,11198787,-,-,50,299219,-
3/31/2010,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,8,-,2002,42734816,14708,408799478,2053,60647390,74750
