Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2014,KHYBER-PAKHTUNKHWA (KP),Swabi,7,1,7139,127264734,45366,23542045,4107,97197607,230073
9/30/2014,KHYBER-PAKHTUNKHWA (KP),Swat,4,-,3812,85677127,12095,146579250,3305,82526757,286555
9/30/2014,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
9/30/2014,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
9/30/2014,KHYBER-PAKHTUNKHWA (KP),Total,98,4,104095,1756408419,290649,2224737373,85810,1383432711,4083817
9/30/2014,PUNJAB,Attock,48,7,43235,653348600,111882,135368464,52908,487871849,262870
9/30/2014,PUNJAB,Bahawalpur,41,-,109351,2737017253,387895,1814300207,140292,2346128161,461777
9/30/2014,PUNJAB,Bhakkar,24,-,45561,1053299288,183667,131218107,62291,1592932010,252453
9/30/2014,PUNJAB,Bhawalnagar,35,-,83499,2084625034,313523,783819609,103956,1779809884,427843
9/30/2014,PUNJAB,Chakwal,45,-,36781,610973285,78383,107907248,23452,394323862,219565
9/30/2014,PUNJAB,D.G. Khan,24,-,47284,1162212451,185256,410346851,49932,1200176835,419252
9/30/2014,PUNJAB,Faisalabad,124,-,155517,2400572449,93038,510759771,249222,1850567585,1096924
9/30/2014,PUNJAB,Gujranwala,104,-,121656,2566876732,77904,336169960,105987,1370423218,735741
9/30/2014,PUNJAB,Gujrat,34,-,42349,906667767,38985,532139262,40604,507349216,446630
9/30/2014,PUNJAB,Hafizabad,31,-,39167,970112086,25874,86569860,41527,887820299,231170
9/30/2014,PUNJAB,Jhang,46,-,41440,1142290153,43773,193773980,44036,542872054,626546
9/30/2014,PUNJAB,Jhelum,37,-,50080,671932393,47562,40750534,22650,393228653,170498
9/30/2014,PUNJAB,Kasur,43,-,73516,1466440546,59198,387293389,84172,1195349619,586427
9/30/2014,PUNJAB,Khanewal,28,-,47576,1012849886,61108,253033280,60648,835208532,432948
9/30/2014,PUNJAB,Khushab,33,-,45220,874881840,144678,147623880,55678,1245504054,235163
9/30/2014,PUNJAB,Lahore,189,-,207975,3666955968,132949,3279961520,265901,2600448820,872760
9/30/2014,PUNJAB,Leyyah,27,-,44028,1004186164,54059,122966288,37714,887317189,263251
9/30/2014,PUNJAB,Lodhran,25,-,64650,1804176281,115370,470566965,82540,1516644244,261693
9/30/2014,PUNJAB,Mandi Bahauddin,22,-,19785,338902757,8371,55875576,15959,201903235,298371
9/30/2014,PUNJAB,Mianwali,27,-,36999,563281595,95378,73074759,51602,1237906093,252413
9/30/2014,PUNJAB,Multan,80,-,118083,2459285602,96732,856225541,159236,2037928265,689339
9/30/2014,PUNJAB,Muzaffargarh,31,-,46212,966551944,43783,169135174,49834,907077016,570580
9/30/2014,PUNJAB,Nankana Sahib,16,-,20304,389052741,2035,7523595,4045,68561861,-
9/30/2014,PUNJAB,Narowal,22,-,30789,602488735,23062,96002300,23633,512539178,268902
9/30/2014,PUNJAB,Okara,37,-,59150,1499374904,65078,288508535,52588,933537992,509842
9/30/2014,PUNJAB,Pakpattan,23,-,33884,812923658,48583,163095240,39106,647953478,281988
9/30/2014,PUNJAB,Rahimyar Khan,53,-,111040,3050673935,164582,774829196,128887,2651911384,585705
9/30/2014,PUNJAB,Rajanpur,19,-,47251,1132558963,134627,324782688,63163,1498691290,260436
9/30/2014,PUNJAB,Rawalpindi,75,-,88061,1389561704,127872,1226141306,81826,784279441,327457
9/30/2014,PUNJAB,Sahiwal,37,-,57945,1197924926,82970,327923725,64970,977783251,395468
9/30/2014,PUNJAB,Sargodha,69,-,96895,1722385347,65223,282487987,131655,2446135433,671679
9/30/2014,PUNJAB,Sheikhupura,48,-,71380,1143918289,29734,82867568,62230,1011640236,831522
9/30/2014,PUNJAB,Sialkot,57,-,65371,1271885683,53299,396727478,66576,905698669,501997
9/30/2014,PUNJAB,Toba Tek Singh,23,-,35030,749485077,56182,256212437,48705,750244446,309316
9/30/2014,PUNJAB,Vihari,28,-,57998,1290838053,80482,281996533,68806,1172337918,475398
9/30/2014,PUNJAB,Total,1605,7,2295062,47370512091,3333097,15407978813,2636331,40380105270,15233924
9/30/2014,SINDH,Badin,33,-,31008,497158968,125747,77846101,31296,447314695,294781
9/30/2014,SINDH,Dadu,33,-,39427,478391566,78452,148780296,93510,127958768,447305
9/30/2014,SINDH,Ghotki,14,-,29383,665498753,20422,74143926,12278,312820002,248442
9/30/2014,SINDH,Hyderabad,50,-,47207,939287219,54853,465211907,47361,949414108,517652
9/30/2014,SINDH,Jacobabad,3,-,8221,151566038,5235,51915618,2546,40433555,361146
9/30/2014,SINDH,Jamshoro,11,-,11181,114840250,21136,9359441,13679,1810313,-
9/30/2014,SINDH,Karachi,139,-,136294,3581454259,2688934,14237131064,105859,1481602598,1329990
9/30/2014,SINDH,Khairpur,23,-,44438,895772864,28741,200925510,13836,360492496,401853
9/30/2014,SINDH,Larkana,11,-,25287,633594018,35426,384183509,18828,458098381,534891
9/30/2014,SINDH,Matyari,27,1,38558,687043643,30078,102143238,21449,252357824,-
9/30/2014,SINDH,Mirpur Khas,39,-,39201,707183209,98476,108222948,45163,493950144,210494
9/30/2014,SINDH,Naushahro Feroze,9,-,16347,262996123,5341,17893480,3533,84160352,266462
9/30/2014,SINDH,Nawabshah,29,-,42914,857292400,22520,59527701,17668,197388477,225430
9/30/2014,SINDH,Sanghar,31,-,41690,585878245,4717,21563076,32663,129110331,354133
9/30/2014,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
9/30/2014,SINDH,Shehdad Kot,3,-,7249,194722084,10235,30723132,6970,166325624,-
9/30/2014,SINDH,Shikarpur,14,1,23191,470706216,5682,38334189,4588,85588177,237633
9/30/2014,SINDH,Sukkur,35,-,33573,757542533,21702,808705120,14624,329073387,213080
9/30/2014,SINDH,Tando Allahyar,14,-,19151,447105981,36240,69811862,10276,188001134,-
9/30/2014,SINDH,Tando Jam,3,-,2265,49582761,2470,32047000,1240,31085822,-
9/30/2014,SINDH,Tando Muhammad Khan,6,-,9062,236540530,26069,51448309,5356,139899967,-
9/30/2014,SINDH,Tharparkar,50,-,41225,758527118,299523,178949362,100865,139522349,283491
9/30/2014,SINDH,Thatta,15,-,19760,417249784,50980,183902312,15322,308946044,245046
9/30/2014,SINDH,Umar Kot,38,-,43355,796287616,81452,195896409,91238,130409189,185966
9/30/2014,SINDH,Total,31,-,28009,418542489,60653,88169001,68988,72971744,185966
9/30/2014,SINDH,Total,506,-,749987,15186222177,3754431,17548665510,710148,6855763737,6357795
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,13102,184937816,32950,37646155,15197,361888280,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,1639,28494695,-,-,-,-,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,9882,128054705,37494,6722175,20072,511215000,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Mirpur,1,-,740,12701471,-,-,-,-,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,4,-,11443,159523204,60999,271475873,9506,149938249,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,11619,332575,-,-,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,9958,136431877,48703,41901137,13243,300626484,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,1194,15866443,15166,2291785,-,-,-
9/30/2014,AZAD JAMMU AND KASHMIR (AJK),Total,22,-,47958,666010212,206931,360369700,58018,1323668014,-
9/30/2014,GILGIT-BALTISTAN (GB),Astore,2,-,868,40071827,3116,101186648,868,40071826,-
9/30/2014,GILGIT-BALTISTAN (GB),Diamer,1,-,220,1458381,-,-,220,1458381,-
9/30/2014,GILGIT-BALTISTAN (GB),Ghanche,1,-,947,33586462,5628,181501481,947,33586462,-
9/30/2014,GILGIT-BALTISTAN (GB),Ghizer,9,-,4662,182301544,18982,283286014,4698,183201543,-
9/30/2014,GILGIT-BALTISTAN (GB),Gilgit,14,-,6231,173069840,19857,649020901,6290,174544839,-
9/30/2014,GILGIT-BALTISTAN (GB),Skardu,8,1,6166,149682031,11593,218347922,5998,148585030,-
9/30/2014,GILGIT-BALTISTAN (GB),Total,35,1,19094,580170085,59176,1433342967,19021,581448081,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
9/30/2014,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,46,-,7573,110507205,18628,981069881,5246,135562158,74750
