Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2014,BALUCHISTAN,Awaran,-,-,-,-,9890,894131,-,-,26054
6/30/2014,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
6/30/2014,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
6/30/2014,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
6/30/2014,BALUCHISTAN,Dera Bugti, ,-,-,-,-,-,-,-,43770
6/30/2014,BALUCHISTAN,Gwadar,2,-,146,1949675,20363,7272919,146,1949675,55537
6/30/2014,BALUCHISTAN,Jafarabad,-,-,280,3479039,-,-,-,-,121911
6/30/2014,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
6/30/2014,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
6/30/2014,BALUCHISTAN,Kech (Turbat),-,-,-,-,48595,10292276,-,-,92271
6/30/2014,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
6/30/2014,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
6/30/2014,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
6/30/2014,BALUCHISTAN,Lasbela,6,-,1015,10663695,6894,300135,1924,11404143,84637
6/30/2014,BALUCHISTAN,Loralai,-,-,-,-,-,-,-,-,76879
6/30/2014,BALUCHISTAN,Mastung,-,-,-,-,-,-,-,-,41317
6/30/2014,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
6/30/2014,BALUCHISTAN,Nasirabad,1,-,11392,160440343,3310,3668661,2197,53279557,75783
6/30/2014,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
6/30/2014,BALUCHISTAN,Panjgur,-,-,-,-,16949,491439,-,-,51074
6/30/2014,BALUCHISTAN,Pishin,-,-,-,-,-,-,-,-,100179
6/30/2014,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
6/30/2014,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
6/30/2014,BALUCHISTAN,Quetta,5,-,8564,70399405,5900,346446553,695,19439251,174437
6/30/2014,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
6/30/2014,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
6/30/2014,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
6/30/2014,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
6/30/2014,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
6/30/2014,BALUCHISTAN,Total,14,-,21397,246932157,111901,369366114,4962,86072626,1656762
6/30/2014,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,13467,266193998,14324,155655180,12095,155226656,180672
6/30/2014,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
6/30/2014,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,-,-,-,-,58257
6/30/2014,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,269,40520,-,-,133171
6/30/2014,KHYBER-PAKHTUNKHWA (KP),Charsadda,2,-,5009,81318501,18879,14982532,2792,69901840,271736
