Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2015,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,26054
9/30/2015,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
9/30/2015,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
9/30/2015,BALUCHISTAN,Chagai,-,-,-,-,2,-,-,-,54814
9/30/2015,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
9/30/2015,BALUCHISTAN,Gwadar,4,-,31,550272,18771,36929204,19,290854,55537
9/30/2015,BALUCHISTAN,Jafarabad,1,-,728,10233155,410,75205,-,-,121911
9/30/2015,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
9/30/2015,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
9/30/2015,BALUCHISTAN,Kech (Turbat),-,-,-,-,49149,10292276,-,-,92271
9/30/2015,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
9/30/2015,BALUCHISTAN,Khuzdar,-,-,-,-,2,-,-,-,104104
9/30/2015,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
9/30/2015,BALUCHISTAN,Lasbela,5,-,529,5423418,20613,580338,1076,6357324,84637
9/30/2015,BALUCHISTAN,Loralai,-,-,-,-,4,4325,-,-,76879
9/30/2015,BALUCHISTAN,Mastung,-,-,-,-,61,9192,-,-,41317
9/30/2015,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
9/30/2015,BALUCHISTAN,Nasirabad,1,-,2298,77881380,11223,14836364,2472,83951380,75783
9/30/2015,BALUCHISTAN,Nushki,-,-,-,-,53,3923,-,-,-
9/30/2015,BALUCHISTAN,Panjgur,-,-,-,-,21030,3280710,-,-,51074
9/30/2015,BALUCHISTAN,Pishin,-,-,-,-,129,31953,-,-,100179
9/30/2015,BALUCHISTAN,Qila Abdullah,-,-,-,-,1,1,-,-,115112
9/30/2015,BALUCHISTAN,Qila Saifullah,-,-,-,-,41,5263,-,-,44345
9/30/2015,BALUCHISTAN,Quetta,6,-,1717,32179247,35510,66986483,1749,32979247,174437
9/30/2015,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
9/30/2015,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
9/30/2015,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
