Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2013,PUNJAB,D.G. Khan,22,-,42455,966630442,164615,324390496,43664,1012715044,419252
9/30/2013,PUNJAB,Faisalabad,106,-,142012,1708758540,70719,344075328,218649,1821471655,1096924
9/30/2013,PUNJAB,Gujranwala,75,-,113447,2079664276,75003,352672593,122154,1277085584,735741
9/30/2013,PUNJAB,Gujrat,21,-,33606,671507559,33768,497600528,45034,598646300,446630
9/30/2013,PUNJAB,Hafizabad,13,-,24631,757594546,23746,55038748,38722,703315553,231170
9/30/2013,PUNJAB,Jhang,28,-,37409,901335626,35338,153387986,53678,587148601,626546
9/30/2013,PUNJAB,Jhelum,31,-,36214,458508159,45967,34356867,15407,268123741,170498
9/30/2013,PUNJAB,Kasur,36,-,73707,1302497967,52586,277603948,83538,1052931768,586427
9/30/2013,PUNJAB,Khanewal,27,-,46587,842134907,45946,225818971,61158,754909014,432948
9/30/2013,PUNJAB,Khushab,38,-,45647,740844114,144659,130970263,56160,1103582626,235163
9/30/2013,PUNJAB,Lahore,148,-,195417,2843573346,123476,2572882700,238170,2629686951,872760
9/30/2013,PUNJAB,Leyyah,17,-,26550,556913964,35329,92879922,34004,736254906,263251
9/30/2013,PUNJAB,Lodhran,22,-,56408,1432116168,88407,382355913,57856,1010996235,261693
9/30/2013,PUNJAB,Mandi Bahauddin,18,-,13452,558580575,74875,51686157,53402,1187993412,252413
9/30/2013,PUNJAB,Mianwali,33,-,37831,558580575,74875,51686157,53402,1187993412,252413
9/30/2013,PUNJAB,Multan,70,-,99972,1807212714,71888,680879452,134997,1434399352,689339
9/30/2013,PUNJAB,Muzaffargarh,23,-,30173,521574599,19868,59804243,30179,491423048,570580
9/30/2013,PUNJAB,Nankana Sahib,10,-,15589,247434175,-,-,1431,15463449,-
9/30/2013,PUNJAB,Narowal,18,-,23264,425798943,15168,76919800,38699,877818879,268902
9/30/2013,PUNJAB,Okara,35,-,45970,1041080991,44697,161784800,53563,898145064,509842
9/30/2013,PUNJAB,Pakpattan,19,-,36396,764975093,45798,156169130,47397,756488852,281988
9/30/2013,PUNJAB,Rahimyar Khan,44,-,96119,2388132766,128699,613742860,100862,1973253535,585705
9/30/2013,PUNJAB,Rajanpur,25,-,50087,1010570200,126167,258322931,58727,1333339651,260436
9/30/2013,PUNJAB,Rawalpindi,70,-,85005,1193740330,121783,1755371676,87567,700047964,327457
9/30/2013,PUNJAB,Sahiwal,28,-,54953,1021446662,70168,259599423,65989,1034546615,395468
9/30/2013,PUNJAB,Sargodha,60,-,79182,1227661168,51764,238403368,131730,2219913388,671679
9/30/2013,PUNJAB,Sheikhupura,34,-,63942,834983360,20040,52010327,50960,693677562,831522
9/30/2013,PUNJAB,Sialkot,43,-,55415,904487890,40986,309008856,94630,1474535359,501997
9/30/2013,PUNJAB,Toba Tek Singh,13,-,33299,646471044,44484,179720351,49238,752034924,309316
9/30/2013,PUNJAB,Vihari,21,-,49849,1034638825,69288,257837628,52982,890065628,475398
9/30/2013,PUNJAB,Total,1302,7,2005903,36618097791,2816579,12733469032,2415077,35258200844,15233924
9/30/2013,SINDH,Badin,26,-,21626,372230685,116994,70002654,18430,369034706,294781
9/30/2013,SINDH,Dadu,25,-,28789,314811656,75920,137365788,72728,120402997,447305
9/30/2013,SINDH,Ghotki,17,-,30675,689857281,29622,46601140,26190,373336197,248442
9/30/2013,SINDH,Hyderabad,40,-,42257,727760912,53348,427199536,39509,806436415,517652
9/30/2013,SINDH,Jacobabad,3,-,6059,102135822,7244,25103359,5078,47424458,361146
9/30/2013,SINDH,Jamshoro,9,-,5969,92182238,23590,26072732,7540,31621173,-
9/30/2013,SINDH,Karachi,122,-,132103,2864743553,690753,10224597757,120072,1304509105,1329990
9/30/2013,SINDH,Khairpur,27,-,40976,788680491,26193,111409662,21519,342457151,401853
9/30/2013,SINDH,Larkana,17,-,39981,782054208,46960,312236189,38223,384702677,534891
9/30/2013,SINDH,Matyari,16,-,24144,393667301,32659,75862671,17934,180901993,-
9/30/2013,SINDH,Mirpur Khas,28,-,28533,478992048,90680,86648187,30438,320858679,210494
9/30/2013,SINDH,Naushahro Feroze,15,-,24998,411121106,5805,21959997,5160,85508885,266462
9/30/2013,SINDH,Nawabshah,17,-,26274,525927322,21833,71429946,13364,144699085,225430
9/30/2013,SINDH,Sanghar,25,-,40830,527217185,3014,44319117,29961,120951945,354133
9/30/2013,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
9/30/2013,SINDH,Shehdad Kot,10,-,20776,352173626,18625,28058154,16960,119225030,-
9/30/2013,SINDH,Shikarpur,7,-,6785,117069768,5997,37192101,6034,81886880,237633
9/30/2013,SINDH,Sukkur,27,-,33857,730204868,29983,493262081,23438,286414192,213080
9/30/2013,SINDH,Tando Allahyar,8,-,11017,260201019,25794,70273980,5583,118658005,-
9/30/2013,SINDH,Tando Jam,3,-,1916,46665964,2374,37635621,1004,30923389,-
9/30/2013,SINDH,Tando Muhammad Khan,6,-,8887,213749748,23529,50625686,4648,117995848,-
9/30/2013,SINDH,Tharparkar,30,-,27250,350432573,279781,179605493,80704,121460827,283491
9/30/2013,SINDH,Thatta,14,-,14534,279114543,46102,180968119,9256,188202012,245046
9/30/2013,SINDH,Umar Kot,31,-,25828,369810666,63024,96984694,73517,84464666,185966
9/30/2013,SINDH,Total,506,-,634772,11465682919,1865809,13604934578,643726,5638095871,6357795
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Bagh,5,-,9421,116204723,38198,48034636,10457,254910964,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Kotli,13,-,8505,91630972,39579,6133513,11860,322800000,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Mirpur,1,-,71,980000,-,-,71,980000,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,3,-,9903,126245868,50782,451637925,7849,117908253,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,7470,100230083,44668,30150872,9548,203942140,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,814,9953274,13643,2171287,-,-,-
9/30/2013,AZAD JAMMU AND KASHMIR (AJK),Total,27,-,36184,445244920,186870,538128233,39785,900541357,-
9/30/2013,GILGIT-BALTISTAN (GB),Astore,1,-,809,37257052,3034,78068688,809,37257052,-
9/30/2013,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
9/30/2013,GILGIT-BALTISTAN (GB),Ghanche,1,-,885,31972234,5521,160941835,885,31972234,-
9/30/2013,GILGIT-BALTISTAN (GB),Ghizer,6,-,3165,138967537,18093,242810400,3165,138967537,-
9/30/2013,GILGIT-BALTISTAN (GB),Gilgit,10,-,3161,131274962,19277,423179750,3161,131274962,-
9/30/2013,GILGIT-BALTISTAN (GB),Skardu,6,-,4216,136780176,10795,169932780,4216,136780176,-
9/30/2013,GILGIT-BALTISTAN (GB),Total,24,-,12236,476251961,56720,1074933453,12236,476251961,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
9/30/2013,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,8,-,5642,77686271,28026,66332988,4752,134984072,74750
