Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Mardan,13,-,11260,97780613,36037,22918395,3782,32278366,354988
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,1334,8739668,65,15569038,924,7011288,-
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Nowshera,11,-,9865,83269071,12221,45898434,10117,99865500,201208
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Peshawar,9,-,9239,54059991,7539,39798722,6018,49063901,451548
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,-,-,-,-,116366
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Swabi,3,-,5075,51409925,26643,4682693,5096,74548999,230073
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Swat,1,-,-,-,6757,810635,-,-,286555
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
12/31/2011,KHYBER-PAKHTUNKHWA (KP),Total,66,-,77817,728491811,241178,795279263,56693,584382812,4083817
12/31/2011,PUNJAB,Attock,38,-,22681,240172203,56853,114734325,38057,716305271,262870
12/31/2011,PUNJAB,Bahawalpur,26,-,58827,1044186240,265175,401616409,86706,1240041317,461777
12/31/2011,PUNJAB,Bhakkar,28,-,28709,408403540,129334,72924807,47041,969548331,252453
12/31/2011,PUNJAB,Bhawalnagar,16,-,36166,624169032,219765,359940516,61256,905652485,427843
12/31/2011,PUNJAB,Chakwal,35,-,13219,150468510,53997,132426619,20704,427850839,219565
12/31/2011,PUNJAB,D.G. Khan,22,-,28439,525942924,142753,232714332,32271,608260548,419252
12/31/2011,PUNJAB,Faisalabad,94,-,111260,1085170363,86785,203902017,171343,1040775061,1096924
12/31/2011,PUNJAB,Gujranwala,67,-,87856,1447355255,45760,284136022,93350,757301774,735741
12/31/2011,PUNJAB,Gujrat,23,-,25535,420147339,18020,234301861,34602,391295571,446630
12/31/2011,PUNJAB,Hafizabad,14,-,14284,374063586,6658,27637956,16064,209835033,231170
12/31/2011,PUNJAB,Jhang,24,-,29924,549490385,30300,65973752,41612,353323906,626546
12/31/2011,PUNJAB,Jhelum,25,-,16315,167102375,23463,19714893,29740,629440824,170498
12/31/2011,PUNJAB,Kasur,36,-,55253,756580612,32157,98977245,66830,604933874,586427
12/31/2011,PUNJAB,Khanewal,24,-,29383,386717654,28970,126738815,46346,506882586,432948
12/31/2011,PUNJAB,Khushab,26,-,21609,253139791,114214,79815127,38539,751029375,235163
12/31/2011,PUNJAB,Lahore,146,-,191146,2180225867,95119,697648263,215607,1644185232,872760
12/31/2011,PUNJAB,Leyyah,5,-,15272,226329242,55538,64672873,19599,363319643,263251
12/31/2011,PUNJAB,Lodhran,15,-,28210,517263324,60379,268242211,46528,670403314,261693
12/31/2011,PUNJAB,Mandi Bahauddin,4,-,5628,55866431,1558,256977,11689,151804384,298371
12/31/2011,PUNJAB,Mianwali,29,-,23953,288288025,59058,6086713,41830,908137129,252413
12/31/2011,PUNJAB,Multan,65,1,80406,1013851622,49853,353889584,125690,1128763955,689339
12/31/2011,PUNJAB,Muzaffargarh,7,-,11250,144091568,25346,35281373,8834,133214413,570580
12/31/2011,PUNJAB,Nankana Sahib,9,-,10544,189368665,-,-,2793,37059994,-
12/31/2011,PUNJAB,Narowal,10,-,10928,137620735,3820,16226147,20107,451093544,268902
12/31/2011,PUNJAB,Okara,23,-,30009,613488211,28049,24296357,34214,459635407,509842
12/31/2011,PUNJAB,Pakpattan,20,-,25786,376126870,32435,104389648,40040,557649168,281988
12/31/2011,PUNJAB,Rahimyar Khan,39,-,53875,910552070,99084,395315498,70665,1086284615,585705
12/31/2011,PUNJAB,Rajanpur,17,-,27731,455777518,101819,224335186,36278,686097679,260436
12/31/2011,PUNJAB,Rawalpindi,77,-,67875,749673554,97875,591092498,111567,1133466774,327457
12/31/2011,PUNJAB,Sahiwal,34,-,41673,540143348,40276,152192579,60472,817894148,395468
12/31/2011,PUNJAB,Sargodha,35,-,52734,660165720,40684,92645522,90240,1249338821,671679
12/31/2011,PUNJAB,Sheikhupura,24,-,36947,425756222,5206,2669504,39164,402012102,831522
12/31/2011,PUNJAB,Sialkot,38,-,40983,534529826,17652,87139504,57754,747693913,501997
12/31/2011,PUNJAB,Toba Tek Singh,10,-,18513,251333819,52680,89606938,34789,484099374,309316
12/31/2011,PUNJAB,Vihari,21,-,27795,397849184,54517,150918454,40469,497990311,475398
12/31/2011,PUNJAB,Total,1126,1,1380718,19101411630,2175152,5812460525,1932790,23722620715,15233924
12/31/2011,SINDH,Badin,15,-,14361,227456881,83453,83246439,11943,247882830,294781
12/31/2011,SINDH,Dadu,17,-,18133,184312026,37572,58374917,48739,81286836,447305
12/31/2011,SINDH,Ghotki,16,-,22078,379204058,18939,53044032,16063,234817462,248442
12/31/2011,SINDH,Hyderabad,41,-,45592,671311529,43816,280184159,40619,728378336,517652
12/31/2011,SINDH,Jacobabad,5,-,11966,149972179,4089,42596770,3258,47695692,361146
12/31/2011,SINDH,Jamshoro,4,-,4100,44458352,12159,32872325,6043,34343677,-
12/31/2011,SINDH,Karachi,109,1,136490,2196570111,464188,6030030407,127679,1131593553,1329990
12/31/2011,SINDH,Khairpur,13,-,27536,461365226,10484,85480780,12552,260866479,401853
12/31/2011,SINDH,Larkana,16,-,23602,319354674,20986,55643987,17100,178054849,534891
12/31/2011,SINDH,Matyari,25,-,29453,452568947,29973,61178966,23948,302096820,-
12/31/2011,SINDH,Mirpur Khas,27,-,23580,361622329,61181,52838945,17332,208696932,210494
12/31/2011,SINDH,Naushahro Feroze,9,-,14428,183477319,1857,6759034,4271,76574284,266462
12/31/2011,SINDH,Nawabshah,25,-,30287,520613477,19626,57875955,19279,180795463,225430
12/31/2011,SINDH,Sanghar,20,1,34687,420983738,1173,6105629,25032,135136543,354133
12/31/2011,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
12/31/2011,SINDH,Shehdad Kot,2,-,5047,71285828,6836,11729692,5042,71223204,-
12/31/2011,SINDH,Shikarpur,13,-,9514,114342179,1172,175800,3930,38290141,237633
12/31/2011,SINDH,Sukkur,19,-,25753,444000580,12613,66975931,17875,260611286,213080
12/31/2011,SINDH,Tando Allahyar,16,-,18517,344464936,23127,51695264,13921,191259861,-
12/31/2011,SINDH,Tando Jam,3,-,2378,54352440,2212,28689969,1534,35938736,-
12/31/2011,SINDH,Tando Muhammad Khan,5,-,8046,162164338,14596,50625126,5023,105338223,-
12/31/2011,SINDH,Tharparkar,18,-,17651,185176831,231520,135375211,65601,83419259,283491
12/31/2011,SINDH,Thatta,18,-,8980,118179609,35041,120448663,3909,84063681,245046
12/31/2011,SINDH,Umar Kot,31,-,23284,260280620,59669,75566398,63721,56804091,185966
12/31/2011,SINDH,Total,467,2,555463,8327518207,1196282,7447514399,554414,4775168238,6357795
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Bagh,4,-,5441,45058733,30822,15891017,7454,130219144,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,6351,55317557,36995,5481374,12702,285795000,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,9434,83956443,52260,17969315,8328,111775447,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3140,35979030,37330,24215062,3175,28262167,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,383,4842442,10693,1960434,766,17235000,-
12/31/2011,AZAD JAMMU AND KASHMIR (AJK),Total,31,-,24749,225154205,168100,65517202,32425,573286758,-
12/31/2011,GILGIT-BALTISTAN (GB),Astore,1,-,612,18838018,2778,79192158,612,18838018,-
12/31/2011,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
12/31/2011,GILGIT-BALTISTAN (GB),Ghanche,1,-,491,18090961,4824,145510938,491,18090961,-
12/31/2011,GILGIT-BALTISTAN (GB),Ghizer,5,-,3306,77940194,16674,207240681,3306,77940194,-
12/31/2011,GILGIT-BALTISTAN (GB),Gilgit,4,-,1709,55398718,18176,564178400,1709,55398718,-
12/31/2011,GILGIT-BALTISTAN (GB),Skardu,4,-,3152,68191079,8730,152330526,3152,68191079,-
12/31/2011,GILGIT-BALTISTAN (GB),Total,15,-,9270,238458970,51182,1148452703,9270,238458970,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2011,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
12/31/2011,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,2926,31708063,14976,8863350,5112,89220000,74750
