Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2017,PUNJAB,Faisalabad,39,-,72411,2719789725,338838,1309522354,87470,3187308928,-
12/31/2017,PUNJAB,Gujranwala,164,-,260181,7193758563,381582,1624774984,422630,8963934407,-
12/31/2017,PUNJAB,Gujrat,167,-,210102,5909908923,266921,1402880176,313342,8293368334,-
12/31/2017,PUNJAB,Hafizabad,61,-,100931,3083520150,149447,1431659751,120873,3278957660,-
12/31/2017,PUNJAB,Jhang,38,-,57475,2077679777,81616,380643644,68639,2390808331,-
12/31/2017,PUNJAB,Jhelum,67,-,115517,4292932884,228820,905378433,151520,3762623237,-
12/31/2017,PUNJAB,Kasur,49,-,70144,1436564421,119350,535734737,75628,2369098410,-
12/31/2017,PUNJAB,Khanewal,79,-,140783,4557704203,187812,950451299,238028,5160703721,-
12/31/2017,PUNJAB,Khushab,45,-,82558,3489234153,164358,862240123,135564,3454413091,-
12/31/2017,PUNJAB,Lahore,53,-,70632,2034721651,213997,733110321,103583,3021115511,-
12/31/2017,PUNJAB,Leyyah,237,-,300944,8581907742,7661897,24294393274,525494,11384291045,-
12/31/2017,PUNJAB,Lodhran,54,-,147155,5962297413,249676,1428020615,156425,4736700672,-
12/31/2017,PUNJAB,Mandi Bahauddin,34,-,112621,6326333546,273341,2110979377,130658,4096524971,-
12/31/2017,PUNJAB,Mianwali,46,-,66685,2098548129,107084,517494497,91413,2584600791,-
12/31/2017,PUNJAB,Multan,40,-,61617,1452985864,176397,298430949,89052,2517026589,-
12/31/2017,PUNJAB,Muzaffargarh,111,1,202495,7984099635,385187,3570596858,260286,6725364896,-
12/31/2017,PUNJAB,Nankana Sahib,56,-,151019,5985118874,294643,1190289629,203690,5283645911,-
12/31/2017,PUNJAB,Narowal,46,-,69604,1945633150,51826,159193336,98399,1651063093,-
12/31/2017,PUNJAB,Okara,57,-,66938,1704684815,73914,501784882,92156,2491780552,-
12/31/2017,PUNJAB,Pakpattan,72,-,131539,5441601081,273602,2106283329,181468,4247082458,-
12/31/2017,PUNJAB,Rahimyar Khan,34,-,68912,3371136933,159465,799857735,81800,2392348592,-
12/31/2017,PUNJAB,Rajanpur,65,-,194624,10391461601,399720,2613543981,237950,7684951190,-
12/31/2017,PUNJAB,Rawalpindi,39,-,81262,2980858512,243042,1197834785,88621,3124604908,-
12/31/2017,PUNJAB,Sahiwal,140,-,146171,3368018961,402668,8797678336,109558,2155864831,-
12/31/2017,PUNJAB,Sargodha,55,-,105312,4420761796,263800,1251796114,155306,4447655161,-
12/31/2017,PUNJAB,Sheikhupura,116,-,159533,4629956604,256517,924541254,246841,6776433772,-
12/31/2017,PUNJAB,Sialkot,89,-,129892,3747407561,179521,845435459,159831,3381127020,-
12/31/2017,PUNJAB,Toba Tek Singh,103,-,133549,4104893951,190168,1871298585,176273,4752688319,-
12/31/2017,PUNJAB,Vihari,39,1,86098,3170077958,185525,774800296,132881,3464636987,-
12/31/2017,PUNJAB,Chiniot,42,-,98817,4587667599,221835,1180922312,126469,4094611509,-
12/31/2017,SINDH,Badin,34,-,45591,1175292776,240493,240720704,55543,1552622655,-
12/31/2017,SINDH,Dadu,23,-,46694,1045986095,47171,652763857,18501,512573254,-
12/31/2017,SINDH,Ghotki,19,-,40747,1652408567,78109,471057145,24381,1095477057,-
12/31/2017,SINDH,Hyderabad,66,-,71791,2496719114,135063,1260955515,76259,2540186864,-
12/31/2017,SINDH,Jacobabad,6,-,10093,229078301,20960,50886149,6310,139703206,-
12/31/2017,SINDH,Jamshoro,16,-,15843,258697105,21208,13131280,3599,726150,-
12/31/2017,SINDH,Karachi,159,-,207840,7664092420,5871610,59440282795,318022,9597036326,-
12/31/2017,SINDH,Khairpur,4,-,4606,202955936,29779,399954040,3963,173733668,-
12/31/2017,SINDH,Larkana,38,-,58613,2420415134,106490,1283178609,56210,1936787007,-
12/31/2017,SINDH,Matyari,26,-,44777,1800534904,101308,2017889958,38209,1686661207,-
12/31/2017,SINDH,Mirpur Khas,22,-,33110,1051179495,39078,266933093,31858,666012466,-
12/31/2017,SINDH,Naushahro Feroze,30,-,55600,1773884307,68592,661640130,33632,1136893272,-
12/31/2017,SINDH,Nawabshah,33,-,47136,1679038253,46195,331334452,29388,1094196272,-
12/31/2017,SINDH,Sanghar,34,-,38911,1159749120,66821,1017934208,23674,342148868,-
12/31/2017,SINDH,Sehwan Sharif,47,1,72600,1999132281,49015,442628314,47818,894373696,-
12/31/2017,SINDH,Shehdad Kot,-,-,-,-,717,396254,-,-,-
12/31/2017,SINDH,Shikarpur,18,-,21609,796629401,38220,300268126,15658,616354390,-
12/31/2017,SINDH,Sukkur,10,-,14774,490341415,28538,251820144,9725,366369430,-
12/31/2017,SINDH,Tando Allahyar,35,-,57964,2127723165,82583,1826954362,37706,1301134838,-
12/31/2017,SINDH,Tando Muhammad Khan,16,-,23958,877430403,45150,262491773,20274,582053444,-
12/31/2017,SINDH,Tharparkar,5,-,5550,140155919,5036,34163549,2869,73743694,-
12/31/2017,SINDH,Thatta,9,-,11098,597880991,23304,230327320,18246,684001371,-
12/31/2017,SINDH,Umer Kot,25,-,50266,1622021328,52218,388794275,28630,858163630,-
12/31/2017,SINDH,Tando Jam,26,-,29886,803578018,130342,339771130,30961,1054914352,-
12/31/2017,SINDH,Kashmore,32,-,61113,1804630342,62638,588205907,36413,1058911284,-
12/31/2017,SINDH,Total,754,1,1092360,36598983415,7604635,72826684609,993070,30944685249,0
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,5403,132052442,78192,84920644,4381,136138802,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,-,3482,85025333,18264,10586739,-,-,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Kotli,11,-,13750,293749673,91511,29404732,33554,1116660000,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Mirpur,5,-,1349,80292253,36082,679952798,1519,76142875,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,8,-,11806,464402198,435994,1848779118,10488,373052164,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,12771,1356287,-,-,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,8849,172290159,77594,59266829,10093,360351691,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,2258,54039953,31872,11435829,-,-,-
12/31/2017,AZAD JAMMU AND KASHMIR (AJK),Total,39,-,48410,1337557816,782280,2725702977,60035,2062345532,0
12/31/2017,GILGIT-BALTISTAN (GB),Astore,2,-,2006,68030682,4726,105017095,2008,68080682,-
12/31/2017,GILGIT-BALTISTAN (GB),Diamer,2,-,378,6188550,1299,940751612,378,6188550,-
12/31/2017,GILGIT-BALTISTAN (GB),Ghanche,6,-,3202,130316329,10132,442133135,3363,124150664,-
12/31/2017,GILGIT-BALTISTAN (GB),Ghizer,16,-,13741,468933626,24881,446011063,13841,474103626,-
12/31/2017,GILGIT-BALTISTAN (GB),Gilgit,27,-,25276,645954305,52244,6848481672,25704,631079419,-
12/31/2017,GILGIT-BALTISTAN (GB),Skardu,9,-,10240,415536480,27055,395590119,10875,396534982,-
12/31/2017,GILGIT-BALTISTAN (GB),Total,62,-,54843,1734959972,120337,9177984696,56169,1700137923,0
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,7590,135936300,5191,1720226,7590,135936300,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,5,-,6165,105404900,6931,1309334,6165,105404900,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,3446,55091500,2142,1723353,3446,55091500,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2341,43283500,1774,73201,2341,43283500,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,414,7744000,-,-,414,7744000,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,2023,32286900,-,-,2023,32286900,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2017,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,19,-,21979,379747100,16038,4826114,21979,379747100,0
12/31/2017,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,28,-,22767,583119872,2935988,15965900392,46849,1838834700,-
12/31/2017,ISLAMABAD CAPITAL TERRITORY (ICT),Total,28,-,22767,583119872,2935988,15965900392,46849,1838834700,0
