Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2008,SINDH,Shikarpur,1,-,358,2741255,-,-,164,1853200,237633
3/31/2008,SINDH,Sukkur,5,-,8209,79677125,1605,18597800,4695,55143244,213080
3/31/2008,SINDH,Tando Allahyar,4,1,6366,59963674,9356,24419781,4860,52817250,-
3/31/2008,SINDH,Tando Muhammad Khan,6,-,3951,42164049,6933,14707454,2836,33745894,-
3/31/2008,SINDH,Tharparkar,22,-,14885,111768613,118104,100822253,8542,13776831,245046
3/31/2008,SINDH,Thatta,5,-,3420,34305781,13867,11364762,1149,15274500,283491
3/31/2008,SINDH,Umar Kot,13,-,9818,77025415,33105,40832117,7193,7526468,185966
3/31/2008,SINDH,Total,263,4,300691,2859592024,431746,1984125661,228510,1689624588,6357795
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Bagh,2,-,2691,12349647,18880,5947420,519,7785000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Bhimber,1,-,812,3780441,-,-,457,2351000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Kotli,10,-,4829,38331091,14851,2867040,5119,76785000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,7438,41536564,9953,4937748,3197,33830000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Neelum,2,-,1008,14046488,2060,11019000,993,14036488,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,1855,9065621,30211,8071834,981,9890000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,470,3776859,6708,1514505,438,6570000,-
3/31/2008,AZAD JAMMU AND KASHMIR (AJK),Total,27,-,19103,122886711,82663,34357547,11704,151247488,-
3/31/2008,GILGIT-BALTISTAN (GB),Astore,1,-,2056,48278407,1112,7103816,2056,48278407,-
3/31/2008,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
3/31/2008,GILGIT-BALTISTAN (GB),Ghanche,2,-,2499,57852111,3328,76742000,2499,57852111,-
3/31/2008,GILGIT-BALTISTAN (GB),Ghizer,5,-,5011,102852573,7498,60960000,5011,102852573,-
3/31/2008,GILGIT-BALTISTAN (GB),Gilgit,4,-,6572,156003666,12892,106344000,6572,156003666,-
3/31/2008,GILGIT-BALTISTAN (GB),Skardu,3,-,5495,119164497,5194,76368000,5495,119164497,-
3/31/2008,GILGIT-BALTISTAN (GB),Total,15,-,21633,484151254,30024,327517816,21633,484151254,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,76,734953,-,-,76,760000,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,726,4633115,-,-,142,1460500,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,699,6595696,-,-,175,1865300,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,129,1263435,-,-,129,1290000,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2008,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,4,-,1630,13227199,-,-,522,5375800,-
3/31/2008,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,9,-,3844,59402258,12925,342866622,2711,55391078,74750
