Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2014,BALUCHISTAN,Pishin,-,-,-,-,-,-,-,-,100179
3/31/2014,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
3/31/2014,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
3/31/2014,BALUCHISTAN,Quetta,5,-,8537,71241006,6150,354973502,666,20771987,174437
3/31/2014,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
3/31/2014,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
3/31/2014,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
3/31/2014,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
3/31/2014,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
3/31/2014,BALUCHISTAN,Total,18,-,20737,236637293,112782,377359679,5112,104847400,1656762
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Abbottabad,12,-,12921,252756812,13355,122817744,11301,145203825,180672
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,-,-,-,-,58257
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,269,40520,-,-,133171
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Charsadda,3,-,4655,73832175,17175,12581097,2595,63934174,271736
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Chitral,6,-,3968,142776006,27068,700785073,3968,142776006,84846
3/31/2014,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3964,80165551,5231,131984543,3293,76589183,221328
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Haripur,8,3,13695,212864354,28388,69116042,17253,122639250,103830
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,200,1950000,940,108496,-,-,102174
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Kohat,2,-,6331,59335184,4835,44788952,2274,40006416,114908
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Malakand,2,-,3515,56100372,33686,56776854,3143,53559469,106429
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Mansehra,7,-,5599,89944935,3387,42568392,3841,54105856,271288
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Mardan,6,-,7483,90058402,59076,46088877,4107,76989014,354988
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,2824,61599762,3526,90695882,2380,59610433,-
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,9325,110592301,17114,268918655,7552,99731881,201208
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Peshawar,12,-,7595,66937306,8065,104445471,4550,58149761,451548
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Shangla,8,-,394,2752292,-,-,521,7913000,116366
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Swabi,7,1,6261,98811128,44770,18054295,3052,55443156,230073
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Swat,2,-,393,4955110,7507,815515,393,4955110,286555
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
3/31/2014,KHYBER-PAKHTUNKHWA (KP),Total,88,4,89123,1405431690,274392,1710586409,70223,1061606534,4083817
3/31/2014,PUNJAB,Attock,46,7,37832,554024922,110152,132394629,46442,418090552,262870
3/31/2014,PUNJAB,Bahawalpur,38,-,105878,2645331440,351871,1456763473,102444,1698796091,461777
3/31/2014,PUNJAB,Bhakkar,24,-,44975,953739425,177270,133970741,64926,1634012119,252453
3/31/2014,PUNJAB,Bhawalnagar,28,-,74421,1817452977,284580,793697762,72457,1281155034,427843
3/31/2014,PUNJAB,Chakwal,47,-,29322,451417798,81382,107695028,21659,378924624,219565
3/31/2014,PUNJAB,D.G. Khan,28,-,46193,1102216132,167468,382506139,50245,1231963392,419252
3/31/2014,PUNJAB,Faisalabad,116,-,149832,2033031305,79634,439076704,214941,1617639146,1096924
3/31/2014,PUNJAB,Gujranwala,88,-,116203,2231738213,80039,376962346,114523,1159348700,735741
3/31/2014,PUNJAB,Gujrat,32,-,39239,796370667,36488,502708030,42242,465504298,446630
3/31/2014,PUNJAB,Hafizabad,14,-,34725,894739928,22725,68709886,36210,620864935,231170
3/31/2014,PUNJAB,Jhang,34,-,37559,958396303,38700,185405963,43321,436519802,626546
3/31/2014,PUNJAB,Jhelum,46,1,41587,565586560,47675,45468798,17293,328003330,170498
3/31/2014,PUNJAB,Kasur,41,-,75125,1401313737,53006,308079738,79982,915793209,586427
3/31/2014,PUNJAB,Khanewal,28,-,51017,982349754,53324,266230711,57822,663714485,432948
3/31/2014,PUNJAB,Khushab,30,-,36947,595121643,153081,147038185,48560,1081978019,235163
3/31/2014,PUNJAB,Lahore,172,-,211515,3330983318,122754,2739410657,238310,2333316579,872760
3/31/2014,PUNJAB,Leyyah,21,-,35970,749437502,39149,112049451,29610,685744171,263251
3/31/2014,PUNJAB,Lodhran,26,-,58707,1585054703,96831,483750583,58560,1108865965,261693
3/31/2014,PUNJAB,Mandi Bahauddin,23,1,16633,262416793,6830,49067088,14491,168626983,298371
3/31/2014,PUNJAB,Mianwali,22,-,37447,562508217,85752,61920167,49440,1197474304,252413
3/31/2014,PUNJAB,Multan,79,-,122740,2430540354,81731,878578054,150426,1692966010,689339
3/31/2014,PUNJAB,Muzaffargarh,29,-,40215,771225101,29932,142591743,35075,617459467,570580
3/31/2014,PUNJAB,Nankana Sahib,9,-,15109,260438951,-,-,2001,22190349,-
3/31/2014,PUNJAB,Narowal,20,-,27272,507957630,22219,86255672,19518,419386517,268902
3/31/2014,PUNJAB,Okara,34,-,55800,1370130189,56495,241276653,48383,763406765,509842
3/31/2014,PUNJAB,Pakpattan,22,-,33177,694244606,44234,150301451,36215,496959635,281988
3/31/2014,PUNJAB,Rahimyar Khan,47,-,88665,2232300192,140449,750036443,103728,2108093217,585705
3/31/2014,PUNJAB,Rajanpur,18,-,47680,1039566911,132198,324370223,55470,1413307343,260436
3/31/2014,PUNJAB,Rawalpindi,105,-,85980,1297980241,123579,1806652823,86603,733307459,327457
3/31/2014,PUNJAB,Sahiwal,38,-,59481,1207903463,75816,286502795,62635,852229382,395468
3/31/2014,PUNJAB,Sargodha,64,-,90026,1497468011,61048,282219898,126529,2135417195,671679
3/31/2014,PUNJAB,Sheikhupura,46,-,71689,1058584549,25247,65206142,61847,823022626,831522
3/31/2014,PUNJAB,Sialkot,54,-,61792,1101243137,50998,365424350,67879,803244661,501997
3/31/2014,PUNJAB,Toba Tek Singh,17,-,35125,714852563,47905,293419597,40479,559333168,309316
3/31/2014,PUNJAB,Vihari,25,-,52163,1158561275,72505,289171937,54338,887967110,475398
3/31/2014,PUNJAB,Total,1511,9,2168041,41816228509,3053067,14754913858,2354604,33754626643,15233924
3/31/2014,SINDH,Badin,33,-,25634,409516973,123681,76820954,27615,407562060,294781
3/31/2014,SINDH,Dadu,33,-,31302,340342773,76096,142420675,82263,107037443,447305
3/31/2014,SINDH,Ghotki,14,-,26589,533067364,23417,91247089,15097,284440996,248442
3/31/2014,SINDH,Hyderabad,44,-,46603,973707254,55943,439477066,47312,906432096,517652
3/31/2014,SINDH,Jacobabad,3,-,4074,62200865,6054,29293121,3359,34457470,361146
3/31/2014,SINDH,Jamshoro,12,-,6518,58047783,21009,9355641,11799,1570813,-
3/31/2014,SINDH,Karachi,133,-,137965,3202720189,1083860,13001132661,117129,1273133546,1329990
3/31/2014,SINDH,Khairpur,25,-,40924,766112224,24501,130842018,12545,263967694,401853
3/31/2014,SINDH,Larkana,22,-,27444,582511975,30590,343018270,15561,318588423,534891
3/31/2014,SINDH,Matyari,15,-,21754,376770749,33877,88142582,15138,171939063,-
3/31/2014,SINDH,Mirpur Khas,34,-,33726,591871083,97057,112181601,46445,413202543,210494
3/31/2014,SINDH,Naushahro Feroze,15,-,23494,369707295,7646,22314837,5492,66177328,266462
3/31/2014,SINDH,Nawabshah,18,-,28663,621387811,23581,68047775,13524,148464493,225430
3/31/2014,SINDH,Sanghar,30,-,38611,498545801,3738,20380611,29770,116422883,354133
3/31/2014,SINDH,Shehdad Kot,11,-,12068,219599372,14287,34985468,8240,92048002,-
3/31/2014,SINDH,Shikarpur,7,-,5856,96780792,6335,40914377,4409,55559020,237633
3/31/2014,SINDH,Sukkur,45,-,34975,781498069,20350,763074566,16045,293028350,213080
3/31/2014,SINDH,Tando Allahyar,9,-,11958,324868896,36704,82310287,6630,126832355,-
3/31/2014,SINDH,Tando Jam,3,-,1750,39742855,2438,36906000,848,27917535,-
3/31/2014,SINDH,Tando Muhammad Khan,5,-,7044,147835389,24087,49634093,3833,100845353,-
3/31/2014,SINDH,Tharparkar,49,-,32682,472995393,290988,174999677,95151,107420494,283491
3/31/2014,SINDH,Thatta,15,-,18415,356507133,49668,167578401,12353,229214584,245046
3/31/2014,SINDH,Umar Kot,37,-,37513,594375331,69145,102283884,88597,96204598,185966
3/31/2014,SINDH,Total,612,-,655562,12420713370,2125052,16027361654,679155,5638095871,6357795
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Bagh,5,-,11398,147468692,56995,35078422,12526,302656357,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,562,10438871,-,-,-,-,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,9373,107528936,42419,6465035,15119,402780000,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Mirpur,1,-,465,7358349,-,-,140,1345300,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,9,-,11224,145675320,31541,259327966,9177,137371033,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,7213,332575,-,-,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,8629,115152086,49315,33966473,11360,248661042,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,1049,14315870,15186,2240045,-,-,-
3/31/2014,AZAD JAMMU AND KASHMIR (AJK),Total,29,-,42700,547938124,202669,337410516,48322,1092813732,-
3/31/2014,GILGIT-BALTISTAN (GB),Astore,1,-,777,37079142,3026,115184631,777,37079142,-
3/31/2014,GILGIT-BALTISTAN (GB),Diamer,1,-,281,2757684,-,-,281,2757684,-
3/31/2014,GILGIT-BALTISTAN (GB),Ghanche,1,-,922,32026247,5574,172686295,922,32026247,-
3/31/2014,GILGIT-BALTISTAN (GB),Ghizer,6,-,3795,157121078,18628,254135751,3795,157121078,-
3/31/2014,GILGIT-BALTISTAN (GB),Gilgit,8,-,4683,158166714,19615,417618705,4683,158166714,-
3/31/2014,GILGIT-BALTISTAN (GB),Skardu,7,-,5947,156278435,11309,194438191,5947,156278435,-
3/31/2014,GILGIT-BALTISTAN (GB),Total,24,-,16405,543429301,58152,1154063572,16405,543429301,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
3/31/2014,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,18,-,6618,97591418,28574,88303523,5520,143887961,74750
