Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
6/30/2008,BALUCHISTAN,Awaran,-,-,-,-,-,-,-,-,26054
6/30/2008,BALUCHISTAN,Barkhan,1,0,1025,7013780,-,-,39,388200,31881
6/30/2008,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
6/30/2008,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
6/30/2008,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
6/30/2008,BALUCHISTAN,Gwadar,5,0,2102,13191928,8051,1557493,1143,11566661,55537
6/30/2008,BALUCHISTAN,Jafarabad,1,0,2408,28700380,-,-,1891,23317000,121911
6/30/2008,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
6/30/2008,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
6/30/2008,BALUCHISTAN,Kech (Turbat),4,0,19,247743,29957,6756973,40,600000,92271
6/30/2008,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
6/30/2008,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
6/30/2008,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
6/30/2008,BALUCHISTAN,Lasbela,-,-,-,-,-,-,-,-,84637
6/30/2008,BALUCHISTAN,Loralai,2,0,1973,12727782,-,-,248,2639500,76879
6/30/2008,BALUCHISTAN,Mastung,1,0,405,2560629,-,-,34,371100,41317
6/30/2008,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
6/30/2008,BALUCHISTAN,Nasirabad,1,0,2063,21715802,-,-,1522,16043300,75783
6/30/2008,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
6/30/2008,BALUCHISTAN,Panjgur,-,-,-,-,-,-,-,-,51074
6/30/2008,BALUCHISTAN,Pishin,1,0,1334,10019871,-,-,74,786000,100179
6/30/2008,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
6/30/2008,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
6/30/2008,BALUCHISTAN,Quetta,6,0,5014,28147454,1073,65600000,1421,13892385,174437
6/30/2008,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
6/30/2008,BALUCHISTAN,Sibi,1,0,2070,13939257,-,-,267,2837300,48944
6/30/2008,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
6/30/2008,BALUCHISTAN,Zhob,1,0,776,4561616,-,-,48,528100,53848
6/30/2008,BALUCHISTAN,Ziarat,1,0,19,70748,-,-,-,-,7268
6/30/2008,BALUCHISTAN,Total,25,0,19208,142896990,39081,73914466,6727,72969546,1656762
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Abbottabad,2,0,5159,25080849,2122,1058112,2417,11926500,180672
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Batgram,1,0,783,1941793,-,-,444,1514000,58257
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Charsadda,20,0,13298,141707490,9665,1168201,11287,161291700,271736
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Chitral,6,0,8344,169589795,12337,217464225,7486,143400891,84846
6/30/2008,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,2,0,5626,68663321,-,-,2103,26883000,221328
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Hangu,1,0,253,361204,1600,801600,-,-,64648
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Haripur,3,0,5103,57749214,2190,1098192,856,9373100,103830
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Karak,1,0,2053,14880959,-,-,838,8675500,102174
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Kohat,3,0,5997,37139148,2460,1234464,734,8107900,114908
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,0,365,713200,-,-,280,840000,73374
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Malakand,20,0,11653,157690995,32696,4751168,9806,143312000,106429
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Mansehra,2,0,5032,21671615,-,-,1512,6055000,271288
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Mardan,45,0,40979,440582745,27093,7565888,36126,538017200,354988
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Mingora,2,0,2063,22388106,-,-,729,7769900,-
6/30/2008,KHYBER-PAKHTUNKHWA (KP),Nowshera,19,0,18337,158383152,1696,849696,10091,134919900,201208
