Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2009,BALUCHISTAN,Awaran,-,-,-,-,-,-,-,-,26054
3/31/2009,BALUCHISTAN,Barkhan,1,-,944,6671628,-,-,944,6671628,31881
3/31/2009,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
3/31/2009,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
3/31/2009,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
3/31/2009,BALUCHISTAN,Gwadar,4,-,2013,11746349,9519,2731969,2184,38999171,55537
3/31/2009,BALUCHISTAN,Jafarabad,1,-,1428,16258428,-,-,1428,16258428,121911
3/31/2009,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
3/31/2009,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
3/31/2009,BALUCHISTAN,Kech (Turbat),2,-,26,80090,37049,7199538,52,1560000,92271
3/31/2009,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
3/31/2009,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
3/31/2009,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
3/31/2009,BALUCHISTAN,Lasbela,-,-,-,-,-,-,-,-,84637
3/31/2009,BALUCHISTAN,Loralai,2,-,2077,12635407,-,-,2077,12635407,76879
3/31/2009,BALUCHISTAN,Mastung,1,-,327,1731314,-,-,327,1731314,41317
3/31/2009,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
3/31/2009,BALUCHISTAN,Nasirabad,1,-,987,10260530,-,-,987,10260530,75783
3/31/2009,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
3/31/2009,BALUCHISTAN,Panjgur,-,-,-,-,-,-,-,-,51074
3/31/2009,BALUCHISTAN,Pishin,1,-,1301,9389071,-,-,1301,9389071,100179
3/31/2009,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
3/31/2009,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
3/31/2009,BALUCHISTAN,Quetta,6,-,4402,26586746,1117,7523000,4346,26124231,174437
3/31/2009,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
3/31/2009,BALUCHISTAN,Sibi,1,-,1710,10494203,-,-,1710,10494203,48944
3/31/2009,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
3/31/2009,BALUCHISTAN,Zhob,1,-,599,3619005,-,-,599,3619005,53848
3/31/2009,BALUCHISTAN,Ziarat,1,-,18,70066,-,-,18,70066,7268
3/31/2009,BALUCHISTAN,Total,22,-,15832,109542837,47685,17454507,15973,137813054,1656762
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Abbottabad,3,-,6486,24391985,9516,3320738,5845,23016459,180672
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Batgram,2,-,1258,2588732,-,-,1258,2616730,58257
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Charsadda,3,-,13857,129945060,9665,1168201,10221,182391634,271736
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Chitral,5,-,7815,152764152,16289,262200744,7815,152764152,84846
3/31/2009,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,5066,55124498,-,-,5066,55124498,221328
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Haripur,3,-,4066,25511545,22313,5861483,3428,23987872,103830
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Karak,-,-,-,-,-,-,-,-,102174
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Kohat,2,-,4261,23582771,-,-,3805,21205527,114908
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,-,640,1006350,-,-,640,1006350,73374
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Malakand,1,-,8920,110045396,16684,2808774,12160,314801523,106429
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Mansehra,3,-,4375,21565140,16436,10642549,3149,12133572,271288
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Mardan,32,-,24241,248622139,27479,7998020,34185,901227198,354988
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,1587,12632222,-,-,1587,12632222,-
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Nowshera,16,-,14814,96306231,2657,-,14697,224314522,201208
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Peshawar,11,-,14649,87483845,4588,-,16140,273096862,451548
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Shangla,1,-,603,1167785,-,-,603,1167785,116366
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Swabi,12,2,8060,74339682,13739,3925124,9062,218097770,230073
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Swat,-,-,3555,34615829,4945,751607,-,-,286555
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
3/31/2009,KHYBER-PAKHTUNKHWA (KP),Total,98,2,126692,1116322751,144311,298677240,132100,2434214065,4083817
3/31/2009,PUNJAB,Attock,57,-,17590,136574669,51749,97431446,13888,266293645,262870
3/31/2009,PUNJAB,Bahawalpur,36,-,80866,1117761431,126408,191295504,145925,3682249691,461777
3/31/2009,PUNJAB,Bhakkar,30,-,22406,228198758,52058,27482405,41466,1137870730,252453
3/31/2009,PUNJAB,Bhawalnagar,9,-,34429,472809958,52919,47771656,52247,1356317809,427843
3/31/2009,PUNJAB,Chakwal,38,-,13447,118590722,41388,72949039,10336,273446264,219565
3/31/2009,PUNJAB,D.G. Khan,20,-,26154,331993347,50812,71512161,31049,596594660,419252
3/31/2009,PUNJAB,Faisalabad,80,-,96685,861447714,51112,32222544,90918,515052036,1096924
3/31/2009,PUNJAB,Gujranwala,48,-,66797,817316881,13475,28133307,80154,691389754,735741
3/31/2009,PUNJAB,Gujrat,14,-,17239,200863529,16249,6263587,19325,144777613,446630
3/31/2009,PUNJAB,Hafizabad,6,-,10008,93410716,3810,1417401,13790,73264752,231170
3/31/2009,PUNJAB,Jhang,30,-,28010,247598401,24140,30006801,37689,519362854,626546
3/31/2009,PUNJAB,Jhelum,32,-,11125,89952119,17407,17122121,7467,189445654,170498
3/31/2009,PUNJAB,Kasur,28,-,56820,571102450,8597,16708309,68727,492361955,586427
3/31/2009,PUNJAB,Khanewal,15,-,26689,278650361,20685,26994770,42092,614401930,432948
3/31/2009,PUNJAB,Khushab,34,-,17727,137817056,56765,49189644,35064,874807946,235163
3/31/2009,PUNJAB,Lahore,131,-,188054,2001990000,27430,139644191,219007,1595692537,872760
3/31/2009,PUNJAB,Leyyah,6,-,17657,228403087,28115,26136402,10631,134519722,263251
3/31/2009,PUNJAB,Lodhran,13,-,29679,423177030,43176,65355413,53224,1364225583,261693
3/31/2009,PUNJAB,Mandi Bahauddin,6,-,7394,59931194,2967,272698,6949,40565709,298371
3/31/2009,PUNJAB,Mianwali,31,-,18353,146064212,28036,2275900,34593,960422934,252413
3/31/2009,PUNJAB,Multan,65,-,73780,756513320,31373,185242885,74786,1122696639,689339
3/31/2009,PUNJAB,Muzaffargarh,5,-,5879,62985683,35162,4793272,5638,71383576,570580
3/31/2009,PUNJAB,Nankana Sahib,8,-,7972,349415603,6859,3891900,219,1634603,-
3/31/2009,PUNJAB,Narowal,8,-,9044,154594477,26485,2303369,3451,39688608,268902
3/31/2009,PUNJAB,Okara,13,-,25254,283845083,14565,24431977,26059,246127802,509842
3/31/2009,PUNJAB,Pakpattan,9,-,18671,214869952,20361,33532609,28718,543679847,281988
3/31/2009,PUNJAB,Rahimyar Khan,40,-,33386,447733847,26528,103270108,59013,1110986566,585705
3/31/2009,PUNJAB,Rajanpur,7,-,24043,314764014,39178,37041066,37396,900893312,260436
3/31/2009,PUNJAB,Rawalpindi,79,-,49931,395827089,65592,74604886,29144,273672845,327457
3/31/2009,PUNJAB,Sahiwal,22,-,37648,378043212,20870,21387723,53941,793758036,395468
3/31/2009,PUNJAB,Sargodha,41,-,37582,319818659,39654,4672668,50574,641476796,671679
3/31/2009,PUNJAB,Sheikhupura,22,-,28625,352638964,9808,4986932,29738,219863158,831522
3/31/2009,PUNJAB,Sialkot,23,-,24911,222450382,35521,7354694,17915,79814830,501997
3/31/2009,PUNJAB,Toba Tek Singh,9,-,19979,222440515,31666,15109704,33391,652449913,309316
3/31/2009,PUNJAB,Vihari,15,-,25387,294311241,31526,40727851,39962,721988025,475398
3/31/2009,PUNJAB,Total,1030,-,1209221,13333905675,1152446,1513536943,1504486,22943178333,15233924
3/31/2009,SINDH,Badin,9,-,5993,76356835,48159,52342124,9202,226401698,294781
3/31/2009,SINDH,Dadu,20,-,14814,155645371,38261,49598212,23171,74677668,447305
3/31/2009,SINDH,Ghotki,4,-,10876,150818072,6714,20274000,9926,142319269,248442
3/31/2009,SINDH,Hyderabad,34,-,34947,387843535,23156,289161408,47203,1068578302,517652
3/31/2009,SINDH,Jacobabad,4,-,9997,120713234,2762,60483900,9997,120713234,361146
3/31/2009,SINDH,Jamshoro,2,-,680,5275653,10976,8065790,478,108984,-
3/31/2009,SINDH,Karachi,102,1,95510,977265681,71152,2194190832,92384,694714604,1329990
3/31/2009,SINDH,Khairpur,11,-,22496,309942249,27558,75319489,36438,213554572,401853
3/31/2009,SINDH,Larkana,6,-,11286,136384363,1487,41584200,11286,136384363,534891
3/31/2009,SINDH,Matyari,7,1,16360,201597473,14898,19978743,13588,223578607,-
3/31/2009,SINDH,Mirpur Khas,15,-,15838,225823198,42702,30136452,19898,432761780,210494
3/31/2009,SINDH,Naushahro Feroze,6,-,13274,154707479,1229,14944600,9651,115666313,266462
3/31/2009,SINDH,Nawabshah,8,1,18784,241398706,6038,28944670,18084,266840850,225430
3/31/2009,SINDH,Sanghar,10,1,22318,222251513,569,11205800,19996,72153445,354133
3/31/2009,SINDH,Sehwan Sharif,1,-,2021,15844430,-,-,2021,15844430,-
3/31/2009,SINDH,Shehdad Kot,1,-,2356,27901048,-,-,2356,27901048,-
3/31/2009,SINDH,Shikarpur,1,-,1158,9682381,-,-,1158,9682381,237633
3/31/2009,SINDH,Sukkur,9,-,11363,128203027,1949,14632300,11296,127549248,213080
3/31/2009,SINDH,Tando Allahyar,4,-,6745,98599534,16814,42356429,5025,98394631,-
3/31/2009,SINDH,Muhammad Khan,5,-,6015,83263147,9410,34368492,8262,194038120,-
3/31/2009,SINDH,Tharparkar,28,-,11382,98767067,143737,111564729,35168,36186174,283491
3/31/2009,SINDH,Thatta,8,-,6600,71718036,15411,49943011,7439,139730086,245046
3/31/2009,SINDH,Umar Kot,15,-,8793,82201193,38812,89628561,24360,26508871,185966
3/31/2009,SINDH,Total,310,4,349606,3982203225,521794,3238723742,418387,4464288678,6357795
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,1709,12114650,23375,6344086,2020,60600000,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Bhimber,1,-,1696,5732546,-,-,1696,5732546,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Kotli,11,-,6264,48546011,23224,5960386,13444,403320000,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,6,-,7613,38500750,28684,6735463,9405,128502879,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Neelum,2,-,2483,29718215,3305,11038000,2483,29718215,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,2743,8324781,33205,17638453,2956,21611051,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,733,5864325,9516,1473568,1408,42240000,-
3/31/2009,AZAD JAMMU AND KASHMIR (AJK),Total,31,-,23241,148801278,121309,49189956,33412,691724691,-
3/31/2009,GILGIT-BALTISTAN (GB),Astore,1,-,1879,44305719,2132,14134100,1879,44305719,-
3/31/2009,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
3/31/2009,GILGIT-BALTISTAN (GB),Ghanche,2,-,2874,70409314,4113,88111770,2874,70409314,-
3/31/2009,GILGIT-BALTISTAN (GB),Ghizer,5,-,5276,114328373,11708,77799100,5276,114328373,-
3/31/2009,GILGIT-BALTISTAN (GB),Gilgit,4,-,5145,128700402,16581,193533800,5145,128700402,-
3/31/2009,GILGIT-BALTISTAN (GB),Skardu,3,-,5429,132245873,7425,97076842,5429,132245873,-
3/31/2009,GILGIT-BALTISTAN (GB),Total,15,-,20603,489989681,41959,470655612,20603,489989681,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,211,1286647,-,-,211,1286647,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,1,-,885,5278976,-,-,885,5278976,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,831,6934544,-,-,831,6934544,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,305,1778693,-,-,305,1778693,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,1,-,280,2619099,-,-,280,2619099,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2009,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,5,-,2512,17897959,-,-,2512,17897959,-
3/31/2009,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,13,-,3404,53705481,14270,293929960,1020,52786393,74750
