Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
9/30/2010,BALUCHISTAN,Sibi,1,-,1756,10539515,-,-,405,2854197,48944
9/30/2010,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
9/30/2010,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
9/30/2010,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
9/30/2010,BALUCHISTAN,Total,27,-,20516,169864592,45551,22879745,13318,138205094,1656762
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Abbottabad,4,-,7156,44984039,14613,9587752,6833,46630552,180672
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Batgram,2,-,501,3954345,653,95565,-,-,58257
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,4615,28111678,12925,1264925,4354,33907800,271736
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Chitral,5,-,7633,148488317,20414,402846687,7633,148488317,84846
9/30/2010,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3865,45602276,3364,6883668,3252,43216057,221328
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Haripur,4,-,5472,47366386,35598,21892357,4656,38909092,103830
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Karak,2,-,2217,13769661,931,54721,780,3736323,102174
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Kohat,2,-,4393,26718448,2244,2915724,2297,17680413,114908
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Malakand,2,-,295,1618686,19623,2556023,-,-,106429
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Mansehra,4,-,5895,46708956,23259,34524056,5266,40476066,271288
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Mardan,14,-,22396,222574180,30943,5854491,3602,35536067,354988
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,532,2258903,-,-,-,-,-
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Nowshera,9,-,9534,65366880,15280,5412107,7860,70285501,201208
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Peshawar,9,-,9574,49990589,11542,6178820,5439,42787639,451548
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,-,-,-,-,116366
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Swabi,3,-,6036,59170401,13077,3397874,2999,32452996,230073
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Swat,1,-,-,-,6488,770115,-,-,286555
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Upper Dir,1,-,247,2681217,314,96961,-,-,142427
9/30/2010,KHYBER-PAKHTUNKHWA (KP),Total,68,-,90361,809364962,211268,504331846,54971,554106823,4083817
9/30/2010,PUNJAB,Attock,37,-,19439,188144893,54007,101050546,61255,1059112451,262870
9/30/2010,PUNJAB,Bahawalpur,36,-,84795,1417848711,213758,174148375,235249,4163211916,461777
9/30/2010,PUNJAB,Bhakkar,28,-,16777,199068277,109608,43378605,47724,851434038,252453
9/30/2010,PUNJAB,Bhawalnagar,8,-,46092,777693819,160551,108313951,143006,2573110711,427843
9/30/2010,PUNJAB,Chakwal,33,-,11774,126607178,49007,122218577,34005,613423096,219565
9/30/2010,PUNJAB,D.G. Khan,20,-,30854,491354763,101231,100015391,58395,1031684717,419252
9/30/2010,PUNJAB,Faisalabad,93,-,111923,1078902665,84115,87875902,178408,1509976663,1096924
9/30/2010,PUNJAB,Gujranwala,65,-,87324,1296805019,39571,67696445,112193,1271949156,735741
9/30/2010,PUNJAB,Gujrat,20,-,23128,306095625,14931,75409819,31337,362980452,446630
9/30/2010,PUNJAB,Hafizabad,7,-,12389,130079349,2354,2375224,18970,169557150,231170
9/30/2010,PUNJAB,Jhang,35,-,31124,333384227,28831,33083902,39465,387467341,626546
9/30/2010,PUNJAB,Jhelum,25,-,12590,124507761,20695,18235681,1753,10969130,170498
9/30/2010,PUNJAB,Kasur,36,-,63138,714432152,22952,38977608,81162,705951595,586427
9/30/2010,PUNJAB,Khanewal,14,-,30495,382438806,30100,58719625,67184,892995457,432948
9/30/2010,PUNJAB,Khushab,33,-,18585,173183361,97179,55547807,60621,1041254322,235163
9/30/2010,PUNJAB,Lahore,154,-,215285,2437121323,76340,256421211,268417,2302126995,872760
9/30/2010,PUNJAB,Leyyah,13,-,17529,242131522,38574,36721906,18231,320104830,263251
9/30/2010,PUNJAB,Lodhran,9,-,34213,622278824,49807,99579847,93724,1660048579,261693
9/30/2010,PUNJAB,Mandi Bahauddin,6,-,8367,75669483,1621,249452,10162,98760792,298371
9/30/2010,PUNJAB,Mianwali,29,-,16759,141752734,42438,5301520,56027,1019178116,252413
9/30/2010,PUNJAB,Multan,71,-,91025,1050522113,47333,231904543,162851,2118258320,689339
9/30/2010,PUNJAB,Muzaffargarh,16,-,7466,98719950,59034,9185994,6770,99136324,570580
9/30/2010,PUNJAB,Nankana Sahib,8,-,9460,518869793,-,-,216,2147059,-
9/30/2010,PUNJAB,Narowal,9,-,11357,133221967,12455,3833674,12075,259404678,268902
9/30/2010,PUNJAB,Okara,19,-,30318,405500287,23231,18070216,36267,490829773,509842
9/30/2010,PUNJAB,Pakpattan,10,-,22019,301565163,29957,50920314,48329,793341991,281988
9/30/2010,PUNJAB,Rahimyar Khan,30,-,49191,786181001,41085,125331064,97806,1522732551,585705
9/30/2010,PUNJAB,Rajanpur,17,-,30615,484445947,65766,72120716,70824,1243254867,260436
9/30/2010,PUNJAB,Rawalpindi,73,-,58539,499433703,99514,551748584,107551,1309042542,327457
9/30/2010,PUNJAB,Sahiwal,28,-,47443,547585754,32079,48700120,84588,1178102103,395468
9/30/2010,PUNJAB,Sargodha,34,-,44484,469991427,42255,27810993,100105,1364623066,671679
9/30/2010,PUNJAB,Sheikhupura,26,-,39589,692244297,3360,2987041,36369,331717052,831522
9/30/2010,PUNJAB,Sialkot,31,-,31005,343233639,25449,58543809,42208,546384192,501997
9/30/2010,PUNJAB,Toba Tek Singh,7,-,23417,328751547,51094,36677944,55286,865411577,309316
9/30/2010,PUNJAB,Vihari,15,-,33103,465676217,38249,45891639,68758,1050334631,475398
9/30/2010,PUNJAB,Total,1095,-,1421611,18385443295,1808531,2769048043,2547291,35220018232,15233924
9/30/2010,SINDH,Badin,13,-,12458,192606478,59332,51447416,18889,343928976,294781
9/30/2010,SINDH,Dadu,20,-,15108,167430104,40608,50365245,24786,94826659,447305
9/30/2010,SINDH,Ghotki,6,-,18199,287309744,13191,17026173,16155,271661967,248442
9/30/2010,SINDH,Hyderabad,41,1,44922,563612723,34041,317972774,70843,1268045065,517652
9/30/2010,SINDH,Jacobabad,4,-,13152,175976153,5389,48714918,7651,117440455,361146
9/30/2010,SINDH,Jamshoro,3,-,1511,9652194,5631,8473480,4416,14922176,-
9/30/2010,SINDH,Karachi,114,1,127872,1589746369,117978,4273416405,133398,1267618684,1329990
9/30/2010,SINDH,Khairpur,21,-,33417,458859356,8952,64687602,17580,316708879,401853
9/30/2010,SINDH,Larkana,9,-,22086,297841455,18429,20540548,21057,289397907,534891
9/30/2010,SINDH,Matyari,10,1,20034,293368345,7388,14917262,33827,535126313,-
9/30/2010,SINDH,Mirpur Khas,21,-,22249,295460579,53364,34111334,31687,487462793,210494
9/30/2010,SINDH,Naushahro Feroze,8,-,17904,210186720,1586,7400794,8003,126523808,266462
9/30/2010,SINDH,Nawabshah,15,1,25592,381901985,12068,36019914,22537,369049804,225430
9/30/2010,SINDH,Sanghar,16,1,29299,335961880,958,6204936,20226,100094122,354133
9/30/2010,SINDH,Sehwan Sharif,1,-,1704,12139068,-,-,116,1192793,-
9/30/2010,SINDH,Shehdad Kot,-,-,-,-,-,-,-,-,-
9/30/2010,SINDH,Shikarpur,2,-,3378,39008158,-,-,3243,37675073,237633
9/30/2010,SINDH,Sukkur,20,-,23834,336415139,7594,23779601,21096,326097370,213080
9/30/2010,SINDH,Tando Allahyar,10,-,13518,232538682,12174,37305149,14330,276020865,-
9/30/2010,SINDH,Tando Jam,3,-,4801,76241507,2032,20008080,4624,74703428,-
9/30/2010,SINDH,Tando Muhammad Khan,4,-,6155,118782065,9480,44742205,13490,262132704,-
9/30/2010,SINDH,Tharparkar,28,-,13467,130605778,182423,131392949,51943,75976803,283491
9/30/2010,SINDH,Thatta,21,-,7424,109793589,19800,97788488,8911,155963723,245046
9/30/2010,SINDH,Umar Kot,17,-,17916,183348248,43663,71323043,43194,54622863,185966
9/30/2010,SINDH,Total,407,5,496000,6498786319,656081,5377638316,592002,6867193230,6357795
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Bagh,3,-,5876,37904239,28057,15086966,11934,181496722,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,5835,46362137,33864,6940982,24507,455130000,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,10,-,9872,79140398,55809,17969377,12030,163992801,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3792,24308995,33735,23426206,4614,42435172,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,328,2834439,10279,1742422,1378,25584000,-
9/30/2010,AZAD JAMMU AND KASHMIR (AJK),Total,30,-,25703,190550208,161744,65165953,54463,868638695,-
9/30/2010,GILGIT-BALTISTAN (GB),Astore,1,-,1390,20321654,2561,20700261,1390,20321654,-
9/30/2010,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
9/30/2010,GILGIT-BALTISTAN (GB),Ghanche,2,-,2531,44559543,4550,135440886,2531,44559543,-
9/30/2010,GILGIT-BALTISTAN (GB),Ghizer,5,-,4256,81567631,15263,121733559,4256,81567631,-
9/30/2010,GILGIT-BALTISTAN (GB),Gilgit,4,-,3218,70808320,18565,619219476,3218,70808320,-
9/30/2010,GILGIT-BALTISTAN (GB),Skardu,3,-,4516,85166961,8495,133290639,4516,85166961,-
9/30/2010,GILGIT-BALTISTAN (GB),Total,15,-,15911,302424109,49434,1030384821,15911,302424109,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,1,-,45,179466,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,1,-,30,152655,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,1,-,226,829648,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
9/30/2010,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,3,-,301,1161769,-,-,-,-,-
9/30/2010,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,1908,16024454,13973,8644655,6492,120588000,74750
