Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Abbottabad,14,-,14332,510355331,104942,957478708,14492,458772013,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Bannu,4,-,5270,148943559,10625,20749417,4096,68171600,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Batgram,1,-,691,5524897,5632,5523992,691,5524897,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,1187,58599227,13514,94169531,1196,58959227,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,3981,155966464,45161,225310538,3815,129575859,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Chitral,10,1,4969,352754792,46511,1136682913,5691,371759792,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,5,-,11024,546994552,60700,458805076,13679,570960952,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,3608,6042721,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Haripur,13,12,23140,783840030,67753,377802834,39203,450789683,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,1259,9955400,12557,16866787,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Kohat,5,-,5835,207896288,30840,392803569,5135,211049688,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Kohistan,1,-,32,5493139,2019,43157838,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,886,12584950,13190,22274067,886,12584950,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,17891,23134984,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,3519,114013727,57087,126675232,3572,117093727,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Mansehra,12,-,11473,306478495,42859,302861231,12318,233878331,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Mardan,11,-,11716,546743043,119577,270224647,11896,309377139,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Mingora,1,-,3363,172948290,11059,468982220,3790,191025290,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Nowshera,12,-,12065,372294248,52033,687422847,12806,297529442,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Peshawar,20,-,10787,389388458,1276870,3907909704,9789,218489870,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,10851,7631668,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Swabi,9,1,7987,288290730,98326,499982193,4876,157012203,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Swat,4,-,3438,54777608,51087,41004966,3438,54777608,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Tank,1,-,103,2575000,5451,8246301,103,2575000,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,9412,9554396,-,-,-
3/31/2018,KHYBER-PAKHTUNKHWA (KP),Total,133,14,137057,5046418228,2169555,10111298381,151472,3919907269,5000000
3/31/2018,PUNJAB,Attock,82,13,98061,2233692893,186656,907482806,155761,2956741346,-
3/31/2018,PUNJAB,Bahawalpur,67,-,199282,9542275748,629747,3987755954,262404,8092912887,-
3/31/2018,PUNJAB,Bhakkar,52,-,121728,5412650855,437305,797627196,103026,3668971859,-
3/31/2018,PUNJAB,Bhawalnagar,73,-,202368,9407945641,554836,2364079523,235980,7206693101,-
3/31/2018,PUNJAB,Chakwal,90,-,82755,1787410588,128817,391979288,98365,2392742573,-
3/31/2018,PUNJAB,Chiniot,20,-,44371,1300629631,75415,239614809,57942,1776928832,-
3/31/2018,PUNJAB,D.G. Khan,43,-,79047,3028127322,321347,1006334548,95815,3482215973,-
3/31/2018,PUNJAB,Faisalabad,177,-,277741,7800657797,380947,1760158664,448759,9732427977,-
3/31/2018,PUNJAB,Gujranwala,170,-,217365,6375044750,263586,1057324847,326798,8831436221,-
3/31/2018,PUNJAB,Gujrat,61,-,107184,3348432792,136437,1381595468,127844,3506652057,-
3/31/2018,PUNJAB,Hafizabad,39,-,64954,2516243375,85595,373653801,74188,2652502383,-
3/31/2018,PUNJAB,Jhang,74,-,124789,4453377958,223647,758939644,163403,4112467022,-
3/31/2018,PUNJAB,Jhelum,51,-,71713,1539122449,108746,584218465,94715,3098028598,-
3/31/2018,PUNJAB,Kasur,80,-,148502,4922199295,197225,911387260,248044,5454463411,-
3/31/2018,PUNJAB,Khanewal,47,-,97066,4126134979,235999,783360578,143870,3807585442,-
3/31/2018,PUNJAB,Khushab,51,-,74048,2130293759,202086,471105289,107671,3140717381,-
3/31/2018,PUNJAB,Lahore,244,-,321448,9617039243,10218153,28614236606,537038,11885851842,-
3/31/2018,PUNJAB,Leyyah,70,-,159085,6682497880,252578,906434953,160599,5007451031,-
3/31/2018,PUNJAB,Lodhran,35,-,125307,7183446170,301560,1418008510,137105,4409876861,-
3/31/2018,PUNJAB,Mandi Bahauddin,49,-,71895,2336626590,83865,407384481,106413,3069108178,-
3/31/2018,PUNJAB,Mianwali,45,-,60447,1417736198,169938,344923193,90316,2544951932,-
3/31/2018,PUNJAB,Multan,111,1,207368,8294042561,356507,3479440836,268434,7097663737,-
3/31/2018,PUNJAB,Muzaffargarh,60,-,162883,6813774607,298151,897076131,211187,5681112309,-
3/31/2018,PUNJAB,Nankana Sahib,53,-,77542,2239361748,50372,205073141,107793,2027911017,-
3/31/2018,PUNJAB,Narowal,64,-,76848,2053551983,73540,592229942,84551,2382561260,-
3/31/2018,PUNJAB,Okara,72,-,143382,6047275461,270102,1343205480,195032,4619768231,-
3/31/2018,PUNJAB,Pakpattan,37,-,74679,3701587055,158741,478793484,83141,2465876952,-
3/31/2018,PUNJAB,Rahimyar Khan,75,-,228479,11998217659,501071,3115274179,305249,10078656335,-
3/31/2018,PUNJAB,Rajanpur,39,-,92701,3454269756,246827,1110783970,101684,3572109968,-
3/31/2018,PUNJAB,Rawalpindi,154,-,149495,3543820763,462158,15355321093,112573,2283494362,-
3/31/2018,PUNJAB,Sahiwal,57,-,114548,4827700495,260981,1121259810,164289,4835477571,-
3/31/2018,PUNJAB,Sargodha,116,-,170501,5104890510,243500,982161503,252168,7026445707,-
3/31/2018,PUNJAB,Sheikhupura,95,-,142670,4160801475,117816,849792851,177906,3768902149,-
3/31/2018,PUNJAB,Sialkot,108,-,141643,4489906254,189644,1961593592,181933,5040648464,-
3/31/2018,PUNJAB,Toba Tek Singh,45,1,96508,3812538856,198210,780510446,139872,3802976310,-
3/31/2018,PUNJAB,Vihari,45,-,108341,5054363137,204837,1079131213,135662,4422627191,-
3/31/2018,PUNJAB,Total,2751,15,4736744,1.72758E+11,18826942,82819253557,6297530,1.69937E+11,12600000
3/31/2018,SINDH,Badin,36,-,51599,1339211166,238639,231896675,55975,1622472927,-
3/31/2018,SINDH,Dadu,23,-,54903,1254842811,55387,583629140,24336,674135661,-
3/31/2018,SINDH,Ghotki,20,-,42025,1799369440,79673,601842215,26597,1277958538,-
3/31/2018,SINDH,Hyderabad,69,-,77294,2659471093,126425,1746348675,87672,2897536923,-
3/31/2018,SINDH,Jacobabad,6,-,12272,305407463,21726,53273943,8682,169122076,-
3/31/2018,SINDH,Jamshoro,14,-,14333,236544584,21238,24124615,3574,750900,-
3/31/2018,SINDH,Karachi,163,-,226949,8481354463,4634481,57841429858,526958,10476017495,-
3/31/2018,SINDH,Kashmore,4,-,7794,347421997,22902,168824835,5268,225075432,-
3/31/2018,SINDH,Khairpur,37,-,64199,2751710786,102754,1305045819,58994,2185994506,-
3/31/2018,SINDH,Larkana,30,-,48569,2165756471,101254,1469862854,47883,2157588183,-
3/31/2018,SINDH,Matyari,23,-,36017,1199636804,35996,259323611,34344,769138147,-
3/31/2018,SINDH,Mirpur Khas,38,-,62168,1982442730,157874,756681601,49389,1758940593,-
3/31/2018,SINDH,Naushahro Feroze,35,-,51856,1945691379,24553,257559422,28052,1255130737,-
3/31/2018,SINDH,Nawabshah,37,-,45283,1222309355,37989,576484643,25177,426216163,-
3/31/2018,SINDH,Sanghar,47,1,74591,2180428162,69577,697471652,51226,1060108605,-
3/31/2018,SINDH,Sehwan Sharif,-,-,-,-,717,396254,-,-,-
3/31/2018,SINDH,Shaheed Benazirabad,4,-,13333,815394161,-,-,10709,578235770,-
3/31/2018,SINDH,Shehdad Kot,19,-,24152,997772219,35690,307601922,20946,851969807,-
3/31/2018,SINDH,Shikarpur,10,-,17791,631202272,29138,301201895,12549,440467583,-
3/31/2018,SINDH,Sujawal,-,-,-,-,-,-,-,-,-
3/31/2018,SINDH,Sukkur,36,-,64805,2565139605,90926,2251213754,43768,1559921368,-
3/31/2018,SINDH,Tando Allahyar,24,-,28368,1033238982,78881,285938230,22911,652003322,-
3/31/2018,SINDH,Tando Jam,3,-,3237,107139355,5135,31979668,2986,79206097,-
3/31/2018,SINDH,Tando Muhammad Khan,13,-,13684,687167048,87850,293580754,20558,762156589,-
3/31/2018,SINDH,Tharparkar,25,-,55863,1758650888,50766,400085867,27076,955413101,-
3/31/2018,SINDH,Thatta,25,-,31822,867444873,129875,350768120,31352,1085881032,-
3/31/2018,SINDH,Umar Kot,32,-,72859,2147268481,49177,631488859,35140,1212531722,-
3/31/2018,SINDH,Total,773,1,1195766,41482016591,6288623,71428054881,1262122,35133973281,2400000
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,6035,158477253,75146,89346575,5730,193892639,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Bhimber,3,-,3980,107697074,15515,21561539,-,-,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Kotli,11,-,14939,362622001,82293,48430826,39099,1289020000,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Mirpur,6,-,3856,182839072,28862,867914677,1690,98145732,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,8,-,14797,627346562,248225,2208440169,13710,533544308,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,329,1023712,-,-,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,9524,192170743,75035,67281716,12359,427535660,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,2542,71682462,28350,17615650,-,-,-
3/31/2018,AZAD JAMMU AND KASHMIR (AJK),Total,39,-,55673,1702835167,553755,3321614865,72588,2542138340,-
3/31/2018,GILGIT-BALTISTAN (GB),Astore,2,-,1924,70752396,4216,104373227,1926,70802396,-
3/31/2018,GILGIT-BALTISTAN (GB),Diamer,2,-,456,7383375,1041,804603889,453,7021600,-
3/31/2018,GILGIT-BALTISTAN (GB),Ghanche,6,-,3462,150506035,9969,428153168,3626,144563341,-
3/31/2018,GILGIT-BALTISTAN (GB),Ghizer,16,-,14130,528502925,26799,409729205,14272,536957925,-
3/31/2018,GILGIT-BALTISTAN (GB),Gilgit,28,-,26992,747127273,39330,7696320221,27411,715574644,-
3/31/2018,GILGIT-BALTISTAN (GB),Skardu,9,-,10464,472565087,25784,381653944,11344,468308023,-
3/31/2018,GILGIT-BALTISTAN (GB),Total,63,-,57428,1976837091,107139,9824833655,59032,1943227929,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,6,-,7695,140498850,4628,10083517,7695,140498850,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,5,-,6264,109741350,3556,3509266,6264,109741350,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,3,-,3142,57746750,1615,2720689,3142,57746750,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,2,-,2550,44800000,914,23966,2550,44800000,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,1,-,457,7696500,-,-,457,7696500,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,2,-,1940,33441150,-,-,1940,33441150,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,1,-,481,6771000,-,-,481,6771000,-
3/31/2018,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,20,-,22529,400695600,10713,16337437,22529,400695600,-
3/31/2018,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,31,-,24514,667034510,413674,12226431981,64552,2529133468,-
3/31/2018,ISLAMABAD CAPITAL TERRITORY (ICT),Total,31,-,24514,667034510,413674,12226431981,64552,2529133468,-
