Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
3/31/2012,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
3/31/2012,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
3/31/2012,KHYBER-PAKHTUNKHWA (KP),Total,55,-,77709,768460217,246509,747550054,52447,537235220,4083817
3/31/2012,PUNJAB,Attock,34,-,22902,246074900,67219,120202761,38205,710298160,262870
3/31/2012,PUNJAB,Bahawalpur,29,-,72337,1280743860,276221,350887145,70428,945829273,461777
3/31/2012,PUNJAB,Bhakkar,16,-,29943,430948283,130096,59372754,48993,1010185901,252453
3/31/2012,PUNJAB,Bhawalnagar,16,-,49030,881677794,225889,315278401,47146,697771031,427843
3/31/2012,PUNJAB,Chakwal,25,-,14013,161268226,62761,127229274,21831,449050287,219565
3/31/2012,PUNJAB,D.G. Khan,20,-,31940,614628737,139561,147757147,36783,711138036,419252
3/31/2012,PUNJAB,Faisalabad,90,-,110467,1115341020,43269,204960877,165938,974389549,1096924
3/31/2012,PUNJAB,Gujranwala,69,-,92489,1568325218,65937,249728126,105413,966381385,735741
3/31/2012,PUNJAB,Gujrat,23,-,28084,438341451,18485,253444880,34897,348743352,446630
3/31/2012,PUNJAB,Hafizabad,12,-,14455,457662733,9363,25147470,18738,243573086,231170
3/31/2012,PUNJAB,Jhang,27,-,33644,618410715,15266,71789991,50807,528418519,626546
3/31/2012,PUNJAB,Jhelum,25,-,20449,225322444,38474,24228691,39740,838125057,170498
3/31/2012,PUNJAB,Kasur,32,-,58171,846265569,33416,93765693,66929,570583750,586427
3/31/2012,PUNJAB,Khanewal,22,-,31372,432068567,25678,109128340,38470,328045501,432948
3/31/2012,PUNJAB,Khushab,23,-,25587,304263018,121659,82929479,46358,904244307,235163
3/31/2012,PUNJAB,Lahore,136,-,183037,2242368771,77099,724119354,205754,1578011929,872760
3/31/2012,PUNJAB,Leyyah,8,-,19983,277747149,30741,47276082,28724,550623381,263251
3/31/2012,PUNJAB,Lodhran,18,-,41502,757983153,80323,264707535,38926,578138749,261693
3/31/2012,PUNJAB,Mandi Bahauddin,5,-,5966,62163072,1456,2435385,8148,58765996,298371
3/31/2012,PUNJAB,Mianwali,19,-,25467,316149333,63547,10301429,44758,973454404,252413
3/31/2012,PUNJAB,Multan,65,-,87608,1160268644,44318,310139472,119292,1108297572,689339
3/31/2012,PUNJAB,Muzaffargarh,8,-,11323,155733528,10893,20681375,11442,173156456,570580
3/31/2012,PUNJAB,Nankana Sahib,12,-,11096,203699626,3747,2387690,5356,90898721,-
3/31/2012,PUNJAB,Narowal,6,-,7410,94896006,1287,14132929,4316,60343554,268902
3/31/2012,PUNJAB,Okara,26,-,34625,743500287,23453,25898739,45805,675577346,509842
3/31/2012,PUNJAB,Pakpattan,21,-,32292,493956167,36333,80924881,40699,562223575,281988
3/31/2012,PUNJAB,Rahimyar Khan,40,-,67469,1314350915,111498,365055221,91198,1545609011,585705
3/31/2012,PUNJAB,Rajanpur,13,-,33618,575556582,102624,130080628,45309,872920473,260436
3/31/2012,PUNJAB,Rawalpindi,76,-,71367,840094508,101461,803892900,117034,1341349199,327457
3/31/2012,PUNJAB,Sahiwal,30,-,40119,524774588,33369,138529456,43317,410512852,395468
3/31/2012,PUNJAB,Sargodha,43,-,58876,765106959,24842,76770633,104865,1554523216,671679
3/31/2012,PUNJAB,Sheikhupura,29,-,43622,513337289,15781,12776667,44110,494527303,831522
3/31/2012,PUNJAB,Sialkot,33,-,37508,522044786,20933,89194832,44549,409410763,501997
3/31/2012,PUNJAB,Toba Tek Singh,15,-,29639,416364029,32706,90693295,50175,847873446,309316
3/31/2012,PUNJAB,Vihari,25,-,39840,580553549,68588,124764345,47067,647065680,475398
3/31/2012,PUNJAB,Total,1091,-,1517250,22181991476,2158293,5570613877,1971520,24760060820,15233924
3/31/2012,SINDH,Badin,15,-,14895,244328502,83948,71882097,12877,270990987,294781
3/31/2012,SINDH,Dadu,19,-,19832,199640286,37644,64430269,52880,87464951,447305
3/31/2012,SINDH,Ghotki,16,-,26136,507602207,18155,49554118,16735,314468573,248442
3/31/2012,SINDH,Hyderabad,39,-,45983,681007330,46087,297114099,41157,737471241,517652
3/31/2012,SINDH,Jacobabad,5,-,10833,135945060,4530,41246692,3003,42769085,361146
3/31/2012,SINDH,Jamshoro,4,-,4029,46988360,12615,18736052,13896,33918763,-
3/31/2012,SINDH,Karachi,114,1,137783,2234041737,495681,6204975442,132693,1218696823,1329990
3/31/2012,SINDH,Khairpur,12,-,27091,464002127,11438,81445508,11779,251340994,401853
3/31/2012,SINDH,Larkana,17,-,22662,331200210,18640,60343302,12163,166493027,534891
3/31/2012,SINDH,Matyari,26,-,30643,480124546,32261,62081906,21164,211698306,-
3/31/2012,SINDH,Mirpur Khas,26,-,24480,384511126,63723,54845535,17289,213190918,210494
3/31/2012,SINDH,Naushahro Feroze,9,-,15931,218136135,1894,6804343,5049,99041300,266462
3/31/2012,SINDH,Nawabshah,24,-,33202,576124722,19448,50440507,16831,173515060,225430
3/31/2012,SINDH,Sanghar,22,1,35423,435922174,1193,6482290,25641,140340686,354133
3/31/2012,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
3/31/2012,SINDH,Shehdad Kot,2,-,3256,49551356,6574,13809819,3254,49533732,-
3/31/2012,SINDH,Shikarpur,13,-,8611,115165257,2096,314400,4794,40642154,237633
3/31/2012,SINDH,Sukkur,19,-,28102,550151909,15111,48130755,18709,296056780,213080
3/31/2012,SINDH,Tando Allahyar,16,-,19197,326915104,22734,48445923,11953,170387748,-
3/31/2012,SINDH,Tando Jam,3,-,2344,53323337,2243,27005366,1101,29720812,-
3/31/2012,SINDH,Tando Muhammad Khan,5,-,7544,153586565,16183,55086900,8301,168279944,-
3/31/2012,SINDH,Tharparkar,18,-,19083,183523664,236949,136705637,103446,73353971,283491
3/31/2012,SINDH,Thatta,12,-,8905,120947095,36555,129196839,3790,82462201,245046
3/31/2012,SINDH,Umar Kot,29,-,23043,269552645,62017,70235162,57340,57266248,185966
3/31/2012,SINDH,Total,465,2,569008,8762291454,1247719,7599312961,595845,4929104304,6357795
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Bagh,6,-,6557,54050534,30949,16005011,9213,173191851,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,-,-,-,-,-,-,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,6735,60232313,37018,5532509,13470,303075000,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Mirpur,-,-,-,-,-,-,-,-,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,9089,86379578,45085,20089163,7806,105950773,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,3281,41784494,44601,24594797,3309,29655786,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,541,5917596,10693,1972131,1082,24345000,-
3/31/2012,AZAD JAMMU AND KASHMIR (AJK),Total,27,-,26203,248364515,168346,68193611,34880,636218410,-
3/31/2012,GILGIT-BALTISTAN (GB),Astore,1,-,633,23695315,2840,69227000,633,23695315,-
3/31/2012,GILGIT-BALTISTAN (GB),Diamer,-,-,-,-,-,-,-,-,-
3/31/2012,GILGIT-BALTISTAN (GB),Ghanche,1,-,574,21750163,4884,134635327,574,21750163,-
3/31/2012,GILGIT-BALTISTAN (GB),Ghizer,5,-,3390,93654339,16962,201584846,3390,93654339,-
3/31/2012,GILGIT-BALTISTAN (GB),Gilgit,4,-,1829,65906470,18412,512698546,1829,65906470,-
3/31/2012,GILGIT-BALTISTAN (GB),Skardu,4,-,3288,84233051,8965,141027917,3288,84233051,-
3/31/2012,GILGIT-BALTISTAN (GB),Total,15,-,9714,289239338,52063,1059173636,9714,289239338,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
3/31/2012,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
3/31/2012,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,7,-,3267,36732083,16309,8993613,5830,99120000,74750
